2020-06-19 14:14:58:490 | [main] Events log file for victim clients.
2020-06-19 14:14:58:491 | [main] Will use the output directory: /home/gacar/dev/tor-dos-attack/experiments/2020-06-19-14-14-58_gacar-lnx-desktop_rate-10-v2-iframe-per-sec-over-60-sec
2020-06-19 14:14:58:495 | [tshark_capture] Launching PCAP capture for 70 seconds...
2020-06-19 14:15:03:763 | [tor_browser_worker0] Tor Browser will load the attack page: file:///home/gacar/dev/tor-dos-attack/src/guard-discovery/adv_website.html?autoStart=true&onionVer=2&mediaType=iframe&ratePerSec=10, SOCKS port: 9250, control port: 9251
2020-06-19 14:15:03:821 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$3F65766ADE067D9D08920E3B74DAB9040EDD26B2~Eyjafjallajoekull,$4273E6D162ED2717A1CF4207A254004CD3F5307B~AccessNow000 BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:15:03.632327
2020-06-19 14:15:03:821 | [tor_browser_worker0] [EVENT] CIRC 5 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$3F65766ADE067D9D08920E3B74DAB9040EDD26B2~Eyjafjallajoekull,$4273E6D162ED2717A1CF4207A254004CD3F5307B~AccessNow000 BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:15:03.632327
2020-06-19 14:15:03:969 | [tor_browser_worker0] [EVENT] STREAM 8 REMAP 1 104.22.17.212:443 SOURCE=EXIT
2020-06-19 14:15:03:969 | [tor_browser_worker0] [EVENT] STREAM 8 SUCCEEDED 1 104.22.17.212:443
2020-06-19 14:15:04:188 | [tor_browser_worker0] [EVENT] STREAM 10 NEW 0 6v2jrkrw4bmnapcb.onion:443 SOURCE_ADDR=127.0.0.1:42028 PURPOSE=USER
2020-06-19 14:15:04:188 | [tor_browser_worker0] [EVENT] STREAM 12 NEW 0 193.234.15.57.$24D0491A2ADAAB52C17625FBC926D84477AEA322.exit:443 PURPOSE=DIR_FETCH
2020-06-19 14:15:04:188 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED 6v2jrkrw4bmnapcb NO_AUTH $24D0491A2ADAAB52C17625FBC926D84477AEA322~bakunin esn5qlsntxqcx4lvq6ylqqowzovgh6vd
2020-06-19 14:15:04:189 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$CDAF0B74C45FD5B1955198A8D92C8A518A53D07B~Hairytrotter,$21F2F6EC0499097FEF00754D10A03E20F5AEF120~Zalax BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:15:02.631375 OLD_PURPOSE=GENERAL
2020-06-19 14:15:04:189 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$CDAF0B74C45FD5B1955198A8D92C8A518A53D07B~Hairytrotter,$21F2F6EC0499097FEF00754D10A03E20F5AEF120~Zalax BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:15:02.631375 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T12:15:02.635062
2020-06-19 14:15:04:275 | [tor_browser_worker0] [EVENT] STREAM 13 NEW 0 xgj6bkrf6lkfxxc3.onion:443 SOURCE_ADDR=127.0.0.1:42030 PURPOSE=USER
2020-06-19 14:15:04:275 | [tor_browser_worker0] [EVENT] STREAM 15 NEW 0 90.187.52.233.$E63383798907E7CB22708BC817B6C4AD6B85342C.exit:9002 PURPOSE=DIR_FETCH
2020-06-19 14:15:04:275 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED xgj6bkrf6lkfxxc3 NO_AUTH $E63383798907E7CB22708BC817B6C4AD6B85342C~AutonomyCube 4x32deabvmcdfrjkoanc4ys3copldcje
