circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,41E041EC676622FFEE59F56BC75B99CD0D47F653,2020-06-19 15:07:47.157000,2020-06-19 15:07:47.165000,2020-06-19 15:07:47.286000,2020-06-19 15:07:47.525000,2020-06-19 15:07:47.834000,2020-06-19 15:07:47.834000,
7,hs_client_hsdir,built,,D7230F4F13324A28C308AF94E2385D0A7F1B05F9,2020-06-19 15:07:47.406000,2020-06-19 15:07:47.409000,2020-06-19 15:07:48.633000,2020-06-19 15:07:49.654000,2020-06-19 15:07:50.322000,2020-06-19 15:07:50.322000,
8,hs_client_rend,built,,,2020-06-19 15:07:47.546000,2020-06-19 15:07:47.555000,2020-06-19 15:07:47.638000,2020-06-19 15:07:47.799000,,2020-06-19 15:07:47.800000,
9,hs_client_intro,built,,,2020-06-19 15:07:47.546000,2020-06-19 15:07:47.555000,2020-06-19 15:07:47.637000,2020-06-19 15:07:47.801000,2020-06-19 15:07:47.994000,2020-06-19 15:07:47.994000,
10,hs_client_hsdir,built,,27EE4854D03F81FAEA3884A44303BE00DEEEE555,2020-06-19 15:07:47.550000,2020-06-19 15:07:47.565000,2020-06-19 15:07:47.615000,2020-06-19 15:07:47.710000,2020-06-19 15:07:47.809000,2020-06-19 15:07:47.809000,
11,hs_client_hsdir,built,,8F8BCB045168D59D0D7443A91FDCA22C0121FAF6,2020-06-19 15:07:47.612000,2020-06-19 15:07:47.626000,2020-06-19 15:07:47.656000,2020-06-19 15:07:47.753000,2020-06-19 15:07:47.925000,2020-06-19 15:07:47.753000,2020-06-19 15:07:47.926000
12,hs_client_hsdir,failed,timeout,,2020-06-19 15:07:47.709000,2020-06-19 15:07:47.717000,2020-06-19 15:07:47.743000,,,2020-06-19 15:07:51.639000,
13,hs_client_hsdir,built,,79D9E66BB2FDBF25E846B635D8248FE1194CFD26,2020-06-19 15:07:47.973000,2020-06-19 15:07:47.983000,2020-06-19 15:07:48.040000,2020-06-19 15:07:48.141000,2020-06-19 15:07:48.282000,2020-06-19 15:07:48.282000,
14,hs_client_hsdir,built,,0AD5DC3C47CAD362E5682F7FBD5E2E28B2D49899,2020-06-19 15:07:48.115000,2020-06-19 15:07:48.132000,2020-06-19 15:07:48.218000,2020-06-19 15:07:48.334000,2020-06-19 15:07:48.508000,2020-06-19 15:07:48.508000,
15,hs_client_hsdir,built,,C0D0B7CCC00764FF400BD1011F00CFF58D3B7AF2,2020-06-19 15:07:48.130000,2020-06-19 15:07:48.151000,2020-06-19 15:07:48.200000,2020-06-19 15:07:48.347000,2020-06-19 15:07:48.568000,2020-06-19 15:07:48.569000,
16,hs_client_hsdir,built,,08B3A07558E8A4CBB11F5091821699C674878F62,2020-06-19 15:07:48.190000,2020-06-19 15:07:48.199000,2020-06-19 15:07:48.259000,2020-06-19 15:07:48.358000,2020-06-19 15:07:48.782000,2020-06-19 15:07:48.782000,
17,hs_client_hsdir,built,,FAC17D5D7392F325D2D6A836BAA9A4379D438713,2020-06-19 15:07:48.259000,2020-06-19 15:07:48.273000,2020-06-19 15:07:48.378000,2020-06-19 15:07:48.496000,2020-06-19 15:07:48.624000,2020-06-19 15:07:48.625000,
18,hs_client_hsdir,built,,01981F09AF08EB1EC69F91B31D89B6C76757620A,2020-06-19 15:07:48.272000,2020-06-19 15:07:48.282000,2020-06-19 15:07:48.334000,2020-06-19 15:07:48.516000,2020-06-19 15:07:48.790000,2020-06-19 15:07:48.790000,
