addr,status,reason,circ,guard_fp,middle_fp,exit_fp,hsdir_fp,start,end
rbsu5urwttbevxdh,failed,not_found,,,,,350AB72B8744CC40ED8699E6D3298CB14215F568,2020-09-27 12:06:01.624000,2020-09-27 12:06:02.278000
rbsu5urwttbevxdh,failed,not_found,11,8BE79CE3261C027CE94F84D6CBE45F03BE9B8B59,0B0EB202D5426A6AAB4617C56696F20D7D97E528,64FC9B3852BA7EC74E79BD4099D850C338009E77,A066E7983758C7CC0097E16ACF4F7B71BAFA44E9,2020-09-27 12:06:02.279000,2020-09-27 12:06:04.148000
rbsu5urwttbevxdh,failed,not_found,29,8BE79CE3261C027CE94F84D6CBE45F03BE9B8B59,6118DDB580EEDD6FE5F8D3CC0DF1EE17D8A2A4C6,310723122778237508274A36E9557B060A531BDD,34F5D33DD46D7FBD380B11567132A18773BC4F57,2020-09-27 12:06:04.148000,2020-09-27 12:06:04.948000
rbsu5urwttbevxdh,failed,not_found,42,8BE79CE3261C027CE94F84D6CBE45F03BE9B8B59,D7829A21726220AF77401BE5B2B132963A0BE82B,CD5CF125FED4BE5DA5F259F75AF3D4DD182C54D0,35094D4F2418A2169B1C05D4905027EE86C9F0D1,2020-09-27 12:06:04.948000,2020-09-27 12:06:05.767000
rbsu5urwttbevxdh,failed,not_found,56,8BE79CE3261C027CE94F84D6CBE45F03BE9B8B59,2802B96E4BE4FDBFB0F5D5DFBF7E5AB541A18DF0,3E53D3979DB07EFD736661C934A1DED14127B684,A024E420DD146541D5D7F6CFEB554C3A64F985EE,2020-09-27 12:06:05.768000,2020-09-27 12:06:06.538000
rbsu5urwttbevxdh,failed,not_found,76,8BE79CE3261C027CE94F84D6CBE45F03BE9B8B59,198F12E2DEFBE6BEEBC38B2FEDD615AECB38DA7A,B0E5AE9FD3BA34998F2595478343F463747E9F05,A06B527FE05AF6EA0CDF52A43CD4D8C2F0F4862D,2020-09-27 12:06:06.538000,2020-09-27 12:06:07.760000
ny43thz5vmlollgl,failed,not_found,,,,,366EF9AC18388CE15002C7FB32A6C85AEE9EA03A,2020-09-27 12:06:01.628000,2020-09-27 12:06:02.256000
ny43thz5vmlollgl,failed,not_found,10,8BE79CE3261C027CE94F84D6CBE45F03BE9B8B59,98BCA63DD82E13A637FF8D0EC28135663DB08CA1,BFB14B9ADF1F19E59258CAE7FCDBAAC9937B7B10,365F393040AA2979DC01D102F5052CAD048F42F7,2020-09-27 12:06:02.256000,2020-09-27 12:06:02.860000
ny43thz5vmlollgl,failed,not_found,17,8BE79CE3261C027CE94F84D6CBE45F03BE9B8B59,4FDDFAD51B24DDABB62FB59071F4DC421E76C685,708A968F3644F8A547156368FEA3DB664110E631,EDAF30C58D6CCF359EA062C668C7180A17076440,2020-09-27 12:06:02.861000,2020-09-27 12:06:03.528000
ny43thz5vmlollgl,failed,not_found,19,8BE79CE3261C027CE94F84D6CBE45F03BE9B8B59,8C9704A8068E46CD91287DE3C332EFE2E21C685A,2751A18D2966DB9A955FAE0BD7D7431B9E2FECA4,EDC4243F57F9B856B400398D5F6C354F8408EEA9,2020-09-27 12:06:03.528000,2020-09-27 12:06:04.999000
