circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,60769652C04712912E6E21CED1F08DC797789A75,2020-06-19 14:31:42.070000,2020-06-19 14:31:42.104000,2020-06-19 14:31:42.155000,2020-06-19 14:31:42.246000,2020-06-19 14:31:42.529000,2020-06-19 14:31:42.246000,2020-06-19 14:31:42.530000
7,hs_client_hsdir,built,,C65DE4A7380BACAC9478561959DC59DD1FF5E1B9,2020-06-19 14:31:42.189000,2020-06-19 14:31:42.205000,2020-06-19 14:31:42.220000,2020-06-19 14:31:42.291000,2020-06-19 14:31:42.703000,2020-06-19 14:31:42.704000,
8,hs_client_rend,built,,,2020-06-19 14:31:42.487000,2020-06-19 14:31:42.527000,2020-06-19 14:31:42.562000,2020-06-19 14:31:42.659000,,2020-06-19 14:31:42.659000,
9,hs_client_intro,built,,,2020-06-19 14:31:42.487000,2020-06-19 14:31:42.528000,2020-06-19 14:31:42.571000,2020-06-19 14:31:42.722000,2020-06-19 14:31:42.926000,2020-06-19 14:31:42.927000,
10,hs_client_hsdir,built,,609265F3917A8E0F1AC9A188777F67FA336298FE,2020-06-19 14:31:42.687000,2020-06-19 14:31:42.691000,2020-06-19 14:31:42.722000,2020-06-19 14:31:42.871000,2020-06-19 14:31:43.190000,2020-06-19 14:31:43.190000,
11,hs_client_hsdir,built,,21B55072C00F4522857655FBB0F3E25D75A5357B,2020-06-19 14:31:42.911000,2020-06-19 14:31:42.926000,2020-06-19 14:31:42.971000,2020-06-19 14:31:43.084000,2020-06-19 14:31:43.191000,2020-06-19 14:31:43.192000,
12,hs_client_hsdir,built,,21B930A24B24E82500A830CA796DD598A5E2DDD0,2020-06-19 14:31:43.083000,2020-06-19 14:31:43.095000,2020-06-19 14:31:43.207000,2020-06-19 14:31:43.290000,2020-06-19 14:31:43.495000,2020-06-19 14:31:43.290000,2020-06-19 14:31:43.495000
13,hs_client_hsdir,built,,A9EDB4EBF9EF5F3A129A58AE28EF92DB4B5078A3,2020-06-19 14:31:43.413000,2020-06-19 14:31:43.426000,2020-06-19 14:31:43.494000,2020-06-19 14:31:43.685000,2020-06-19 14:31:44.029000,2020-06-19 14:31:44.029000,
14,hs_client_hsdir,built,,C65D3E1BA27F0F39C2F84CE31D20559BF2A36A4F,2020-06-19 14:31:43.459000,2020-06-19 14:31:43.469000,2020-06-19 14:31:43.524000,2020-06-19 14:31:43.678000,2020-06-19 14:31:43.920000,2020-06-19 14:31:43.921000,
15,hs_client_hsdir,built,,FCF0D624C560B2A462A5E3E1236EF8D79A510B1D,2020-06-19 14:31:43.523000,2020-06-19 14:31:43.566000,2020-06-19 14:31:43.620000,2020-06-19 14:31:43.704000,2020-06-19 14:31:43.809000,2020-06-19 14:31:43.809000,
16,hs_client_hsdir,built,,21EB2176DFD7364A8E3705ABF518E880362425FC,2020-06-19 14:31:43.704000,2020-06-19 14:31:43.716000,2020-06-19 14:31:43.833000,2020-06-19 14:31:43.910000,2020-06-19 14:31:44.053000,2020-06-19 14:31:44.054000,
17,hs_client_hsdir,built,,DCEA2A6D8034E164A4FFDD8AFF997E2F6FB2ECF8,2020-06-19 14:31:43.910000,2020-06-19 14:31:43.919000,2020-06-19 14:31:43.974000,2020-06-19 14:31:44.042000,2020-06-19 14:31:44.149000,2020-06-19 14:31:44.150000,
18,hs_client_hsdir,built,,6070687DFC4890E14064B25E1AFA7D10B34CE2E9,2020-06-19 14:31:44.012000,2020-06-19 14:31:44.028000,2020-06-19 14:31:44.089000,2020-06-19 14:31:44.209000,2020-06-19 14:31:44.558000,2020-06-19 14:31:44.558000,
