addr,status,reason,circ,guard_fp,middle_fp,exit_fp,hsdir_fp,start,end
cflareusni3s7vwhq2f7gc4opsik7aa4t2ajedhzr42ez6uajaywh3qd,received,,,,,,2879464678D4DB5D2D2E419751B7B1EA45D0E055,2020-09-28 01:07:06.631000,2020-09-28 01:07:07.749000
sganjmhmv5idnkdj,failed,not_found,,,,,4DCB46379527DD9E958879C18628FDA7C2A4AF84,2020-09-28 01:07:06.633000,2020-09-28 01:07:07.074000
sganjmhmv5idnkdj,failed,not_found,12,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,1B02964F5C1DBFE957AE244525A213C115A9F23D,9EB3FD84065E5622A57EFEF14E41A01B5B99A022,4DB0490A0420809A8149E778BBAC8F1E9349D9EC,2020-09-28 01:07:07.074000,2020-09-28 01:07:07.715000
sganjmhmv5idnkdj,failed,not_found,16,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,96CFE178A1D12489D9D59A0CAE17FE86F5A3A79F,32F3621E84AEE1A211DBE70B0EAB89E41A7A8B9F,91799AD097018FD5F83B70B978068FB83F72934F,2020-09-28 01:07:07.715000,2020-09-28 01:07:08.798000
sganjmhmv5idnkdj,failed,not_found,44,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,E7EF73B4722CFAF0E8AA2151D3AA78701DE5F19B,8859E68A7C95BD5AB403F16DAD92681E184D3710,917A2DADBA0D7727DF7FFD46AD923FD937686A3D,2020-09-28 01:07:08.798000,2020-09-28 01:07:09.433000
sganjmhmv5idnkdj,failed,not_found,79,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,7BE4752877553A96CD4035D0C526BCD09E81CC64,C7106F0C6A7CF0F592CBAFF7C79BD81153B1B5F5,4D70F05DD308A2EA5B671E440879BFADAC92860F,2020-09-28 01:07:09.434000,2020-09-28 01:07:10.060000
sganjmhmv5idnkdj,failed,not_found,130,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,8BE79CE3261C027CE94F84D6CBE45F03BE9B8B59,D7230F4F13324A28C308AF94E2385D0A7F1B05F9,91517F219F7648E4B8BBF3C162C77DDC55315612,2020-09-28 01:07:10.060000,2020-09-28 01:07:10.729000
4iyfkn2zfmvuugbf,failed,not_found,,,,,15FEE423DFF8AF9E2E081959B0C6326072C60DA1,2020-09-28 01:07:06.634000,2020-09-28 01:07:07.191000
4iyfkn2zfmvuugbf,failed,not_found,11,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,2AA5F598F9A1812F01CD99E3B59BB87362ED7438,509EAB4C5D10C9A9A24B4EA0CE402C047A2D64E6,47A3D00525F041F382B398BF95BC58E0EC23276B,2020-09-28 01:07:07.191000,2020-09-28 01:07:07.518000
4iyfkn2zfmvuugbf,failed,not_found,14,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,881F09279F94E9AAD3DE30727DF3AD7C2CE900DF,F8DE8132E599A194E20DDB738AF64A7200CD5949,15FD9187ED210CDE1AD40475D305A9137F0F5959,2020-09-28 01:07:07.519000,2020-09-28 01:07:08.193000
4iyfkn2zfmvuugbf,failed,not_found,35,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,6395B4A0EE1968966F82E7FA6A9D122DBA30139D,49FE0485D1D958CE0024D06AA4CB99E84A6DAD22,160B5805A781D93390D4A2AE05EA9C5B438E7967,2020-09-28 01:07:08.193000,2020-09-28 01:07:09.177000
4iyfkn2zfmvuugbf,failed,not_found,66,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,B91A1EB30E66D52026EFCD1E96BFC0E966C83E6D,F6740DEABFD5F62612FA025A5079EA72846B1F67,475B34D76756910C11EB7752EB8285F6BE00C1EE,2020-09-28 01:07:09.178000,2020-09-28 01:07:10.080000
4iyfkn2zfmvuugbf,failed,not_found,133,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,82ED9AEC94184EC6DD299A5CDB3378B04BB17489,76D2EBA82BBCCA3DF9F254A9A8372A10A26F3D14,475C893CCA9661B407865B6DBB30C021AE45F1DA,2020-09-28 01:07:10.080000,2020-09-28 01:07:10.807000
r2wvjt32txmi76w5,failed,not_found,7,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,8275CE20C53D79EC51CA87292E7FC58F238F100C,D7230F4F13324A28C308AF94E2385D0A7F1B05F9,EA3616A0B9BBBDC74121D8D6F01EABDDCF6BE35D,2020-09-28 01:07:06.649000,2020-09-28 01:07:07.649000
r2wvjt32txmi76w5,failed,not_found,15,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,065E6B20BF87AE6F0E27063BB8AE002ECC3736E9,761A60D0364D9AA03114F72550483287ED060B2D,74312EF576DE1E7710D5420791E6BDB41808439E,2020-09-28 01:07:07.650000,2020-09-28 01:07:08.386000
r2wvjt32txmi76w5,failed,not_found,20,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,20462CBA5DA4C2D963567D17D0B7249718114A68,E3E75603998661EA67C6767493FC606830DDC345,742C45F2D9004AADE0077E528A4418A6A81BC2BA,2020-09-28 01:07:08.387000,2020-09-28 01:07:08.909000
r2wvjt32txmi76w5,failed,not_found,46,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,EE010EF80A27AC0B02CDC2B8B214A6201BB02D2B,633438EF874878F75970392990596D3075124706,EA1AF22E93AC7B8A00DB3197913EE5CAE11FC2F7,2020-09-28 01:07:08.909000,2020-09-28 01:07:11.104000
r2wvjt32txmi76w5,failed,not_found,215,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,18ECBFC3A6834CB67414640C7F1E765E542CED2C,91517F219F7648E4B8BBF3C162C77DDC55315612,EA43347E0DA7CEDD595029B511066628C7C8A653,2020-09-28 01:07:11.104000,2020-09-28 01:07:12.036000
r2wvjt32txmi76w5,failed,not_found,303,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,4E98AA295B7171996D18DD1F6A19F64AB4036B4A,8C5B316ED73018484765C3E0944E4508DCAE0944,7430F66B1CABCB52D583C9C3035EE19A3E87A23E,2020-09-28 01:07:12.036000,2020-09-28 01:07:12.708000
jubd3wywu7ploa2h,failed,not_found,8,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,7C1BEFB5D6897981ECE52817A2D3B702A9EB30D9,43E187B8C7361F47EA968ED5389435865D7F4FE7,DC40A59D4D744F2C3C7A655EC6BF3A59AFA1C66C,2020-09-28 01:07:06.669000,2020-09-28 01:07:07.430000
jubd3wywu7ploa2h,failed,not_found,13,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,94890F37CE0CD5D020773CA7A0E397AA592E5AF3,AFF320BA96E4338B61A008D2CA250FFE0E23B09C,DC2191663DD4BAECB34F949CCAC3FDA004CE5BCE,2020-09-28 01:07:07.431000,2020-09-28 01:07:08.124000
jubd3wywu7ploa2h,failed,not_found,34,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,304229B6F0C10A4465F5B32D080159CB360FDD15,7EC4C310D1FB2A7C0943B810946EA354D64A2165,DC26790B303AFF12256AF7D016BAA70C8A883450,2020-09-28 01:07:08.124000,2020-09-28 01:07:10.018000
jubd3wywu7ploa2h,failed,not_found,125,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,8358BDDA9C9A680B4E3A2809E5C24F5B3624D5C2,1CD48F4ED0F1821FFBF1940802A13EEFD4C27502,CB81BCFD44FC142616BB5983648BD8AF01930789,2020-09-28 01:07:10.019000,2020-09-28 01:07:11.506000
jubd3wywu7ploa2h,failed,not_found,444,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,58F3E2956EABB81F673E2FB90E16E001DB4AC3AE,9EB3FD84065E5622A57EFEF14E41A01B5B99A022,CB9D5FB6DFF0D5E3E283446C4BFC31B88A20A4AE,2020-09-28 01:07:11.507000,2020-09-28 01:07:15.113000
jubd3wywu7ploa2h,failed,not_found,547,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,EBB799FADD615E93CA97BE5583E5EB97DD21E10F,2F644DDEF8BAA31BA0240E6C6D36665D90DA57C9,CB92FA4D7D71F134CE1F1FFF2BFF53E88DD4A1DB,2020-09-28 01:07:15.113000,2020-09-28 01:07:16.844000
4mywvcezqon4zx7j,failed,not_found,9,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,9063C7EC4A3273446DC05E9310A5C5B2F4235696,C7D67C945AE18A7F53299E30A284E0E3BC9E4309,12CF84D3D2E30BB9799BFC0E1DDDFDA8D35AF007,2020-09-28 01:07:06.670000,2020-09-28 01:07:08.069000
4mywvcezqon4zx7j,failed,not_found,33,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,484F666C491BCDE22B45E0E19D1CEA5ACC5A9611,86CDD0D92AB972538416A382D99666736CDDF141,12D978C2A4CB4AC17940FE88F899B67A0FF9BAAD,2020-09-28 01:07:08.070000,2020-09-28 01:07:08.767000
4mywvcezqon4zx7j,failed,not_found,42,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,A4A2FE36988069304CFF837064277FAB6348AF03,39CF2F22E5018C01FD57DEB1AB8FDFA4592633FB,E64625ED5B01A1F0E97BCF0B5D431A432A24F408,2020-09-28 01:07:08.767000,2020-09-28 01:07:09.487000
4mywvcezqon4zx7j,failed,not_found,83,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,104DC15ACFA69CF94F89E8ED0F6CDB2D298234D2,6222334659111D99DE9D26970ACC4022B290DFD0,E65BA17239C454A82082B0B4F3DDD8D83E4FD893,2020-09-28 01:07:09.488000,2020-09-28 01:07:10.243000
4mywvcezqon4zx7j,failed,not_found,145,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,438E8C214576AF13480A550D45C116F43333C319,CDAF0B74C45FD5B1955198A8D92C8A518A53D07B,E6288334BC0F95345817811880DDEA184E63AE69,2020-09-28 01:07:10.243000,2020-09-28 01:07:11.460000
4mywvcezqon4zx7j,failed,not_found,245,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,7EF6E998564211FB86881FEA2627AA9119BD9842,A2CD32D9D0668DB764AD68C745CE29693CA851B9,12CF6DB4DAE106206D6C6B09988E865C0509843B,2020-09-28 01:07:11.460000,2020-09-28 01:07:12.418000
ue4ocgphfqqm7n6q,failed,not_found,10,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,72A33E374DE5AD1E617394896F0FD8B092D3E7C4,6E33D4101DDC6366BE477125068E3D5D2F22C747,6111C6005AB56498BE5E35666B2522CEBE17D14E,2020-09-28 01:07:06.682000,2020-09-28 01:07:07.721000
ue4ocgphfqqm7n6q,failed,not_found,17,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,F3936F97C14EFCFD18154DF4443B91FEDD071F47,C699F40B3344D34D3C596791A7EBC67E41C62A0B,6118DDB580EEDD6FE5F8D3CC0DF1EE17D8A2A4C6,2020-09-28 01:07:07.722000,2020-09-28 01:07:08.561000
ue4ocgphfqqm7n6q,failed,not_found,36,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,E5CC91BAFE7CCD68003E873D32E38027638D49D7,23A2D8DDF761F35CC63BDF65E604B76A7E2F6971,4076A35D83DFF84E75639378FDF68FEF3302D8EB,2020-09-28 01:07:08.561000,2020-09-28 01:07:10.615000
ue4ocgphfqqm7n6q,failed,not_found,166,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,F00EC2E0A2CA79A57FE7A0918A087987747D772D,9E4CC64C4F94C359D43C5BA09094323FDBEFD975,6117337636B8CB979F09B67530477DFFCA61BF88,2020-09-28 01:07:10.615000,2020-09-28 01:07:12.020000
ue4ocgphfqqm7n6q,failed,not_found,301,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,FE1B74C7CEE0493613929A92F9A1D890E58DC649,10A1E225A56E02F66011BEA3CD51D9F694D22913,4089AFC68F3CBEA8D135F5D7110DAA8A14F3928B,2020-09-28 01:07:12.021000,2020-09-28 01:07:13.428000
ue4ocgphfqqm7n6q,failed,not_found,409,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,3A9443710224E5182895C342D1D36C1D460A1206,43C83536DACCD110FF11E049A890064F6F87BEB2,40C773D9F2B16143CDB2ADB661DDC6BB12EF3E2C,2020-09-28 01:07:13.428000,2020-09-28 01:07:14.355000
nbjsou74krmbsuoo,failed,not_found,21,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,19DEA2B8BBD3613C50CA24C96C4DE0C3ADAF4A3E,66FE9812C3545F0651C0EE7342751EFB52513FAA,84D361B736A8CD1E8818D0FC186892E91AB76881,2020-09-28 01:07:07.911000,2020-09-28 01:07:09.006000
nbjsou74krmbsuoo,failed,not_found,57,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,1B90395827F7499A37C73F09BC5AA0225808F6FC,7A3E534C033E3836BD5AF223B642853C502AB33A,84CB0782C8CA81A7263EE86F321EDFECC611369A,2020-09-28 01:07:09.007000,2020-09-28 01:07:11.387000
nbjsou74krmbsuoo,failed,not_found,191,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,EFCCA5852D18207A7A93C13EF3460458CAAEA9D9,901CBA6FF3B90618D3FFEFF040353C267F690DF8,D53AE170BF6650A2C6640484FE1B5DD1C0AB895B,2020-09-28 01:07:11.388000,2020-09-28 01:07:11.787000
nbjsou74krmbsuoo,failed,not_found,549,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,CBBA40F7D9F284F47A243EE2C081E96682741D22,CC100DC017A25E244C35C964BB518E4308415ACC,D5228FA5AA9FDB3825E6F199AFA9F9E6F9526A17,2020-09-28 01:07:11.787000,2020-09-28 01:07:16.453000
nbjsou74krmbsuoo,failed,not_found,636,4A59FD3642C4D9F46A8D916AC9BC64390BCBC6AE,2F26D43258285FEB39E4320888DFAFA8A0D20E11,987D0706D42070F1E2142A9FCCB56B3887808D34,D52A160303C638D9FB03463F8A6B7934D5787F4C,2020-09-28 01:07:16.453000,2020-09-28 01:07:17.857000
