circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,3547FAF7D6526BBE81CC07FACAD612A99BDD9876,2020-06-19 12:51:49.185000,2020-06-19 12:51:49.195000,2020-06-19 12:51:50.201000,2020-06-19 12:51:50.536000,2020-06-19 12:51:50.923000,2020-06-19 12:51:50.924000,
7,hs_client_hsdir,built,,B411027C926A9BFFCF7DA91E3CAF1856A321EFFD,2020-06-19 12:51:49.356000,2020-06-19 12:51:49.369000,2020-06-19 12:51:49.446000,2020-06-19 12:51:49.527000,2020-06-19 12:51:49.653000,2020-06-19 12:51:49.528000,2020-06-19 12:51:49.653000
8,hs_client_hsdir,built,,04C3468BE24740347CBCC00534C940DBCBCABC82,2020-06-19 12:51:49.446000,2020-06-19 12:51:49.454000,2020-06-19 12:51:49.517000,2020-06-19 12:51:49.618000,2020-06-19 12:51:49.768000,2020-06-19 12:51:49.769000,
9,hs_client_hsdir,built,,4825FABA5D4A44E6DFC307544EF15F15FB37FA49,2020-06-19 12:51:49.675000,2020-06-19 12:51:49.703000,2020-06-19 12:51:49.748000,2020-06-19 12:51:49.820000,2020-06-19 12:51:49.973000,2020-06-19 12:51:49.974000,
10,hs_client_hsdir,built,,648F20B54CF719E6D02FAA07A8DA6CA1C7EEFEEE,2020-06-19 12:51:49.787000,2020-06-19 12:51:49.819000,2020-06-19 12:51:49.859000,2020-06-19 12:51:49.947000,2020-06-19 12:51:50.094000,2020-06-19 12:51:50.095000,
11,hs_client_hsdir,built,,92F1064AC1A2A1D7B4A97506484B7798016F88B6,2020-06-19 12:51:49.946000,2020-06-19 12:51:49.956000,2020-06-19 12:51:50.084000,2020-06-19 12:51:50.323000,2020-06-19 12:51:50.609000,2020-06-19 12:51:50.609000,
12,hs_client_hsdir,built,,55403B9653A81F68C39787E000BD9F97E1F3B250,2020-06-19 12:51:49.992000,2020-06-19 12:51:50.001000,2020-06-19 12:51:50.031000,2020-06-19 12:51:50.103000,2020-06-19 12:51:50.211000,2020-06-19 12:51:50.212000,
13,hs_client_hsdir,built,,482A687F14182974926CE0B3ACFFC8D6247ED7DF,2020-06-19 12:51:50.100000,2020-06-19 12:51:50.116000,2020-06-19 12:51:50.190000,2020-06-19 12:51:50.274000,2020-06-19 12:51:50.362000,2020-06-19 12:51:50.363000,
14,hs_client_hsdir,built,,181F48BFF5D425BCEC1E78DAC5B5F0E45FFDAF4D,2020-06-19 12:51:50.184000,2020-06-19 12:51:50.190000,2020-06-19 12:51:50.276000,2020-06-19 12:51:50.439000,2020-06-19 12:51:50.556000,2020-06-19 12:51:50.557000,
15,hs_client_hsdir,failed,destroyed,,2020-06-19 12:51:50.303000,2020-06-19 12:51:50.312000,,,,2020-06-19 12:51:50.440000,
16,hs_client_hsdir,built,,572FC2E6D89E8D773488A76F05DDEE3173A076E0,2020-06-19 12:51:50.356000,2020-06-19 12:51:50.381000,2020-06-19 12:51:50.474000,2020-06-19 12:51:50.566000,2020-06-19 12:51:50.915000,2020-06-19 12:51:50.567000,2020-06-19 12:51:50.915000
17,hs_client_hsdir,built,,5512557491F87D888FC485FF6484265A754ABF53,2020-06-19 12:51:50.379000,2020-06-19 12:51:50.390000,2020-06-19 12:51:50.474000,2020-06-19 12:51:50.547000,2020-06-19 12:51:50.661000,2020-06-19 12:51:50.662000,
18,hs_client_hsdir,built,,B426BB592E20008B7ED9E9D7AC5651ED8B0EB39E,2020-06-19 12:51:50.473000,2020-06-19 12:51:50.481000,2020-06-19 12:51:50.546000,2020-06-19 12:51:50.635000,2020-06-19 12:51:50.772000,2020-06-19 12:51:50.773000,
19,hs_client_hsdir,built,,9C8D38BFD3467754E07B6FE1DA04A73EE14C01E6,2020-06-19 12:51:50.473000,2020-06-19 12:51:50.482000,2020-06-19 12:51:50.527000,2020-06-19 12:51:50.613000,2020-06-19 12:51:50.749000,2020-06-19 12:51:50.750000,
20,hs_client_hsdir,built,,8C4ECFC848AF887DA98641FD649087D865161195,2020-06-19 12:51:50.481000,2020-06-19 12:51:50.493000,2020-06-19 12:51:50.546000,2020-06-19 12:51:50.613000,2020-06-19 12:51:50.731000,2020-06-19 12:51:50.732000,
21,hs_client_hsdir,built,,180A5BCC01866E09E4D229B6C084CD1E3C75636F,2020-06-19 12:51:50.737000,2020-06-19 12:51:50.762000,2020-06-19 12:51:50.839000,2020-06-19 12:51:50.914000,2020-06-19 12:51:51.031000,2020-06-19 12:51:51.032000,
22,hs_client_hsdir,built,,04A28A62F27D9C4A60F9ED0C4264E98B988C65A3,2020-06-19 12:51:50.813000,2020-06-19 12:51:50.841000,2020-06-19 12:51:50.874000,2020-06-19 12:51:50.968000,2020-06-19 12:51:51.355000,2020-06-19 12:51:51.355000,
23,hs_client_hsdir,built,,930551A09164EAB1AEAA84F32AB3F220DE9523C2,2020-06-19 12:51:50.904000,2020-06-19 12:51:50.913000,2020-06-19 12:51:50.958000,2020-06-19 12:51:51.091000,2020-06-19 12:51:51.259000,2020-06-19 12:51:51.259000,
24,hs_client_hsdir,built,,520952098AEC08A9FAF2802482A61AB1BF2EAC2A,2020-06-19 12:51:50.957000,2020-06-19 12:51:50.968000,2020-06-19 12:51:51.044000,2020-06-19 12:51:51.100000,2020-06-19 12:51:51.176000,2020-06-19 12:51:51.177000,
25,hs_client_hsdir,built,,9C900A7F6F5DD034CFFD192DAEC9CCAA813DB022,2020-06-19 12:51:50.967000,2020-06-19 12:51:50.978000,2020-06-19 12:51:51.020000,2020-06-19 12:51:51.086000,2020-06-19 12:51:51.543000,2020-06-19 12:51:51.544000,
26,hs_client_hsdir,built,,48256B9CA08C35A59D97E3A887E7546365B75BD2,2020-06-19 12:51:50.975000,2020-06-19 12:51:50.978000,2020-06-19 12:51:51.021000,2020-06-19 12:51:51.086000,2020-06-19 12:51:51.215000,2020-06-19 12:51:51.215000,
27,hs_client_hsdir,built,,64A0B5722613DDFC2EB84897C550FBF4A096DE0D,2020-06-19 12:51:50.994000,2020-06-19 12:51:50.998000,2020-06-19 12:51:51.065000,2020-06-19 12:51:51.201000,2020-06-19 12:51:51.372000,2020-06-19 12:51:51.372000,
28,hs_client_hsdir,built,,C08DE49658E5B3CFC6F2A952B453C4B608C9A16A,2020-06-19 12:51:51.201000,2020-06-19 12:51:51.216000,2020-06-19 12:51:51.259000,2020-06-19 12:51:51.356000,2020-06-19 12:51:51.492000,2020-06-19 12:51:51.493000,
29,hs_client_hsdir,built,,183C8C6727E2137AF278B3850AD5D9C2304B98C9,2020-06-19 12:51:51.214000,2020-06-19 12:51:51.225000,2020-06-19 12:51:51.290000,2020-06-19 12:51:51.371000,2020-06-19 12:51:51.603000,2020-06-19 12:51:51.604000,
30,hs_client_hsdir,built,,5734856DAAEB511375471FA587743EC879D30DF1,2020-06-19 12:51:51.222000,2020-06-19 12:51:51.237000,2020-06-19 12:51:51.363000,2020-06-19 12:51:51.580000,2020-06-19 12:51:51.843000,2020-06-19 12:51:51.844000,
31,hs_client_hsdir,built,,51F733EAC4DFD128CF957A14D5F2DC023803D1A2,2020-06-19 12:51:51.253000,2020-06-19 12:51:51.259000,2020-06-19 12:51:51.354000,2020-06-19 12:51:51.444000,2020-06-19 12:51:51.693000,2020-06-19 12:51:51.693000,
32,hs_client_hsdir,built,,2CCC25E4908A0F35DB38F531754189E1FF51F95B,2020-06-19 12:51:51.349000,2020-06-19 12:51:51.355000,2020-06-19 12:51:51.390000,2020-06-19 12:51:51.459000,2020-06-19 12:51:51.645000,2020-06-19 12:51:51.645000,
33,hs_client_hsdir,built,,8C3F77BF57B42386245DDC505D101D205D6DEC6E,2020-06-19 12:51:51.349000,2020-06-19 12:51:51.356000,2020-06-19 12:51:51.371000,2020-06-19 12:51:51.444000,2020-06-19 12:51:51.516000,2020-06-19 12:51:51.516000,
