circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_intro,built,,,2020-06-19 13:48:41.432000,2020-06-19 13:48:41.432000,2020-06-19 13:48:41.432000,2020-06-19 13:48:41.634000,2020-06-19 13:48:41.831000,2020-06-19 13:48:41.832000,
7,hs_client_hsdir,built,,C291114640EA333A6AC5801B5E0EC95C012DFE6B,2020-06-19 13:48:41.477000,2020-06-19 13:48:41.487000,2020-06-19 13:48:41.560000,2020-06-19 13:48:41.684000,2020-06-19 13:48:41.946000,2020-06-19 13:48:41.946000,
8,hs_client_hsdir,built,,0CAFFFE470E88AF156D6750B616995B3790F24EF,2020-06-19 13:48:41.739000,2020-06-19 13:48:41.741000,2020-06-19 13:48:41.787000,2020-06-19 13:48:41.871000,2020-06-19 13:48:42.361000,2020-06-19 13:48:42.362000,
9,hs_client_hsdir,failed,destroyed,,2020-06-19 13:48:41.820000,2020-06-19 13:48:41.839000,2020-06-19 13:48:41.946000,2020-06-19 13:48:42.076000,,2020-06-19 13:48:42.077000,2020-06-19 13:48:42.321000
10,hs_client_hsdir,built,,A4EE450633DC3A60E7EE46458035867ED6275929,2020-06-19 13:48:41.946000,2020-06-19 13:48:41.954000,2020-06-19 13:48:42,2020-06-19 13:48:42.122000,2020-06-19 13:48:42.284000,2020-06-19 13:48:42.285000,
11,hs_client_hsdir,built,,B7D773E2196DB5B4129D3C050C063DB0F8DF91A5,2020-06-19 13:48:42.238000,2020-06-19 13:48:42.246000,2020-06-19 13:48:42.361000,2020-06-19 13:48:42.606000,2020-06-19 13:48:43.270000,2020-06-19 13:48:43.271000,
12,hs_client_hsdir,built,,F6EC46933CE8D4FAD5CCDAA8B1C5A377685FC521,2020-06-19 13:48:42.362000,2020-06-19 13:48:42.376000,2020-06-19 13:48:42.426000,2020-06-19 13:48:42.532000,2020-06-19 13:48:42.695000,2020-06-19 13:48:42.695000,
13,hs_client_hsdir,built,,7B237E6EB5383C8D0852097B6633BAC3FAB5EA39,2020-06-19 13:48:42.443000,2020-06-19 13:48:42.445000,2020-06-19 13:48:42.498000,2020-06-19 13:48:42.567000,2020-06-19 13:48:42.696000,2020-06-19 13:48:42.696000,
14,hs_client_hsdir,built,,A4FE021A8B4C4E3CB8851CFC3E0164DEDD0B4AA0,2020-06-19 13:48:42.495000,2020-06-19 13:48:42.498000,2020-06-19 13:48:42.545000,2020-06-19 13:48:42.636000,2020-06-19 13:48:43.048000,2020-06-19 13:48:43.049000,
15,hs_client_hsdir,built,,0C78C13071DB97EE3A53421F2B4AA77FE2328E7D,2020-06-19 13:48:42.623000,2020-06-19 13:48:42.646000,2020-06-19 13:48:42.752000,2020-06-19 13:48:42.806000,2020-06-19 13:48:42.900000,2020-06-19 13:48:42.900000,
