circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_intro,built,,,2020-06-19 12:15:45.696000,2020-06-19 12:15:45.696000,2020-06-19 12:15:45.739000,2020-06-19 12:15:45.759000,2020-06-19 12:15:45.841000,2020-06-19 12:15:45.842000,
7,hs_client_hsdir,built,,65695D1FDB0841062CB04302C566E0709464D627,2020-06-19 12:15:45.697000,2020-06-19 12:15:45.739000,2020-06-19 12:15:45.813000,2020-06-19 12:15:45.920000,2020-06-19 12:15:46.081000,2020-06-19 12:15:46.081000,
8,hs_client_hsdir,built,,F9910CE2A3E9D467FCDD9D5228695BA1827B010D,2020-06-19 12:15:45.880000,2020-06-19 12:15:45.892000,2020-06-19 12:15:45.920000,2020-06-19 12:15:46,2020-06-19 12:15:46.184000,2020-06-19 12:15:46.185000,
9,hs_client_hsdir,built,,994748769142E99E915563CCEF94E6D432F7BE1F,2020-06-19 12:15:45.992000,2020-06-19 12:15:46,2020-06-19 12:15:46.029000,2020-06-19 12:15:46.091000,2020-06-19 12:15:46.276000,2020-06-19 12:15:46.276000,
10,hs_client_hsdir,built,,D5D8C31E1F845B46564B112233EECFB539060915,2020-06-19 12:15:46.116000,2020-06-19 12:15:46.144000,2020-06-19 12:15:46.215000,2020-06-19 12:15:46.353000,2020-06-19 12:15:46.543000,2020-06-19 12:15:46.544000,
11,hs_client_hsdir,built,,4648DBC0DBDDF68664AF5B0831C0A83A8F0ADEF5,2020-06-19 12:15:46.235000,2020-06-19 12:15:46.275000,2020-06-19 12:15:46.353000,2020-06-19 12:15:46.521000,2020-06-19 12:15:46.809000,2020-06-19 12:15:46.521000,2020-06-19 12:15:46.810000
12,hs_client_hsdir,built,,B0E5AE9FD3BA34998F2595478343F463747E9F05,2020-06-19 12:15:46.275000,2020-06-19 12:15:46.287000,2020-06-19 12:15:46.352000,2020-06-19 12:15:49.885000,2020-06-19 12:15:50.412000,2020-06-19 12:15:50.412000,
13,hs_client_hsdir,built,,D17446B2498844368284A0C30DFAC515DDEBAB8C,2020-06-19 12:15:46.287000,2020-06-19 12:15:46.297000,2020-06-19 12:15:46.353000,2020-06-19 12:15:46.426000,2020-06-19 12:15:46.679000,2020-06-19 12:15:46.679000,
14,hs_client_hsdir,built,,8917878E1943713F788F9A0D38105725C3917A42,2020-06-19 12:15:46.351000,2020-06-19 12:15:46.357000,2020-06-19 12:15:46.408000,2020-06-19 12:15:46.512000,2020-06-19 12:15:46.670000,2020-06-19 12:15:46.670000,
15,hs_client_hsdir,built,,99E246DB480B313A3012BC3363093CC26CD209C7,2020-06-19 12:15:46.407000,2020-06-19 12:15:46.412000,2020-06-19 12:15:46.465000,2020-06-19 12:15:46.554000,2020-06-19 12:15:46.808000,2020-06-19 12:15:46.808000,
