2020-06-19 11:45:07:595 | [main] Events log file for victim clients.
2020-06-19 11:45:07:595 | [main] Will use the output directory: /home/gacar/dev/tor-dos-attack/experiments/2020-06-19-11-45-07_gacar-lnx-desktop_rate-3-v2-font-per-sec-over-60-sec
2020-06-19 11:45:07:599 | [tshark_capture] Launching PCAP capture for 70 seconds...
2020-06-19 11:45:13:050 | [tor_browser_worker0] Tor Browser will load the attack page: file:///home/gacar/dev/tor-dos-attack/src/guard-discovery/adv_website.html?autoStart=true&onionVer=2&mediaType=font&ratePerSec=3, SOCKS port: 9250, control port: 9251
2020-06-19 11:45:13:204 | [tor_browser_worker0] [EVENT] STREAM 9 NEW 0 securedrop.org:443 SOURCE_ADDR=127.0.0.1:54888 PURPOSE=USER
2020-06-19 11:45:13:204 | [tor_browser_worker0] [EVENT] STREAM 9 SENTCONNECT 1 securedrop.org:443
2020-06-19 11:45:13:624 | [tor_browser_worker0] [EVENT] STREAM 9 REMAP 1 104.22.16.212:443 SOURCE=EXIT
2020-06-19 11:45:13:625 | [tor_browser_worker0] [EVENT] STREAM 9 SUCCEEDED 1 104.22.16.212:443
2020-06-19 11:45:13:633 | [tor_browser_worker0] [EVENT] STREAM 10 NEW 0 mxudiref3fnzdnh4.onion:443 SOURCE_ADDR=127.0.0.1:54890 PURPOSE=USER
2020-06-19 11:45:13:634 | [tor_browser_worker0] [EVENT] STREAM 12 NEW 0 185.220.100.240.$8E38B11E849336D62AB6264FBAE9B03C70F07863.exit:9100 PURPOSE=DIR_FETCH
2020-06-19 11:45:13:634 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED mxudiref3fnzdnh4 NO_AUTH $8E38B11E849336D62AB6264FBAE9B03C70F07863~F3Netze rx5a4k5y6ukshzvaemylxarr2znjxcvv
2020-06-19 11:45:13:635 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$9AB93B5422149E5DFF4BE6A3814E2F6D9648DB6A~atomcats,$4D150027F1451B029FCB620D6F4E1CF2A18F8E31~cptlfr BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T09:45:11.726060 OLD_PURPOSE=GENERAL
2020-06-19 11:45:13:636 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$9AB93B5422149E5DFF4BE6A3814E2F6D9648DB6A~atomcats,$4D150027F1451B029FCB620D6F4E1CF2A18F8E31~cptlfr BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T09:45:11.726060 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T09:45:11.729971
2020-06-19 11:45:13:732 | [tor_browser_worker0] [EVENT] CIRC 6 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=GENERAL TIME_CREATED=2020-06-19T09:45:13.725609
2020-06-19 11:45:13:736 | [tor_browser_worker0] [EVENT] CIRC 6 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=GENERAL TIME_CREATED=2020-06-19T09:45:13.725609
2020-06-19 11:45:13:808 | [tor_browser_worker0] [EVENT] CIRC 4 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$9AB93B5422149E5DFF4BE6A3814E2F6D9648DB6A~atomcats,$4D150027F1451B029FCB620D6F4E1CF2A18F8E31~cptlfr,$8E38B11E849336D62AB6264FBAE9B03C70F07863~F3Netze BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T09:45:11.726060
2020-06-19 11:45:13:808 | [tor_browser_worker0] [EVENT] CIRC 4 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$9AB93B5422149E5DFF4BE6A3814E2F6D9648DB6A~atomcats,$4D150027F1451B029FCB620D6F4E1CF2A18F8E31~cptlfr,$8E38B11E849336D62AB6264FBAE9B03C70F07863~F3Netze BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T09:45:11.726060
2020-06-19 11:45:13:809 | [tor_browser_worker0] [EVENT] STREAM 12 SENTCONNECT 4 185.220.100.240.$8E38B11E849336D62AB6264FBAE9B03C70F07863.exit:9100
2020-06-19 11:45:13:815 | [tor_browser_worker0] [EVENT] CIRC 6 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$9F7D6E6420183C2B76D3CE99624EBC98A21A967E~Nivrim BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=GENERAL TIME_CREATED=2020-06-19T09:45:13.725609
2020-06-19 11:45:13:908 | [tor_browser_worker0] [EVENT] CIRC 6 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$9F7D6E6420183C2B76D3CE99624EBC98A21A967E~Nivrim,$095CC45BF31B60DA47ED347F92461475F5C8191F~hunter BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=GENERAL TIME_CREATED=2020-06-19T09:45:13.725609
2020-06-19 11:45:13:908 | [tor_browser_worker0] [EVENT] CIRC 6 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$9F7D6E6420183C2B76D3CE99624EBC98A21A967E~Nivrim,$095CC45BF31B60DA47ED347F92461475F5C8191F~hunter BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=GENERAL TIME_CREATED=2020-06-19T09:45:13.725609
2020-06-19 11:45:13:958 | [tor_browser_worker0] [EVENT] STREAM 12 SUCCEEDED 4 185.220.100.240.$8E38B11E849336D62AB6264FBAE9B03C70F07863.exit:9100
2020-06-19 11:45:13:959 | [tor_browser_worker0] [EVENT] STREAM_BW 12 94 0 2020-06-19T09:45:13.957796
2020-06-19 11:45:13:959 | [tor_browser_worker0] [EVENT] STREAM 12 CLOSED 4 185.220.100.240.$8E38B11E849336D62AB6264FBAE9B03C70F07863.exit:9100 REASON=END REMOTE_REASON=DONE
2020-06-19 11:45:13:959 | [tor_browser_worker0] [EVENT] HS_DESC FAILED mxudiref3fnzdnh4 NO_AUTH $8E38B11E849336D62AB6264FBAE9B03C70F07863~F3Netze rx5a4k5y6ukshzvaemylxarr2znjxcvv REASON=NOT_FOUND
2020-06-19 11:45:13:960 | [tor_browser_worker0] [EVENT] STREAM 14 NEW 0 51.175.183.105.$B19AF7DF308D3566356A56786B5C976F8CE656B0.exit:25565 PURPOSE=DIR_FETCH
2020-06-19 11:45:13:960 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED mxudiref3fnzdnh4 NO_AUTH $B19AF7DF308D3566356A56786B5C976F8CE656B0~Taz wgjqnsezpiq4o5jr6hfubat2cm3srbtm
2020-06-19 11:45:13:960 | [tor_browser_worker0] [EVENT] CIRC_MINOR 6 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$9F7D6E6420183C2B76D3CE99624EBC98A21A967E~Nivrim,$095CC45BF31B60DA47ED347F92461475F5C8191F~hunter BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T09:45:13.725609 OLD_PURPOSE=GENERAL
2020-06-19 11:45:13:961 | [tor_browser_worker0] [EVENT] CIRC_MINOR 6 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$9F7D6E6420183C2B76D3CE99624EBC98A21A967E~Nivrim,$095CC45BF31B60DA47ED347F92461475F5C8191F~hunter BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T09:45:13.725609 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T09:45:13.732462
2020-06-19 11:45:13:961 | [tor_browser_worker0] [EVENT] STREAM 15 NEW 0 e27pfjpncztgvtcu.onion:443 SOURCE_ADDR=127.0.0.1:54892 PURPOSE=USER
2020-06-19 11:45:13:961 | [tor_browser_worker0] [EVENT] STREAM 17 NEW 0 37.120.173.173.$B7C23613DF258A97D2F3FAA05ECCE683EF0E9B8D.exit:9030 PURPOSE=DIR_FETCH
2020-06-19 11:45:13:961 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED e27pfjpncztgvtcu NO_AUTH $B7C23613DF258A97D2F3FAA05ECCE683EF0E9B8D~fiedlerRelay02 w6xzkr7buiqqiqfu4mh2dsfy2a53rygt
2020-06-19 11:45:13:962 | [tor_browser_worker0] [EVENT] CIRC_MINOR 3 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$221546DAE86B003139B13BD6F6AE1B4B42B59DF8~ne0,$E88F8E72100709E226F22DF6A50365480054ECD2~Planetclaire60 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T09:45:10.724327 OLD_PURPOSE=GENERAL
2020-06-19 11:45:13:962 | [tor_browser_worker0] [EVENT] CIRC_MINOR 3 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$221546DAE86B003139B13BD6F6AE1B4B42B59DF8~ne0,$E88F8E72100709E226F22DF6A50365480054ECD2~Planetclaire60 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T09:45:10.724327 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T09:45:10.727848
2020-06-19 11:45:14:050 | [tor_browser_worker0] [EVENT] STREAM_BW 7 1109 7818 2020-06-19T09:45:14.049060
