circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
7,hs_client_hsdir,built,,0869EA503377C702669BC75DD7A59094658DFA08,2020-06-19 12:39:20.834000,2020-06-19 12:39:20.842000,2020-06-19 12:39:20.942000,2020-06-19 12:39:21.048000,2020-06-19 12:39:21.350000,2020-06-19 12:39:21.049000,2020-06-19 12:39:21.350000
8,hs_client_rend,built,,,2020-06-19 12:39:21.692000,2020-06-19 12:39:21.693000,2020-06-19 12:39:21.693000,2020-06-19 12:39:21.757000,,2020-06-19 12:39:21.758000,
9,hs_client_intro,built,,,2020-06-19 12:39:21.692000,2020-06-19 12:39:21.693000,2020-06-19 12:39:21.693000,2020-06-19 12:39:21.757000,2020-06-19 12:39:21.844000,2020-06-19 12:39:21.845000,
10,hs_client_hsdir,built,,508EAAA5322C7BF048C8FADBBFB37D0A3E1D9262,2020-06-19 12:39:21.829000,2020-06-19 12:39:21.832000,2020-06-19 12:39:21.885000,2020-06-19 12:39:21.999000,2020-06-19 12:39:22.196000,2020-06-19 12:39:22.197000,
11,hs_client_hsdir,built,,77B8255CD2A608B962DA4423B8CF49ACFD1E21FE,2020-06-19 12:39:21.839000,2020-06-19 12:39:21.853000,2020-06-19 12:39:21.918000,2020-06-19 12:39:21.992000,2020-06-19 12:39:22.546000,2020-06-19 12:39:21.993000,2020-06-19 12:39:22.547000
12,hs_client_hsdir,built,,6CFC47B46E42A9D76D47B911FB719E65308014EE,2020-06-19 12:39:21.849000,2020-06-19 12:39:21.865000,2020-06-19 12:39:21.919000,2020-06-19 12:39:21.991000,2020-06-19 12:39:22.124000,2020-06-19 12:39:22.124000,
13,hs_client_hsdir,built,,8F895DD71D6F8790F561B004422E8F313B6E6876,2020-06-19 12:39:21.857000,2020-06-19 12:39:21.873000,2020-06-19 12:39:21.945000,2020-06-19 12:39:22.122000,2020-06-19 12:39:27.900000,2020-06-19 12:39:27.901000,
14,hs_client_hsdir,built,,C656B41AEFB40A141967EBF49D6E69603C9B4A11,2020-06-19 12:39:22.307000,2020-06-19 12:39:22.317000,2020-06-19 12:39:22.418000,2020-06-19 12:39:22.513000,2020-06-19 12:39:22.632000,2020-06-19 12:39:22.633000,
15,hs_client_hsdir,built,,2751A18D2966DB9A955FAE0BD7D7431B9E2FECA4,2020-06-19 12:39:22.364000,2020-06-19 12:39:22.374000,2020-06-19 12:39:22.419000,2020-06-19 12:39:22.503000,2020-06-19 12:39:22.746000,2020-06-19 12:39:22.747000,
16,hs_client_hsdir,built,,F863275B6D445E2E538E0E2F4C4FEA4878E2B2D1,2020-06-19 12:39:22.764000,2020-06-19 12:39:22.771000,2020-06-19 12:39:22.820000,2020-06-19 12:39:22.911000,2020-06-19 12:39:23.037000,2020-06-19 12:39:23.038000,
17,hs_client_hsdir,built,,6222334659111D99DE9D26970ACC4022B290DFD0,2020-06-19 12:39:22.808000,2020-06-19 12:39:22.819000,2020-06-19 12:39:22.880000,2020-06-19 12:39:22.981000,2020-06-19 12:39:23.115000,2020-06-19 12:39:23.116000,
18,hs_client_hsdir,built,,E4E27D80236B421FAEA25797495B57E36FF9F7C2,2020-06-19 12:39:22.856000,2020-06-19 12:39:22.879000,2020-06-19 12:39:22.951000,2020-06-19 12:39:23.055000,2020-06-19 12:39:23.348000,2020-06-19 12:39:23.055000,2020-06-19 12:39:23.349000
19,hs_client_hsdir,built,,D6AC8B8513372F6474344C93B8A5A8AE3E3C962C,2020-06-19 12:39:22.950000,2020-06-19 12:39:22.961000,2020-06-19 12:39:23.004000,2020-06-19 12:39:23.177000,2020-06-19 12:39:23.928000,2020-06-19 12:39:23.929000,
20,hs_client_hsdir,built,,34865EB9B936BE6E7D677BC8A72CB54D62743D23,2020-06-19 12:39:23.176000,2020-06-19 12:39:23.182000,2020-06-19 12:39:23.236000,2020-06-19 12:39:23.350000,2020-06-19 12:39:23.555000,2020-06-19 12:39:23.555000,
21,hs_client_hsdir,built,,1A7A2516A961F2838F7F94786A8811BE82F9CFFE,2020-06-19 12:39:23.348000,2020-06-19 12:39:23.350000,2020-06-19 12:39:23.419000,2020-06-19 12:39:23.492000,2020-06-19 12:39:23.632000,2020-06-19 12:39:23.633000,
22,hs_client_hsdir,built,,F3BBC088F280FDCDA5C5BD206312FE2DFA7E2DB0,2020-06-19 12:39:23.533000,2020-06-19 12:39:23.542000,2020-06-19 12:39:23.615000,2020-06-19 12:39:23.811000,2020-06-19 12:39:24.206000,2020-06-19 12:39:24.206000,
23,hs_client_hsdir,built,,D3A1B7DEF370CBC6055F3FC540A518C8576D7570,2020-06-19 12:39:23.560000,2020-06-19 12:39:23.604000,2020-06-19 12:39:23.665000,2020-06-19 12:39:23.790000,2020-06-19 12:39:24.016000,2020-06-19 12:39:24.017000,
24,hs_client_hsdir,built,,0B841CB70F9ED1FD0322C2BA2EB0D80420D87CFA,2020-06-19 12:39:23.745000,2020-06-19 12:39:23.755000,2020-06-19 12:39:23.800000,2020-06-19 12:39:23.876000,2020-06-19 12:39:24.049000,2020-06-19 12:39:24.050000,
25,hs_client_hsdir,built,,3916A2629792382F79E5C0F78A3CBC045A027019,2020-06-19 12:39:23.809000,2020-06-19 12:39:23.825000,2020-06-19 12:39:23.897000,2020-06-19 12:39:24.003000,2020-06-19 12:39:24.135000,2020-06-19 12:39:24.136000,
26,hs_client_hsdir,built,,FD127D1014ED3D36AFE50558A88BD5E8DB34A645,2020-06-19 12:39:23.851000,2020-06-19 12:39:23.887000,2020-06-19 12:39:23.937000,2020-06-19 12:39:24.135000,2020-06-19 12:39:24.501000,2020-06-19 12:39:24.135000,2020-06-19 12:39:24.502000
27,hs_client_hsdir,built,,9E002FF408C7F25AA15F787A11D97218AC33102A,2020-06-19 12:39:23.865000,2020-06-19 12:39:23.887000,2020-06-19 12:39:23.936000,2020-06-19 12:39:24.060000,2020-06-19 12:39:24.159000,2020-06-19 12:39:24.160000,
28,hs_client_hsdir,built,,02A29A2F958211F9BB5821153296EFFED900ECC6,2020-06-19 12:39:24.253000,2020-06-19 12:39:24.274000,2020-06-19 12:39:24.357000,2020-06-19 12:39:24.446000,2020-06-19 12:39:24.652000,2020-06-19 12:39:24.652000,
29,hs_client_hsdir,built,,DA84D41783BBB6058CB9DF8C90697E8D5EA647C3,2020-06-19 12:39:24.266000,2020-06-19 12:39:24.275000,2020-06-19 12:39:24.312000,2020-06-19 12:39:24.380000,2020-06-19 12:39:24.469000,2020-06-19 12:39:24.470000,
30,hs_client_hsdir,built,,3E50CBCA98A20F637BC4551FD4F132D062DB9A51,2020-06-19 12:39:24.274000,2020-06-19 12:39:24.285000,2020-06-19 12:39:24.340000,2020-06-19 12:39:24.401000,2020-06-19 12:39:24.481000,2020-06-19 12:39:24.482000,
31,hs_client_hsdir,built,,046F2D59A85FAE693676A87533717C57436261C2,2020-06-19 12:39:24.306000,2020-06-19 12:39:24.311000,2020-06-19 12:39:24.379000,2020-06-19 12:39:24.469000,2020-06-19 12:39:24.623000,2020-06-19 12:39:24.623000,
32,hs_client_hsdir,built,,DE0421FBD771E6189205D353366874B1790185C7,2020-06-19 12:39:24.357000,2020-06-19 12:39:24.367000,2020-06-19 12:39:24.412000,2020-06-19 12:39:24.481000,2020-06-19 12:39:24.580000,2020-06-19 12:39:24.580000,
33,hs_client_hsdir,built,,799D4E64771CFA37BB31C8237141A56EA7D9AB02,2020-06-19 12:39:24.598000,2020-06-19 12:39:24.623000,2020-06-19 12:39:24.658000,2020-06-19 12:39:24.736000,2020-06-19 12:39:24.988000,2020-06-19 12:39:24.989000,
34,hs_client_hsdir,built,,BF5C0C5D3A1C6654FEBA5FF66B00734DF073DB50,2020-06-19 12:39:24.614000,2020-06-19 12:39:24.625000,2020-06-19 12:39:24.702000,2020-06-19 12:39:24.837000,2020-06-19 12:39:25.021000,2020-06-19 12:39:25.022000,
35,hs_client_hsdir,built,,1D04FF920CE804CE357FE62C665901C578BC26D6,2020-06-19 12:39:24.623000,2020-06-19 12:39:24.648000,2020-06-19 12:39:24.702000,2020-06-19 12:39:24.834000,2020-06-19 12:39:24.979000,2020-06-19 12:39:24.980000,
36,hs_client_hsdir,built,,B7C23613DF258A97D2F3FAA05ECCE683EF0E9B8D,2020-06-19 12:39:24.657000,2020-06-19 12:39:24.669000,2020-06-19 12:39:24.723000,2020-06-19 12:39:24.813000,2020-06-19 12:39:24.956000,2020-06-19 12:39:24.956000,
37,hs_client_hsdir,built,,CCF520E282B27180EF056A0F389D0846FBB45D7C,2020-06-19 12:39:24.784000,2020-06-19 12:39:24.802000,2020-06-19 12:39:24.847000,2020-06-19 12:39:24.912000,2020-06-19 12:39:25.040000,2020-06-19 12:39:25.041000,
38,hs_client_hsdir,built,,A810FF1E5C7983D43B3517506479274B5DA5AC73,2020-06-19 12:39:24.799000,2020-06-19 12:39:24.803000,2020-06-19 12:39:24.865000,2020-06-19 12:39:24.978000,2020-06-19 12:39:25.104000,2020-06-19 12:39:25.104000,
39,hs_client_hsdir,built,,1DC6E52ADB9FE4346CEFC05C6916D8B8F7F66D1C,2020-06-19 12:39:24.809000,2020-06-19 12:39:24.834000,2020-06-19 12:39:24.878000,2020-06-19 12:39:24.978000,2020-06-19 12:39:25.320000,2020-06-19 12:39:25.321000,
40,hs_client_hsdir,built,,9314BD9503B9014261A65C221D77E57389DBCCC1,2020-06-19 12:39:24.846000,2020-06-19 12:39:24.877000,2020-06-19 12:39:24.936000,2020-06-19 12:39:25.020000,2020-06-19 12:39:25.355000,2020-06-19 12:39:25.021000,2020-06-19 12:39:25.355000
41,hs_client_hsdir,built,,B0430D21D6609459D141078C0D7758B5CA753B6F,2020-06-19 12:39:25.178000,2020-06-19 12:39:25.182000,2020-06-19 12:39:25.222000,2020-06-19 12:39:25.290000,2020-06-19 12:39:25.395000,2020-06-19 12:39:25.395000,
42,hs_client_hsdir,built,,7C86C73DB17CE20CD26537C9E3EC0FD7A55E5C6D,2020-06-19 12:39:25.306000,2020-06-19 12:39:25.311000,2020-06-19 12:39:25.354000,2020-06-19 12:39:25.439000,2020-06-19 12:39:25.552000,2020-06-19 12:39:25.552000,
43,hs_client_hsdir,built,,B0C68DDD4265C850DC08CDE01154025E9EBEC14F,2020-06-19 12:39:25.311000,2020-06-19 12:39:25.319000,2020-06-19 12:39:25.361000,2020-06-19 12:39:25.469000,2020-06-19 12:39:25.699000,2020-06-19 12:39:25.699000,
44,hs_client_hsdir,built,,E46979A3053D43ADF187463A6E4856C875BC8C89,2020-06-19 12:39:25.457000,2020-06-19 12:39:25.478000,2020-06-19 12:39:25.529000,2020-06-19 12:39:25.634000,2020-06-19 12:39:25.809000,2020-06-19 12:39:25.810000,
45,hs_client_hsdir,built,,35914188401B8039C2ABDDE3A8810CC61C11E86D,2020-06-19 12:39:25.523000,2020-06-19 12:39:25.545000,2020-06-19 12:39:25.602000,2020-06-19 12:39:25.698000,2020-06-19 12:39:25.905000,2020-06-19 12:39:25.906000,
46,hs_client_hsdir,built,,F0149CBAE8953B7157CC54BFC414DBAF859E0B33,2020-06-19 12:39:25.544000,2020-06-19 12:39:25.552000,2020-06-19 12:39:25.615000,2020-06-19 12:39:25.799000,2020-06-19 12:39:26.081000,2020-06-19 12:39:26.081000,
47,hs_client_hsdir,built,,29BBD80A1702C7FDEF6557C492F44E9EBAB2854A,2020-06-19 12:39:25.557000,2020-06-19 12:39:25.570000,2020-06-19 12:39:25.615000,2020-06-19 12:39:25.729000,2020-06-19 12:39:25.930000,2020-06-19 12:39:25.931000,
48,hs_client_hsdir,built,,8AC597DF806EC6964E6BA047C8FDBF47F7D5D35B,2020-06-19 12:39:25.691000,2020-06-19 12:39:25.697000,2020-06-19 12:39:25.718000,2020-06-19 12:39:25.777000,2020-06-19 12:39:25.874000,2020-06-19 12:39:25.874000,
49,hs_client_hsdir,built,,B5B666F5F7E910DFF44AD58CD62A4B3F415ECB60,2020-06-19 12:39:25.852000,2020-06-19 12:39:25.861000,2020-06-19 12:39:25.929000,2020-06-19 12:39:26.044000,2020-06-19 12:39:26.275000,2020-06-19 12:39:26.276000,
50,hs_client_hsdir,built,,40CDE936B04B4573A47223396006443CA5EAC845,2020-06-19 12:39:25.859000,2020-06-19 12:39:25.873000,2020-06-19 12:39:25.929000,2020-06-19 12:39:26.091000,2020-06-19 12:39:26.411000,2020-06-19 12:39:26.091000,2020-06-19 12:39:26.412000
51,hs_client_hsdir,built,,E46979A3053D43ADF187463A6E4856C875BC8C89,2020-06-19 12:39:25.963000,2020-06-19 12:39:25.985000,2020-06-19 12:39:26.031000,2020-06-19 12:39:26.091000,2020-06-19 12:39:26.270000,2020-06-19 12:39:26.271000,
52,hs_client_hsdir,built,,547DA56F6B88B6C596B3E3086803CDA4F0EF8F21,2020-06-19 12:39:25.995000,2020-06-19 12:39:26.044000,2020-06-19 12:39:26.081000,2020-06-19 12:39:26.152000,2020-06-19 12:39:26.356000,2020-06-19 12:39:26.357000,
53,hs_client_hsdir,built,,96070698714DC07AE2B377864625B7EF64E33BF5,2020-06-19 12:39:26.043000,2020-06-19 12:39:26.053000,2020-06-19 12:39:26.106000,2020-06-19 12:39:26.195000,2020-06-19 12:39:26.318000,2020-06-19 12:39:26.318000,
54,hs_client_hsdir,built,,5DDCF0831430EA966917E6266A352F4F84A755D6,2020-06-19 12:39:26.309000,2020-06-19 12:39:26.327000,2020-06-19 12:39:26.413000,2020-06-19 12:39:26.604000,2020-06-19 12:39:26.857000,2020-06-19 12:39:26.857000,
55,hs_client_hsdir,built,,95FCD71974985F8CB546821E3DC4D834794F77F9,2020-06-19 12:39:26.395000,2020-06-19 12:39:26.420000,2020-06-19 12:39:26.496000,2020-06-19 12:39:26.630000,2020-06-19 12:39:26.930000,2020-06-19 12:39:26.931000,
56,hs_client_hsdir,built,,81EDFBC8F6F5C7CF0ADD5F8E08BC8FABA04089C6,2020-06-19 12:39:26.495000,2020-06-19 12:39:26.517000,2020-06-19 12:39:26.602000,2020-06-19 12:39:26.728000,2020-06-19 12:39:26.939000,2020-06-19 12:39:26.940000,
57,hs_client_hsdir,built,,342A1AC764D89248E66458C077CFF668D05FFF34,2020-06-19 12:39:26.495000,2020-06-19 12:39:26.518000,2020-06-19 12:39:26.650000,2020-06-19 12:39:26.794000,2020-06-19 12:39:27.058000,2020-06-19 12:39:27.059000,
58,hs_client_hsdir,built,,C239952D0C8E4EABC3E6B0A8E0B623689174E3C6,2020-06-19 12:39:26.650000,2020-06-19 12:39:26.671000,2020-06-19 12:39:26.728000,2020-06-19 12:39:27.167000,2020-06-19 12:39:27.408000,2020-06-19 12:39:27.409000,
59,hs_client_hsdir,built,,570001D61348914B5B0D023795204658C0CD5DDF,2020-06-19 12:39:26.685000,2020-06-19 12:39:26.728000,2020-06-19 12:39:26.794000,2020-06-19 12:39:26.913000,2020-06-19 12:39:27.098000,2020-06-19 12:39:27.099000,
60,hs_client_hsdir,built,,CC3E3D891997A8E62D828F71BC48D295E622623A,2020-06-19 12:39:26.809000,2020-06-19 12:39:26.856000,2020-06-19 12:39:27.787000,2020-06-19 12:39:28.954000,2020-06-19 12:39:29.358000,2020-06-19 12:39:29.359000,
61,hs_client_hsdir,built,,C4FD2403CC929297B559A49E582516944F75C6A9,2020-06-19 12:39:26.856000,2020-06-19 12:39:26.871000,2020-06-19 12:39:26.939000,2020-06-19 12:39:27.082000,2020-06-19 12:39:27.643000,2020-06-19 12:39:27.082000,2020-06-19 12:39:27.644000
62,hs_client_hsdir,built,,96070698714DC07AE2B377864625B7EF64E33BF5,2020-06-19 12:39:27.184000,2020-06-19 12:39:27.186000,2020-06-19 12:39:27.230000,2020-06-19 12:39:27.333000,2020-06-19 12:39:27.469000,2020-06-19 12:39:27.469000,
63,hs_client_hsdir,failed,timeout,,2020-06-19 12:39:27.214000,2020-06-19 12:39:27.217000,2020-06-19 12:39:27.267000,,,2020-06-19 12:39:31.861000,
64,hs_client_hsdir,built,,D8EA105E79803FB0040A8C2A676D93DAEA2CFFF0,2020-06-19 12:39:27.311000,2020-06-19 12:39:27.317000,2020-06-19 12:39:27.376000,2020-06-19 12:39:27.479000,2020-06-19 12:39:27.645000,2020-06-19 12:39:27.646000,
65,hs_client_hsdir,failed,destroyed,,2020-06-19 12:39:27.621000,2020-06-19 12:39:27.630000,,,,2020-06-19 12:39:27.647000,
66,hs_client_hsdir,built,,782936C16BF876F5F59A1793ADB1C5B251DB65E7,2020-06-19 12:39:27.626000,2020-06-19 12:39:27.643000,2020-06-19 12:39:27.672000,2020-06-19 12:39:27.726000,2020-06-19 12:39:27.841000,2020-06-19 12:39:27.842000,
67,hs_client_hsdir,built,,DA84D41783BBB6058CB9DF8C90697E8D5EA647C3,2020-06-19 12:39:27.814000,2020-06-19 12:39:27.831000,2020-06-19 12:39:27.867000,2020-06-19 12:39:27.921000,2020-06-19 12:39:28,2020-06-19 12:39:28,
68,hs_client_hsdir,built,,A171F8332AA037A2855C390488F8EFDFD438AAE6,2020-06-19 12:39:27.814000,2020-06-19 12:39:27.831000,2020-06-19 12:39:27.867000,2020-06-19 12:39:27.978000,2020-06-19 12:39:28.135000,2020-06-19 12:39:28.135000,
69,hs_client_hsdir,built,,A9860C42EF532379E846087802646B5D4BCB17BE,2020-06-19 12:39:27.851000,2020-06-19 12:39:27.867000,2020-06-19 12:39:27.920000,2020-06-19 12:39:28.010000,2020-06-19 12:39:28.661000,2020-06-19 12:39:28.011000,2020-06-19 12:39:28.661000
70,hs_client_hsdir,built,,BA0071ABE4A5BEA669A8524C1CD8A6EEB9D5FC39,2020-06-19 12:39:27.865000,2020-06-19 12:39:27.878000,2020-06-19 12:39:28.966000,2020-06-19 12:39:29.336000,2020-06-19 12:39:29.767000,2020-06-19 12:39:29.767000,
71,hs_client_hsdir,built,,4E5868CC28C466E2C97DEF362E7990A1A336C4D3,2020-06-19 12:39:27.965000,2020-06-19 12:39:27.999000,2020-06-19 12:39:28.054000,2020-06-19 12:39:28.166000,2020-06-19 12:39:28.399000,2020-06-19 12:39:28.400000,
72,hs_client_hsdir,failed,destroyed,,2020-06-19 12:39:27.999000,2020-06-19 12:39:28.010000,2020-06-19 12:39:28.118000,,,2020-06-19 12:39:28.219000,
73,hs_client_hsdir,built,,6F71741551431E9860A73701E5322629DB347833,2020-06-19 12:39:28.337000,2020-06-19 12:39:28.351000,2020-06-19 12:39:28.407000,2020-06-19 12:39:28.518000,2020-06-19 12:39:28.691000,2020-06-19 12:39:28.691000,
74,hs_client_hsdir,built,,6E2256A26DD4A31746DF3B70F223E5A3CE03F92E,2020-06-19 12:39:28.346000,2020-06-19 12:39:28.365000,2020-06-19 12:39:28.447000,2020-06-19 12:39:28.559000,2020-06-19 12:39:28.692000,2020-06-19 12:39:28.693000,
75,hs_client_hsdir,built,,6AE157FF2201B2B74DAE6F55D690F4C509B30DB9,2020-06-19 12:39:28.365000,2020-06-19 12:39:28.406000,2020-06-19 12:39:28.591000,2020-06-19 12:39:28.900000,2020-06-19 12:39:29.289000,2020-06-19 12:39:29.289000,
