circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,3A8557B067FBE53F168BBEAA7D14D1298AE52A52,2020-06-19 11:23:03.262000,2020-06-19 11:23:03.265000,2020-06-19 11:23:03.313000,2020-06-19 11:23:03.404000,2020-06-19 11:23:03.520000,2020-06-19 11:23:03.520000,
7,hs_client_hsdir,built,,05C383DC813C464B7132569722BE5243A9FF735C,2020-06-19 11:23:03.325000,2020-06-19 11:23:03.367000,2020-06-19 11:23:03.451000,2020-06-19 11:23:03.555000,2020-06-19 11:23:03.862000,2020-06-19 11:23:03.556000,2020-06-19 11:23:03.862000
8,hs_client_hsdir,built,,A68097FE97D3065B1A6F4CE7187D753F8B8513F5,2020-06-19 11:23:03.403000,2020-06-19 11:23:03.411000,2020-06-19 11:23:03.470000,2020-06-19 11:23:03.576000,2020-06-19 11:23:03.760000,2020-06-19 11:23:03.761000,
9,hs_client_hsdir,built,,9E4CC64C4F94C359D43C5BA09094323FDBEFD975,2020-06-19 11:23:03.470000,2020-06-19 11:23:03.486000,2020-06-19 11:23:03.578000,2020-06-19 11:23:03.761000,2020-06-19 11:23:03.961000,2020-06-19 11:23:03.962000,
10,hs_client_hsdir,built,,4CDCC833FB70B9F3915522FDC90E52C531FEEC49,2020-06-19 11:23:03.692000,2020-06-19 11:23:03.703000,2020-06-19 11:23:03.761000,2020-06-19 11:23:03.841000,2020-06-19 11:23:03.993000,2020-06-19 11:23:03.994000,
11,hs_client_hsdir,built,,14CF04009FFE81448391F3FA626E9D2F114BDE54,2020-06-19 11:23:03.703000,2020-06-19 11:23:03.718000,2020-06-19 11:23:03.808000,2020-06-19 11:23:03.902000,2020-06-19 11:23:04.046000,2020-06-19 11:23:04.047000,
12,hs_client_hsdir,built,,6F901069356A789F02294F18A4D5FE1368239702,2020-06-19 11:23:03.724000,2020-06-19 11:23:03.762000,2020-06-19 11:23:03.809000,2020-06-19 11:23:03.936000,2020-06-19 11:23:04.071000,2020-06-19 11:23:04.071000,
13,hs_client_hsdir,built,,6CC25EF1B7BA8E6AB5B4F62B3D7D1B6C2E5DB6F3,2020-06-19 11:23:03.760000,2020-06-19 11:23:03.762000,2020-06-19 11:23:03.809000,2020-06-19 11:23:03.878000,2020-06-19 11:23:03.994000,2020-06-19 11:23:03.995000,
14,hs_client_hsdir,built,,19C9382849811C237A8A21F66F422E056B7DBD2F,2020-06-19 11:23:03.862000,2020-06-19 11:23:03.868000,2020-06-19 11:23:03.913000,2020-06-19 11:23:04.799000,2020-06-19 11:23:05.138000,2020-06-19 11:23:05.138000,
15,hs_client_hsdir,built,,4D1793D423FDB1968EAA7455EBC070A0E48B33ED,2020-06-19 11:23:03.867000,2020-06-19 11:23:03.877000,2020-06-19 11:23:03.913000,2020-06-19 11:23:03.960000,2020-06-19 11:23:04.180000,2020-06-19 11:23:04.180000,
16,hs_client_hsdir,built,,BDD94BBC7D41447144816E2DD3150C3BF9D6D941,2020-06-19 11:23:03.993000,2020-06-19 11:23:04.002000,2020-06-19 11:23:04.194000,2020-06-19 11:23:04.266000,2020-06-19 11:23:04.404000,2020-06-19 11:23:04.405000,
17,hs_client_hsdir,built,,8646226690C1D4F2DDC3021F89909A26A8C32A27,2020-06-19 11:23:04.100000,2020-06-19 11:23:04.126000,2020-06-19 11:23:04.180000,2020-06-19 11:23:04.417000,2020-06-19 11:23:04.714000,2020-06-19 11:23:04.714000,
18,hs_client_hsdir,built,,1A7A2516A961F2838F7F94786A8811BE82F9CFFE,2020-06-19 11:23:04.114000,2020-06-19 11:23:04.138000,2020-06-19 11:23:04.334000,2020-06-19 11:23:04.713000,2020-06-19 11:23:05.082000,2020-06-19 11:23:05.082000,
19,hs_client_hsdir,built,,BCDE75725B927738B6FD34EA2D78F4FA77B99848,2020-06-19 11:23:04.124000,2020-06-19 11:23:04.145000,2020-06-19 11:23:04.233000,2020-06-19 11:23:04.320000,2020-06-19 11:23:04.487000,2020-06-19 11:23:04.487000,
20,hs_client_hsdir,built,,B771AA877687F88E6F1CA5354756DF6C8A7B6B24,2020-06-19 11:23:04.131000,2020-06-19 11:23:04.146000,2020-06-19 11:23:04.253000,2020-06-19 11:23:04.363000,2020-06-19 11:23:04.542000,2020-06-19 11:23:04.542000,
21,hs_client_hsdir,built,,4055CDDFF7B3F9E6A50447609A3014753A82EB26,2020-06-19 11:23:04.152000,2020-06-19 11:23:04.170000,2020-06-19 11:23:04.195000,2020-06-19 11:23:04.287000,2020-06-19 11:23:04.394000,2020-06-19 11:23:04.394000,
