2020-06-19 11:22:57:172 | [main] Events log file for victim clients.
2020-06-19 11:22:57:172 | [main] Will use the output directory: /home/gacar/dev/tor-dos-attack/experiments/2020-06-19-11-22-57_gacar-lnx-desktop_rate-10-v3-css-per-sec-over-60-sec
2020-06-19 11:22:57:177 | [tshark_capture] Launching PCAP capture for 70 seconds...
2020-06-19 11:23:02:656 | [tor_browser_worker0] Tor Browser will load the attack page: file:///home/gacar/dev/tor-dos-attack/src/guard-discovery/adv_website.html?autoStart=true&onionVer=3&mediaType=css&ratePerSec=10, SOCKS port: 9250, control port: 9251
2020-06-19 11:23:02:754 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$305DA33EC49B17B1838033C99B824DEB92650683~kostirez1,$4BAAC40FEDF56894FB4704846E858E2F20BA6898~chark BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T09:23:02.318216
2020-06-19 11:23:02:755 | [tor_browser_worker0] [EVENT] CIRC 5 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$305DA33EC49B17B1838033C99B824DEB92650683~kostirez1,$4BAAC40FEDF56894FB4704846E858E2F20BA6898~chark BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T09:23:02.318216
2020-06-19 11:23:02:937 | [tor_browser_worker0] [EVENT] STREAM 9 NEW 0 securedrop.org:443 SOURCE_ADDR=127.0.0.1:47114 PURPOSE=USER
2020-06-19 11:23:02:937 | [tor_browser_worker0] [EVENT] STREAM 9 SENTCONNECT 1 securedrop.org:443
2020-06-19 11:23:03:106 | [tor_browser_worker0] [EVENT] STREAM 10 NEW 0 cbdk64bbvu4cdohq7dfuszpzqtpy7rfo52wzxtxi2etbqr6z4hbczlyd.onion:443 SOURCE_ADDR=127.0.0.1:47116 PURPOSE=USER
2020-06-19 11:23:03:107 | [tor_browser_worker0] [EVENT] STREAM 12 NEW 0 167.114.89.200.$4D4931E0B8A83F33DF81127F10C652D8AF43787A.exit:443 PURPOSE=DIR_FETCH
2020-06-19 11:23:03:107 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED cbdk64bbvu4cdohq7dfuszpzqtpy7rfo52wzxtxi2etbqr6z4hbczlyd NO_AUTH $4D4931E0B8A83F33DF81127F10C652D8AF43787A~Unnamed WHd/Q4BiSOAdVeuCrvBNOfiQj+pNwpaUvIMbwPRJcJk HSDIR_INDEX=2A0BECCFCC1700EBCBDFD1C818835919751ACBA7162286D60BEC8886A0A081BC
