circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,F59A3032A7AE637687E99437CA6DA81D3587A0EC,2020-06-19 10:05:20.708000,2020-06-19 10:05:20.718000,2020-06-19 10:05:20.771000,2020-06-19 10:05:20.818000,2020-06-19 10:05:24.761000,2020-06-19 10:05:24.761000,
7,hs_client_hsdir,built,,C45814355523EA263AD653EA4819E6772F4DB6FC,2020-06-19 10:05:20.793000,2020-06-19 10:05:20.847000,2020-06-19 10:05:22.665000,2020-06-19 10:05:22.940000,2020-06-19 10:05:23.403000,2020-06-19 10:05:23.403000,
8,hs_client_hsdir,built,,9DC8B0282A8D3C45212167C454B503243BC93957,2020-06-19 10:05:20.846000,2020-06-19 10:05:20.853000,2020-06-19 10:05:20.903000,2020-06-19 10:05:20.996000,2020-06-19 10:05:21.177000,2020-06-19 10:05:21.177000,
9,hs_client_hsdir,built,,A06B527FE05AF6EA0CDF52A43CD4D8C2F0F4862D,2020-06-19 10:05:20.986000,2020-06-19 10:05:20.995000,2020-06-19 10:05:21.071000,2020-06-19 10:05:21.215000,2020-06-19 10:05:21.404000,2020-06-19 10:05:21.216000,2020-06-19 10:05:21.404000
10,hs_client_hsdir,built,,4EBF459880000DAB6FDDAF0AE5122D0149097559,2020-06-19 10:05:21.039000,2020-06-19 10:05:21.049000,2020-06-19 10:05:21.177000,2020-06-19 10:05:21.223000,2020-06-19 10:05:21.451000,2020-06-19 10:05:21.452000,
11,hs_client_rend,built,,,2020-06-19 10:05:21.176000,2020-06-19 10:05:21.177000,2020-06-19 10:05:21.293000,2020-06-19 10:05:21.601000,,2020-06-19 10:05:21.602000,
12,hs_client_intro,built,,,2020-06-19 10:05:21.176000,2020-06-19 10:05:21.177000,2020-06-19 10:05:21.222000,2020-06-19 10:05:21.487000,2020-06-19 10:05:21.624000,2020-06-19 10:05:21.625000,
13,hs_client_hsdir,built,,9E0058300401F6687EAE59F9FE82DB89230344C1,2020-06-19 10:05:21.279000,2020-06-19 10:05:21.293000,2020-06-19 10:05:21.336000,2020-06-19 10:05:21.451000,2020-06-19 10:05:21.614000,2020-06-19 10:05:21.614000,
14,hs_client_hsdir,built,,98DBFA6DC7F4013566D09E3DDC6F6CAF510E7FD6,2020-06-19 10:05:21.450000,2020-06-19 10:05:21.458000,2020-06-19 10:05:21.507000,2020-06-19 10:05:21.557000,2020-06-19 10:05:21.676000,2020-06-19 10:05:21.677000,
15,hs_client_hsdir,built,,A08B3E65331F29C960A8EB6F5D90B66A05D26CB5,2020-06-19 10:05:21.556000,2020-06-19 10:05:21.601000,2020-06-19 10:05:21.644000,2020-06-19 10:05:21.716000,2020-06-19 10:05:21.845000,2020-06-19 10:05:21.845000,
16,hs_client_hsdir,built,,3FC27FCECCE4248840FB9FF43A9E14A0A63B68B8,2020-06-19 10:05:21.644000,2020-06-19 10:05:21.658000,2020-06-19 10:05:21.716000,2020-06-19 10:05:21.833000,2020-06-19 10:05:22.042000,2020-06-19 10:05:22.043000,
17,hs_client_hsdir,built,,4EC0550FFC37D883892E4CACA49F9C29BB1E6ECD,2020-06-19 10:05:21.658000,2020-06-19 10:05:21.666000,2020-06-19 10:05:21.705000,2020-06-19 10:05:21.784000,2020-06-19 10:05:21.909000,2020-06-19 10:05:21.909000,
18,hs_client_hsdir,built,,98E659B5B701076BE433B4723F20A1811739588A,2020-06-19 10:05:21.804000,2020-06-19 10:05:21.819000,2020-06-19 10:05:21.856000,2020-06-19 10:05:21.908000,2020-06-19 10:05:21.991000,2020-06-19 10:05:21.991000,
19,hs_client_hsdir,built,,9E002FF408C7F25AA15F787A11D97218AC33102A,2020-06-19 10:05:21.818000,2020-06-19 10:05:21.830000,2020-06-19 10:05:21.844000,2020-06-19 10:05:21.929000,2020-06-19 10:05:22.058000,2020-06-19 10:05:22.058000,
20,hs_client_hsdir,built,,567221DD586D0E388A6859FB33C09696BD20151B,2020-06-19 10:05:21.830000,2020-06-19 10:05:21.833000,2020-06-19 10:05:21.879000,2020-06-19 10:05:21.958000,2020-06-19 10:05:22.203000,2020-06-19 10:05:22.204000,
21,hs_client_hsdir,built,,14CF04009FFE81448391F3FA626E9D2F114BDE54,2020-06-19 10:05:21.979000,2020-06-19 10:05:21.990000,2020-06-19 10:05:22.065000,2020-06-19 10:05:22.356000,2020-06-19 10:05:22.782000,2020-06-19 10:05:22.782000,
22,hs_client_hsdir,built,,3FF0DD5AC13713D319E09C40E93E0D26717B851D,2020-06-19 10:05:21.990000,2020-06-19 10:05:22.003000,2020-06-19 10:05:22.464000,2020-06-19 10:05:22.662000,2020-06-19 10:05:22.783000,2020-06-19 10:05:22.663000,2020-06-19 10:05:22.783000
23,hs_client_hsdir,built,,4EBE3B18F7D38D0A2FDD67B47A55CB9069368723,2020-06-19 10:05:22.042000,2020-06-19 10:05:22.058000,2020-06-19 10:05:22.102000,2020-06-19 10:05:22.180000,2020-06-19 10:05:22.265000,2020-06-19 10:05:22.265000,
