circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,5504B1EF43128F9A63A98E74782BD8A1920BDE39,2020-06-19 14:10:54.635000,2020-06-19 14:10:54.642000,2020-06-19 14:10:54.687000,2020-06-19 14:10:54.806000,2020-06-19 14:10:54.876000,2020-06-19 14:10:54.876000,
7,hs_client_rend,built,,,2020-06-19 14:10:54.759000,2020-06-19 14:10:54.759000,2020-06-19 14:10:54.807000,2020-06-19 14:10:54.853000,,2020-06-19 14:10:54.853000,
8,hs_client_intro,built,,,2020-06-19 14:10:54.759000,2020-06-19 14:10:54.760000,2020-06-19 14:10:54.807000,2020-06-19 14:10:54.876000,2020-06-19 14:10:55.051000,2020-06-19 14:10:55.051000,
9,hs_client_hsdir,built,,2A5746BFF32A363CD3AAD05196C0F10E7143BBB6,2020-06-19 14:10:54.805000,2020-06-19 14:10:54.806000,2020-06-19 14:10:54.825000,2020-06-19 14:10:54.922000,2020-06-19 14:10:55.038000,2020-06-19 14:10:55.038000,
10,hs_client_hsdir,built,,163303F0583A1917326214379BD1AB2D286046EA,2020-06-19 14:10:54.938000,2020-06-19 14:10:54.951000,2020-06-19 14:10:55.051000,2020-06-19 14:10:55.153000,2020-06-19 14:10:55.296000,2020-06-19 14:10:55.297000,
11,hs_client_hsdir,built,,CCF2FD0048FCC9A842BE881472CEC148BB4EF458,2020-06-19 14:10:54.975000,2020-06-19 14:10:54.994000,2020-06-19 14:10:55.051000,2020-06-19 14:10:55.263000,2020-06-19 14:10:55.667000,2020-06-19 14:10:55.263000,2020-06-19 14:10:55.667000
12,hs_client_hsdir,built,,9A5754CD0C987355EB3D8AD4BEF4A2A841740520,2020-06-19 14:10:55.024000,2020-06-19 14:10:55.038000,2020-06-19 14:10:55.133000,2020-06-19 14:10:55.334000,2020-06-19 14:10:55.668000,2020-06-19 14:10:55.668000,
13,hs_client_hsdir,built,,E854EE6F36136148FF30CBA55AC67DBD3F802901,2020-06-19 14:10:55.060000,2020-06-19 14:10:55.072000,2020-06-19 14:10:55.105000,2020-06-19 14:10:55.165000,2020-06-19 14:10:55.301000,2020-06-19 14:10:55.301000,
14,hs_client_hsdir,built,,79D110419709C4B3D1F92FC3CE121B5317DBE8B3,2020-06-19 14:10:55.184000,2020-06-19 14:10:55.187000,2020-06-19 14:10:55.251000,2020-06-19 14:10:55.344000,2020-06-19 14:10:55.506000,2020-06-19 14:10:55.506000,
15,hs_client_hsdir,built,,1FE9F0F999FB72F4AFB0D1B9239B78E9519C11F7,2020-06-19 14:10:55.208000,2020-06-19 14:10:55.218000,2020-06-19 14:10:55.263000,2020-06-19 14:10:55.323000,2020-06-19 14:10:55.437000,2020-06-19 14:10:55.437000,
16,hs_client_hsdir,built,,7A3DD280EA4CD4DD16EF8C67B93D9BDE184D1A81,2020-06-19 14:10:55.313000,2020-06-19 14:10:55.323000,2020-06-19 14:10:55.437000,2020-06-19 14:10:55.684000,2020-06-19 14:10:56.616000,2020-06-19 14:10:56.616000,
17,hs_client_hsdir,built,,12CF84D3D2E30BB9799BFC0E1DDDFDA8D35AF007,2020-06-19 14:10:55.455000,2020-06-19 14:10:55.506000,2020-06-19 14:10:55.543000,2020-06-19 14:10:55.628000,2020-06-19 14:10:55.735000,2020-06-19 14:10:55.735000,
18,hs_client_hsdir,built,,5E52BEA22130598F200D05C42BB66709C24E8F67,2020-06-19 14:10:55.514000,2020-06-19 14:10:55.536000,2020-06-19 14:10:55.598000,2020-06-19 14:10:55.745000,2020-06-19 14:10:55.961000,2020-06-19 14:10:55.961000,
19,hs_client_hsdir,built,,5EA7CDEABA33B54A73685330CB157E3284294AE2,2020-06-19 14:10:55.521000,2020-06-19 14:10:55.537000,2020-06-19 14:10:55.562000,2020-06-19 14:10:55.684000,2020-06-19 14:10:55.798000,2020-06-19 14:10:55.799000,
20,hs_client_hsdir,built,,98F0DC374AB8156BD12A03E25DEBCCD5DB85A1C4,2020-06-19 14:10:55.541000,2020-06-19 14:10:55.553000,2020-06-19 14:10:55.598000,2020-06-19 14:10:55.685000,2020-06-19 14:10:55.799000,2020-06-19 14:10:55.799000,
21,hs_client_hsdir,built,,CFC15E40B39FCCB9C5B5CED3D2F184ADFBA2CC98,2020-06-19 14:10:55.612000,2020-06-19 14:10:55.617000,2020-06-19 14:10:55.667000,2020-06-19 14:10:55.879000,2020-06-19 14:10:56.375000,2020-06-19 14:10:56.375000,
22,hs_client_hsdir,built,,8DC832ABDC9C97B8B71F74AB041D3CB3FA9578AA,2020-06-19 14:10:55.678000,2020-06-19 14:10:55.684000,2020-06-19 14:10:55.713000,2020-06-19 14:10:55.785000,2020-06-19 14:10:55.961000,2020-06-19 14:10:55.961000,
23,hs_client_hsdir,built,,699388030AFC5C110822C85DE97A51545B192987,2020-06-19 14:10:55.776000,2020-06-19 14:10:55.798000,2020-06-19 14:10:55.864000,2020-06-19 14:10:55.930000,2020-06-19 14:10:56.061000,2020-06-19 14:10:56.061000,
24,hs_client_hsdir,built,,C92ECAF73512E2CCB15827A192B7AF3E9DBC896E,2020-06-19 14:10:55.883000,2020-06-19 14:10:55.930000,2020-06-19 14:10:55.961000,2020-06-19 14:10:56.016000,2020-06-19 14:10:56.193000,2020-06-19 14:10:56.193000,
25,hs_client_hsdir,built,,679FBD9C1FCEEA276898087589C5FAC061F4B5BC,2020-06-19 14:10:55.897000,2020-06-19 14:10:55.930000,2020-06-19 14:10:55.961000,2020-06-19 14:10:56.060000,2020-06-19 14:10:56.375000,2020-06-19 14:10:56.375000,
26,hs_client_hsdir,built,,BEBA52AC89045D6EAD68E977DF3F98BCF8330AAF,2020-06-19 14:10:55.936000,2020-06-19 14:10:55.950000,2020-06-19 14:10:55.997000,2020-06-19 14:10:56.079000,2020-06-19 14:10:56.215000,2020-06-19 14:10:56.215000,
27,hs_client_hsdir,built,,A810FF1E5C7983D43B3517506479274B5DA5AC73,2020-06-19 14:10:55.945000,2020-06-19 14:10:55.960000,2020-06-19 14:10:56.015000,2020-06-19 14:10:56.099000,2020-06-19 14:10:56.215000,2020-06-19 14:10:56.215000,
28,hs_client_hsdir,built,,2A299CF473DDD468D19019171224B05033C2157F,2020-06-19 14:10:55.958000,2020-06-19 14:10:55.969000,2020-06-19 14:10:56.016000,2020-06-19 14:10:56.108000,2020-06-19 14:10:56.193000,2020-06-19 14:10:56.193000,
29,hs_client_hsdir,built,,C282248597D1C8522A2A7525E61C8B77BBC37614,2020-06-19 14:10:55.977000,2020-06-19 14:10:55.987000,2020-06-19 14:10:56.030000,2020-06-19 14:10:56.168000,2020-06-19 14:10:56.417000,2020-06-19 14:10:56.168000,2020-06-19 14:10:56.417000
