circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
7,hs_client_intro,built,,,2020-06-19 11:03:37.999000,2020-06-19 11:03:38.002000,2020-06-19 11:03:38.074000,2020-06-19 11:03:38.207000,2020-06-19 11:03:38.436000,2020-06-19 11:03:38.436000,
8,hs_client_hsdir,built,,FD2F9B881AC640100C428DF47DC9A863DC2F2536,2020-06-19 11:03:38.002000,2020-06-19 11:03:38.008000,2020-06-19 11:03:38.039000,2020-06-19 11:03:38.115000,2020-06-19 11:03:38.217000,2020-06-19 11:03:38.218000,
9,hs_client_hsdir,built,,A6E0F950CAC74AF867CA21976069529D6D4D3E30,2020-06-19 11:03:38.039000,2020-06-19 11:03:38.043000,2020-06-19 11:03:38.104000,2020-06-19 11:03:38.216000,2020-06-19 11:03:38.371000,2020-06-19 11:03:38.372000,
10,hs_client_hsdir,built,,FAEC86A9A37152F0371D67917ABA398467DFBD9C,2020-06-19 11:03:38.200000,2020-06-19 11:03:38.206000,2020-06-19 11:03:38.272000,2020-06-19 11:03:38.361000,2020-06-19 11:03:38.522000,2020-06-19 11:03:38.523000,
11,hs_client_hsdir,built,,A6C7821BE00C9A951181296EE12EB5AD8B7CFA17,2020-06-19 11:03:38.271000,2020-06-19 11:03:38.281000,2020-06-19 11:03:38.360000,2020-06-19 11:03:38.479000,2020-06-19 11:03:38.693000,2020-06-19 11:03:38.480000,2020-06-19 11:03:38.694000
12,hs_client_hsdir,built,,C86C538EF0A24E010342F30DBCACC2A7EB7CA833,2020-06-19 11:03:38.385000,2020-06-19 11:03:38.424000,2020-06-19 11:03:38.573000,2020-06-19 11:03:38.947000,2020-06-19 11:03:39.270000,2020-06-19 11:03:39.270000,
13,hs_client_hsdir,built,,D8B99A7556B3A546910F505F374F55D2417EEE12,2020-06-19 11:03:38.449000,2020-06-19 11:03:38.488000,2020-06-19 11:03:38.529000,2020-06-19 11:03:38.603000,2020-06-19 11:03:38.790000,2020-06-19 11:03:38.790000,
14,hs_client_hsdir,built,,3B5C6ED2C1DECEB32BF1AD9B7B272F4CE9CE0656,2020-06-19 11:03:38.595000,2020-06-19 11:03:38.616000,2020-06-19 11:03:38.671000,2020-06-19 11:03:38.729000,2020-06-19 11:03:38.814000,2020-06-19 11:03:38.815000,
15,hs_client_hsdir,built,,E8BAE7393740A700D50B010DED9D9EC9A66B390D,2020-06-19 11:03:38.721000,2020-06-19 11:03:38.728000,2020-06-19 11:03:38.816000,2020-06-19 11:03:38.894000,2020-06-19 11:03:39.053000,2020-06-19 11:03:39.053000,
16,hs_client_hsdir,built,,79DEB4E02FD08AE1AEB4D8594AAB082375E9062D,2020-06-19 11:03:38.790000,2020-06-19 11:03:38.802000,2020-06-19 11:03:38.878000,2020-06-19 11:03:38.936000,2020-06-19 11:03:39.045000,2020-06-19 11:03:39.046000,
17,hs_client_hsdir,built,,3B3F451BD58F96DC0E8EB7D01F209FC8803C33DF,2020-06-19 11:03:38.920000,2020-06-19 11:03:38.935000,2020-06-19 11:03:38.979000,2020-06-19 11:03:39.044000,2020-06-19 11:03:39.146000,2020-06-19 11:03:39.146000,
18,hs_client_hsdir,built,,AB687988F260DE9EDC3B36C66287DE2660ED1CE0,2020-06-19 11:03:38.928000,2020-06-19 11:03:38.936000,2020-06-19 11:03:39.052000,2020-06-19 11:03:39.277000,2020-06-19 11:03:39.605000,2020-06-19 11:03:39.606000,
19,hs_client_hsdir,built,,D8BD437B3165203E890D0DB57DF2AC128C95B3B4,2020-06-19 11:03:38.962000,2020-06-19 11:03:38.998000,2020-06-19 11:03:39.060000,2020-06-19 11:03:39.155000,2020-06-19 11:03:39.357000,2020-06-19 11:03:39.358000,
20,hs_client_hsdir,built,,53FF1EDC8528AF4238FB7501831E6BACFF4B42D2,2020-06-19 11:03:38.997000,2020-06-19 11:03:39.035000,2020-06-19 11:03:39.071000,2020-06-19 11:03:39.145000,2020-06-19 11:03:39.277000,2020-06-19 11:03:39.278000,
21,hs_client_hsdir,built,,79D9E66BB2FDBF25E846B635D8248FE1194CFD26,2020-06-19 11:03:39.141000,2020-06-19 11:03:39.144000,2020-06-19 11:03:39.217000,2020-06-19 11:03:39.321000,2020-06-19 11:03:39.465000,2020-06-19 11:03:39.466000,
22,hs_client_hsdir,built,,8D20E0D3C7A9D7235334E1C2CCA6BAA26C3F45C9,2020-06-19 11:03:39.203000,2020-06-19 11:03:39.216000,2020-06-19 11:03:39.269000,2020-06-19 11:03:39.331000,2020-06-19 11:03:39.431000,2020-06-19 11:03:39.432000,
23,hs_client_hsdir,built,,FAF09B35EB9B890C44C36392100C52B7F2326DD4,2020-06-19 11:03:39.216000,2020-06-19 11:03:39.218000,2020-06-19 11:03:39.276000,2020-06-19 11:03:39.356000,2020-06-19 11:03:39.486000,2020-06-19 11:03:39.487000,
24,hs_client_hsdir,built,,3B4C5729F829CA2E895B81AF834A63DB336D0FFE,2020-06-19 11:03:39.261000,2020-06-19 11:03:39.269000,2020-06-19 11:03:39.311000,2020-06-19 11:03:39.881000,2020-06-19 11:03:40.150000,2020-06-19 11:03:40.151000,
25,hs_client_hsdir,built,,542568BFFC36279CE0CA9D4FF4972330477F85E0,2020-06-19 11:03:39.268000,2020-06-19 11:03:39.276000,2020-06-19 11:03:39.320000,2020-06-19 11:03:39.404000,2020-06-19 11:03:39.540000,2020-06-19 11:03:39.405000,2020-06-19 11:03:39.541000
26,hs_client_hsdir,built,,345590260ABDBCBEAC2C551D68E91C207D731661,2020-06-19 11:03:39.404000,2020-06-19 11:03:39.409000,2020-06-19 11:03:39.455000,2020-06-19 11:03:39.561000,2020-06-19 11:03:39.675000,2020-06-19 11:03:39.675000,
27,hs_client_hsdir,built,,7F04E089C6BED83E04FB2AE196BDE34B808094F5,2020-06-19 11:03:39.560000,2020-06-19 11:03:39.562000,2020-06-19 11:03:39.631000,2020-06-19 11:03:39.729000,2020-06-19 11:03:39.943000,2020-06-19 11:03:39.943000,
28,hs_client_hsdir,built,,31419A64188BC8070EE89F3CEE6AA98EAAC7E8E8,2020-06-19 11:03:39.604000,2020-06-19 11:03:39.626000,2020-06-19 11:03:39.686000,2020-06-19 11:03:39.759000,2020-06-19 11:03:39.895000,2020-06-19 11:03:39.896000,
29,hs_client_hsdir,built,,09092FF120A9FD9DC1AEAC899B5C3CFECBA6C279,2020-06-19 11:03:39.625000,2020-06-19 11:03:39.631000,2020-06-19 11:03:39.675000,2020-06-19 11:03:39.752000,2020-06-19 11:03:39.913000,2020-06-19 11:03:39.913000,
