circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_intro,built,,,2020-06-19 13:19:34.304000,2020-06-19 13:19:34.304000,2020-06-19 13:19:34.346000,2020-06-19 13:19:34.407000,2020-06-19 13:19:34.808000,2020-06-19 13:19:34.809000,
7,hs_client_hsdir,failed,timeout,,2020-06-19 13:19:34.516000,2020-06-19 13:19:34.525000,2020-06-19 13:19:34.570000,2020-06-19 13:19:34.721000,,2020-06-19 13:19:39.193000,
8,hs_client_hsdir,built,,B187399E2708155968A8375B83042767F69F21F0,2020-06-19 13:19:34.610000,2020-06-19 13:19:34.623000,2020-06-19 13:19:34.660000,2020-06-19 13:19:34.764000,2020-06-19 13:19:34.922000,2020-06-19 13:19:34.923000,
9,hs_client_hsdir,built,,495B496867C84BBC92338301D924850F226E75DA,2020-06-19 13:19:34.763000,2020-06-19 13:19:34.775000,2020-06-19 13:19:34.870000,2020-06-19 13:19:34.976000,2020-06-19 13:19:35.152000,2020-06-19 13:19:35.152000,
10,hs_client_hsdir,built,,DE847D94E78B2E560AB87D272DC90192D3144F17,2020-06-19 13:19:34.870000,2020-06-19 13:19:34.874000,2020-06-19 13:19:34.924000,2020-06-19 13:19:35.023000,2020-06-19 13:19:35.176000,2020-06-19 13:19:35.176000,
11,hs_client_hsdir,built,,FBD20387F64D67ED53AC5BD2E0302D44B2DA360C,2020-06-19 13:19:34.922000,2020-06-19 13:19:34.934000,2020-06-19 13:19:35.023000,2020-06-19 13:19:35.158000,2020-06-19 13:19:35.373000,2020-06-19 13:19:35.374000,
12,hs_client_hsdir,built,,63540827C4832D214984EA47B7A68C593F9F862F,2020-06-19 13:19:35.017000,2020-06-19 13:19:35.029000,2020-06-19 13:19:35.102000,2020-06-19 13:19:35.158000,2020-06-19 13:19:35.238000,2020-06-19 13:19:35.239000,
13,hs_client_hsdir,built,,77C7500CC573643E4B3E7F602D0137F8C89CE0B8,2020-06-19 13:19:35.138000,2020-06-19 13:19:35.158000,2020-06-19 13:19:35.238000,2020-06-19 13:19:35.363000,2020-06-19 13:19:35.544000,2020-06-19 13:19:35.544000,
14,hs_client_hsdir,built,,061E0496931D23A81A2B685C9339D36857DD0FA1,2020-06-19 13:19:35.153000,2020-06-19 13:19:35.162000,2020-06-19 13:19:35.196000,2020-06-19 13:19:35.251000,2020-06-19 13:19:35.420000,2020-06-19 13:19:35.251000,2020-06-19 13:19:35.420000
15,hs_client_hsdir,failed,timeout,,2020-06-19 13:19:35.159000,2020-06-19 13:19:35.162000,2020-06-19 13:19:35.238000,,,2020-06-19 13:19:39.194000,
16,hs_client_hsdir,built,,7584319D0E19DAE85621223E2A22F92123EAB815,2020-06-19 13:19:35.237000,2020-06-19 13:19:35.250000,2020-06-19 13:19:35.334000,2020-06-19 13:19:35.418000,2020-06-19 13:19:36.923000,2020-06-19 13:19:36.923000,
17,hs_client_hsdir,built,,CCD65B846B9D5CB275BD18D67F47C7F62C116F79,2020-06-19 13:19:35.309000,2020-06-19 13:19:35.322000,2020-06-19 13:19:35.384000,2020-06-19 13:19:35.534000,2020-06-19 13:19:35.682000,2020-06-19 13:19:35.682000,
18,hs_client_hsdir,failed,timeout,,2020-06-19 13:19:35.314000,2020-06-19 13:19:35.334000,2020-06-19 13:19:35.432000,2020-06-19 13:19:35.542000,,2020-06-19 13:19:39.194000,
19,hs_client_hsdir,built,,3547FAF7D6526BBE81CC07FACAD612A99BDD9876,2020-06-19 13:19:35.326000,2020-06-19 13:19:35.344000,2020-06-19 13:19:35.394000,2020-06-19 13:19:35.478000,2020-06-19 13:19:35.601000,2020-06-19 13:19:35.601000,
20,hs_client_hsdir,built,,6F4E9FD00D4251D98BE96FB1AA546FE34676A95B,2020-06-19 13:19:35.418000,2020-06-19 13:19:35.432000,2020-06-19 13:19:35.478000,2020-06-19 13:19:35.558000,2020-06-19 13:19:35.728000,2020-06-19 13:19:35.728000,
21,hs_client_hsdir,built,,C3EFDAE459692CC22D7181FEF0F0A579156F43C1,2020-06-19 13:19:35.526000,2020-06-19 13:19:35.544000,2020-06-19 13:19:35.600000,2020-06-19 13:19:35.704000,2020-06-19 13:19:36.880000,2020-06-19 13:19:36.880000,
22,hs_client_hsdir,built,,638D91FC9EF661348A6994D04C3499BC03F50BBE,2020-06-19 13:19:35.541000,2020-06-19 13:19:35.554000,2020-06-19 13:19:35.638000,2020-06-19 13:19:35.810000,2020-06-19 13:19:36.003000,2020-06-19 13:19:36.004000,
23,hs_client_hsdir,built,,25B694EA95F825F156C5DAE5607B3375E86C0C4E,2020-06-19 13:19:35.632000,2020-06-19 13:19:35.645000,2020-06-19 13:19:35.694000,2020-06-19 13:19:35.810000,2020-06-19 13:19:35.943000,2020-06-19 13:19:35.943000,
24,hs_client_hsdir,built,,B22169DDB936E4CF4B8C81E9514BD05658466974,2020-06-19 13:19:35.645000,2020-06-19 13:19:35.656000,2020-06-19 13:19:35.695000,2020-06-19 13:19:35.864000,2020-06-19 13:19:36.105000,2020-06-19 13:19:36.106000,
25,hs_client_hsdir,built,,A53569CB333E9895A44954700CC07D2135801518,2020-06-19 13:19:35.700000,2020-06-19 13:19:35.720000,2020-06-19 13:19:35.783000,2020-06-19 13:19:35.867000,2020-06-19 13:19:36.098000,2020-06-19 13:19:36.099000,
26,hs_client_hsdir,built,,BB264DD1A7689EED7F8AF892BA783FBCC66B3635,2020-06-19 13:19:35.727000,2020-06-19 13:19:35.734000,2020-06-19 13:19:35.808000,2020-06-19 13:19:35.877000,2020-06-19 13:19:36.101000,2020-06-19 13:19:36.102000,
27,hs_client_hsdir,built,,127887BF5B69EFEFA0DC47FC767135E0ACAAFD9F,2020-06-19 13:19:35.727000,2020-06-19 13:19:35.734000,2020-06-19 13:19:35.809000,2020-06-19 13:19:35.934000,2020-06-19 13:19:36.106000,2020-06-19 13:19:36.106000,
28,hs_client_hsdir,built,,342A1AC764D89248E66458C077CFF668D05FFF34,2020-06-19 13:19:35.808000,2020-06-19 13:19:35.820000,2020-06-19 13:19:35.925000,2020-06-19 13:19:36.025000,2020-06-19 13:19:36.143000,2020-06-19 13:19:36.143000,
29,hs_client_hsdir,failed,destroyed,,2020-06-19 13:19:35.919000,2020-06-19 13:19:35.934000,,,,2020-06-19 13:19:36.048000,
30,hs_client_hsdir,built,,501F5C4AACABEBFDC6A23543379F19B066396946,2020-06-19 13:19:35.934000,2020-06-19 13:19:35.943000,2020-06-19 13:19:36.003000,2020-06-19 13:19:36.103000,2020-06-19 13:19:36.299000,2020-06-19 13:19:36.299000,
