circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_rend,built,,,2020-06-19 13:50:04.880000,2020-06-19 13:50:04.887000,2020-06-19 13:50:05.005000,2020-06-19 13:50:05.227000,,2020-06-19 13:50:05.227000,
7,hs_client_intro,built,,,2020-06-19 13:50:04.880000,2020-06-19 13:50:04.888000,2020-06-19 13:50:04.955000,2020-06-19 13:50:05.094000,2020-06-19 13:50:05.258000,2020-06-19 13:50:05.258000,
8,hs_client_hsdir,built,,62CF4982747BFDE3C0395A3894554BD8DC3C5D92,2020-06-19 13:50:05.063000,2020-06-19 13:50:05.074000,2020-06-19 13:50:05.257000,2020-06-19 13:50:05.594000,2020-06-19 13:50:06.026000,2020-06-19 13:50:06.026000,
9,hs_client_hsdir,built,,EDEA19172EC8B1463BDD19E3A18778C5756710A1,2020-06-19 13:50:05.099000,2020-06-19 13:50:05.148000,2020-06-19 13:50:05.216000,2020-06-19 13:50:05.318000,2020-06-19 13:50:05.604000,2020-06-19 13:50:05.604000,
10,hs_client_hsdir,built,,9D5A7A81BC6194555CE751F75FB196E4A3982CC5,2020-06-19 13:50:05.167000,2020-06-19 13:50:05.203000,2020-06-19 13:50:05.258000,2020-06-19 13:50:05.318000,2020-06-19 13:50:05.395000,2020-06-19 13:50:05.318000,2020-06-19 13:50:05.395000
11,hs_client_hsdir,built,,9D868AAD7745A9B17A4FE05B7EAF67976623628F,2020-06-19 13:50:05.504000,2020-06-19 13:50:05.514000,2020-06-19 13:50:05.576000,2020-06-19 13:50:05.698000,2020-06-19 13:50:06.117000,2020-06-19 13:50:06.117000,
12,hs_client_hsdir,built,,BE5D14F0077E7CA33C9C8D357A8C9E5F18FB2F90,2020-06-19 13:50:05.576000,2020-06-19 13:50:05.586000,2020-06-19 13:50:05.637000,2020-06-19 13:50:05.720000,2020-06-19 13:50:05.922000,2020-06-19 13:50:05.923000,
13,hs_client_hsdir,built,,F38FB55A8CCA6A00CDD024A5EA2CFECB38A48E15,2020-06-19 13:50:05.819000,2020-06-19 13:50:05.824000,2020-06-19 13:50:05.867000,2020-06-19 13:50:05.955000,2020-06-19 13:50:06.107000,2020-06-19 13:50:06.107000,
14,hs_client_hsdir,built,,EDFD5FFE9D97ADC0BAFE30A3BD8454F36FFDEF69,2020-06-19 13:50:05.990000,2020-06-19 13:50:05.994000,2020-06-19 13:50:06.069000,2020-06-19 13:50:06.282000,2020-06-19 13:50:06.527000,2020-06-19 13:50:06.527000,
15,hs_client_hsdir,built,,975DF2CA6288228044A9162FF0D38B3EE15298CD,2020-06-19 13:50:06.077000,2020-06-19 13:50:06.090000,2020-06-19 13:50:06.149000,2020-06-19 13:50:06.275000,2020-06-19 13:50:06.537000,2020-06-19 13:50:06.538000,
16,hs_client_hsdir,built,,1852D84B0341845F2BDC2CCBC673E9D42307A111,2020-06-19 13:50:06.111000,2020-06-19 13:50:06.126000,2020-06-19 13:50:06.212000,2020-06-19 13:50:06.282000,2020-06-19 13:50:06.412000,2020-06-19 13:50:06.413000,
17,hs_client_hsdir,built,,CC14C97F1D23EE97766828FC8ED8582E21E11665,2020-06-19 13:50:06.171000,2020-06-19 13:50:06.201000,2020-06-19 13:50:06.266000,2020-06-19 13:50:06.405000,2020-06-19 13:50:06.725000,2020-06-19 13:50:06.406000,2020-06-19 13:50:06.725000
18,hs_client_hsdir,built,,6A35EE13D4354FF0A03374C063B10290614BB6A9,2020-06-19 13:50:06.261000,2020-06-19 13:50:06.265000,2020-06-19 13:50:06.315000,2020-06-19 13:50:06.406000,2020-06-19 13:50:06.527000,2020-06-19 13:50:06.527000,
19,hs_client_hsdir,built,,98EF3981F766F9F87D7C399E6DD0FFC3867711AF,2020-06-19 13:50:06.356000,2020-06-19 13:50:06.369000,2020-06-19 13:50:06.434000,2020-06-19 13:50:06.559000,2020-06-19 13:50:06.725000,2020-06-19 13:50:06.725000,
20,hs_client_hsdir,built,,BE6CF26814BD1F35B76FE576702DBA9627EE8237,2020-06-19 13:50:06.519000,2020-06-19 13:50:06.527000,2020-06-19 13:50:06.590000,2020-06-19 13:50:06.708000,2020-06-19 13:50:06.881000,2020-06-19 13:50:06.881000,
