2020-06-19 14:20:31:111 | [main] Events log file for victim clients.
2020-06-19 14:20:31:111 | [main] Will use the output directory: /home/gacar/dev/tor-dos-attack/experiments/2020-06-19-14-20-31_gacar-lnx-desktop_rate-10-v3-iframe-per-sec-over-60-sec
2020-06-19 14:20:31:116 | [tshark_capture] Launching PCAP capture for 70 seconds...
2020-06-19 14:20:36:163 | [tor_browser_worker0] Tor Browser will load the attack page: file:///home/gacar/dev/tor-dos-attack/src/guard-discovery/adv_website.html?autoStart=true&onionVer=3&mediaType=iframe&ratePerSec=10, SOCKS port: 9250, control port: 9251
2020-06-19 14:20:36:198 | [tor_browser_worker0] [EVENT] STREAM 10 NEW 0 cflareer7qekzp3zeyqvcfktxfrmncse4ilc7trbf6bp6yzdabxuload.onion:443 SOURCE_ADDR=127.0.0.1:47240 PURPOSE=USER
2020-06-19 14:20:36:198 | [tor_browser_worker0] [EVENT] STREAM 12 NEW 0 151.66.123.31.$A838296B9F01A9E2487BC3A25D5E5F2FB8A979FA.exit:9001 PURPOSE=DIR_FETCH
2020-06-19 14:20:36:198 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED cflareer7qekzp3zeyqvcfktxfrmncse4ilc7trbf6bp6yzdabxuload NO_AUTH $A838296B9F01A9E2487BC3A25D5E5F2FB8A979FA~TorStar GFgKS0jE2iFiMP+b37ULLALF0bU9r8tF1G3gsiOP7bA HSDIR_INDEX=C3E2140D80C2491ECE32C842997483C813F9146A68F2CE7031C6DBD44C24AC7E
2020-06-19 14:20:36:199 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$2D876F5E2ABE79665DCD0F41E19E00CE5B894F4F~VacationDotTK,$891FB8477529A6B2894B7A3129402E0FD5DD281F~hers BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:20:35.236038 OLD_PURPOSE=GENERAL
2020-06-19 14:20:36:199 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$2D876F5E2ABE79665DCD0F41E19E00CE5B894F4F~VacationDotTK,$891FB8477529A6B2894B7A3129402E0FD5DD281F~hers BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:20:35.236038 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T12:20:35.249338
2020-06-19 14:20:36:243 | [tor_browser_worker0] [EVENT] CIRC 5 LAUNCHED BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:20:36.238456
2020-06-19 14:20:36:249 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:20:36.238456
2020-06-19 14:20:36:290 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$CDA2C336AD87E22DF02983887A3F74B21070D02D~2fjsaf2ja4da BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:20:36.238456
2020-06-19 14:20:36:364 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$CDA2C336AD87E22DF02983887A3F74B21070D02D~2fjsaf2ja4da,$74A19D86DDF63F1133B414B81F36E1F44640811F~Unnamed BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:20:36.238456
2020-06-19 14:20:36:365 | [tor_browser_worker0] [EVENT] CIRC 5 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$CDA2C336AD87E22DF02983887A3F74B21070D02D~2fjsaf2ja4da,$74A19D86DDF63F1133B414B81F36E1F44640811F~Unnamed BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:20:36.238456
2020-06-19 14:20:36:660 | [tor_browser_worker0] [EVENT] STREAM 13 NEW 0 a3vmvhvosukslerkgbxgbrkuuiwkstlhfsonlhjbu6ej45sjsvykkhqd.onion:443 SOURCE_ADDR=127.0.0.1:47242 PURPOSE=USER
2020-06-19 14:20:36:660 | [tor_browser_worker0] [EVENT] STREAM 15 NEW 0 195.201.62.239.$E46C3F0533709EE2112874B13A4FE3868B33E75E.exit:443 PURPOSE=DIR_FETCH
2020-06-19 14:20:36:661 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED a3vmvhvosukslerkgbxgbrkuuiwkstlhfsonlhjbu6ej45sjsvykkhqd NO_AUTH $E46C3F0533709EE2112874B13A4FE3868B33E75E~TittyTwister flWtmbVRp5f7qJBdxb9kRH2mGTU68cbYqY42WuYbahY HSDIR_INDEX=A5BA3A235C896C29A2528F73ACD17BA0FF6AF4DD9F22BFE187DC0788506710C2
2020-06-19 14:20:36:661 | [tor_browser_worker0] [EVENT] CIRC_MINOR 3 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$F52B8C77AC5885566C06E5ADB33A5A09C5E8B534~tdideditheconfig42,$BDEC565B8B5E3DCCB57E4E7C4C245EDA717D2087~TPRSVM01 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:20:34.235726 OLD_PURPOSE=GENERAL
2020-06-19 14:20:36:661 | [tor_browser_worker0] [EVENT] CIRC_MINOR 3 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$F52B8C77AC5885566C06E5ADB33A5A09C5E8B534~tdideditheconfig42,$BDEC565B8B5E3DCCB57E4E7C4C245EDA717D2087~TPRSVM01 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:20:34.235726 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T12:20:34.239229
2020-06-19 14:20:36:689 | [tor_browser_worker0] [EVENT] STREAM 16 NEW 0 pbuiltmbt2xc7tzluzga7tuxskyteovuie3c2f2ljulplinjt23sjiid.onion:443 SOURCE_ADDR=127.0.0.1:47244 PURPOSE=USER
2020-06-19 14:20:36:689 | [tor_browser_worker0] [EVENT] STREAM 18 NEW 0 139.162.210.252.$DEF3365F1C012F80E56877B5EF05CE72BDEB0CCC.exit:443 PURPOSE=DIR_FETCH
2020-06-19 14:20:36:689 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED pbuiltmbt2xc7tzluzga7tuxskyteovuie3c2f2ljulplinjt23sjiid NO_AUTH $DEF3365F1C012F80E56877B5EF05CE72BDEB0CCC~Joker w5qo3kdkC/g/GpjijjJgZg0Na/+wrlU4r886NEaBuXk HSDIR_INDEX=2B7ECF770721AAB4DD387E4543A0A6BE3AC25734319EE9E26717643BDDA5251E
2020-06-19 14:20:36:689 | [tor_browser_worker0] [EVENT] CIRC 6 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:20:36.684832
2020-06-19 14:20:36:697 | [tor_browser_worker0] [EVENT] CIRC 6 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:20:36.684832
2020-06-19 14:20:36:749 | [tor_browser_worker0] [EVENT] CIRC 6 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$B8123550BE6A39FF7EC2D015C86755517907557E~Unnamed BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:20:36.684832
