circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
5,general,built,,,2020-06-19 14:20:36.243000,2020-06-19 14:20:36.249000,2020-06-19 14:20:36.290000,2020-06-19 14:20:36.364000,,2020-06-19 14:20:36.365000,
6,hs_client_hsdir,built,,DEF3365F1C012F80E56877B5EF05CE72BDEB0CCC,2020-06-19 14:20:36.689000,2020-06-19 14:20:36.697000,2020-06-19 14:20:36.749000,2020-06-19 14:20:36.853000,2020-06-19 14:20:37.035000,2020-06-19 14:20:37.035000,
7,hs_client_hsdir,built,,5D2A8CAA119D0528722C2438350FAB0C8DE01AB7,2020-06-19 14:20:36.767000,2020-06-19 14:20:36.769000,2020-06-19 14:20:36.821000,2020-06-19 14:20:36.916000,2020-06-19 14:20:37.004000,2020-06-19 14:20:37.004000,
8,hs_client_hsdir,built,,C44CC64BED927031A5B3B0A7CDF6A9E28F058B3F,2020-06-19 14:20:36.889000,2020-06-19 14:20:36.904000,2020-06-19 14:20:36.941000,2020-06-19 14:20:37.015000,2020-06-19 14:20:37.247000,2020-06-19 14:20:37.247000,
9,hs_client_hsdir,built,,75EE3430CEF7744EA1E35607881B27581EB15880,2020-06-19 14:20:36.922000,2020-06-19 14:20:36.951000,2020-06-19 14:20:37.035000,2020-06-19 14:20:37.115000,2020-06-19 14:20:37.203000,2020-06-19 14:20:37.203000,
10,hs_client_hsdir,built,,BA27D43AC00F014945DC32D036056F13FE1D5243,2020-06-19 14:20:36.989000,2020-06-19 14:20:37.004000,2020-06-19 14:20:37.054000,2020-06-19 14:20:37.247000,2020-06-19 14:20:37.515000,2020-06-19 14:20:37.515000,
11,hs_client_hsdir,built,,B96B5141004995295FE87DCCE1A54519BD0BB48A,2020-06-19 14:20:37.073000,2020-06-19 14:20:37.102000,2020-06-19 14:20:37.150000,2020-06-19 14:20:37.273000,2020-06-19 14:20:37.435000,2020-06-19 14:20:37.435000,
12,hs_client_hsdir,built,,DB5FF6E8806A6674E27BF69D1E1EBF308D9A87A9,2020-06-19 14:20:37.122000,2020-06-19 14:20:37.203000,2020-06-19 14:20:37.247000,2020-06-19 14:20:37.443000,2020-06-19 14:20:37.810000,2020-06-19 14:20:37.810000,
13,hs_client_hsdir,built,,4B2E97CA3BAC3A2B14879F109E9965A0C20316C2,2020-06-19 14:20:37.203000,2020-06-19 14:20:37.204000,2020-06-19 14:20:37.252000,2020-06-19 14:20:37.604000,2020-06-19 14:20:37.873000,2020-06-19 14:20:37.873000,
14,hs_client_hsdir,built,,01981F09AF08EB1EC69F91B31D89B6C76757620A,2020-06-19 14:20:37.204000,2020-06-19 14:20:37.246000,2020-06-19 14:20:37.252000,2020-06-19 14:20:37.325000,2020-06-19 14:20:37.411000,2020-06-19 14:20:37.411000,
15,hs_client_hsdir,built,,A857DA8F3728DE4475BFCD86D91351F5E302B3DF,2020-06-19 14:20:37.247000,2020-06-19 14:20:37.252000,2020-06-19 14:20:37.292000,2020-06-19 14:20:37.406000,2020-06-19 14:20:37.633000,2020-06-19 14:20:37.406000,2020-06-19 14:20:37.633000
16,hs_client_hsdir,built,,C699F40B3344D34D3C596791A7EBC67E41C62A0B,2020-06-19 14:20:37.273000,2020-06-19 14:20:37.282000,2020-06-19 14:20:37.325000,2020-06-19 14:20:37.434000,2020-06-19 14:20:37.583000,2020-06-19 14:20:37.583000,
17,hs_client_hsdir,built,,9B31F1F1C1554F9FFB3455911F82E818EF7C7883,2020-06-19 14:20:37.297000,2020-06-19 14:20:37.309000,2020-06-19 14:20:37.347000,2020-06-19 14:20:37.434000,2020-06-19 14:20:37.538000,2020-06-19 14:20:37.539000,
18,hs_client_hsdir,built,,27D668BFB3839D8C6E36193FFC3DF4DD6D79B513,2020-06-19 14:20:37.406000,2020-06-19 14:20:37.411000,2020-06-19 14:20:37.505000,2020-06-19 14:20:37.661000,2020-06-19 14:20:37.854000,2020-06-19 14:20:37.854000,
19,hs_client_hsdir,failed,destroyed,,2020-06-19 14:20:37.503000,2020-06-19 14:20:37.515000,2020-06-19 14:20:37.583000,2020-06-19 14:20:37.682000,,2020-06-19 14:20:37.773000,
20,hs_client_hsdir,built,,E3BE523603E9CB038A289FA38066E01A4FE7BD98,2020-06-19 14:20:37.593000,2020-06-19 14:20:37.604000,2020-06-19 14:20:37.652000,2020-06-19 14:20:37.753000,2020-06-19 14:20:37.945000,2020-06-19 14:20:37.946000,
21,hs_client_hsdir,built,,71840F45C2478347B872321066F9805D1A1B79FD,2020-06-19 14:20:37.603000,2020-06-19 14:20:37.615000,2020-06-19 14:20:37.692000,2020-06-19 14:20:37.902000,2020-06-19 14:20:38.426000,2020-06-19 14:20:38.426000,
22,hs_client_hsdir,built,,158581827034DEF1BAB1FC248D180165452E53D3,2020-06-19 14:20:37.620000,2020-06-19 14:20:37.642000,2020-06-19 14:20:37.692000,2020-06-19 14:20:37.810000,2020-06-19 14:20:37.935000,2020-06-19 14:20:37.936000,
23,hs_client_hsdir,built,,03E9F7E669C8F911C5EEC3EC094533151F857420,2020-06-19 14:20:37.640000,2020-06-19 14:20:37.652000,2020-06-19 14:20:37.700000,2020-06-19 14:20:37.798000,2020-06-19 14:20:37.936000,2020-06-19 14:20:37.936000,
24,measure_timeout,built,timeout,,2020-06-19 14:20:37.689000,2020-06-19 14:20:37.700000,2020-06-19 14:20:37.798000,2020-06-19 14:20:47.153000,2020-06-19 14:20:49.353000,2020-06-19 14:20:41.258000,2020-06-19 14:20:49.354000
25,hs_client_hsdir,built,,5B701D5C806F91D8A3C6B3E92624727EC43E26C2,2020-06-19 14:20:37.696000,2020-06-19 14:20:37.709000,2020-06-19 14:20:37.878000,2020-06-19 14:20:38.016000,2020-06-19 14:20:38.276000,2020-06-19 14:20:38.276000,
26,hs_client_hsdir,built,,843C4F774DA2653DADBA5B847A33CC646995F6A1,2020-06-19 14:20:37.772000,2020-06-19 14:20:37.798000,2020-06-19 14:20:37.845000,2020-06-19 14:20:37.962000,2020-06-19 14:20:38.143000,2020-06-19 14:20:38.143000,
27,hs_client_hsdir,built,,7088D485934E8A403B81531F8C90BDC75FA43C98,2020-06-19 14:20:37.810000,2020-06-19 14:20:37.816000,2020-06-19 14:20:37.854000,2020-06-19 14:20:37.935000,2020-06-19 14:20:38.026000,2020-06-19 14:20:38.026000,
28,hs_client_hsdir,built,,E2B8DEC970657EE1CB872F37E81E59526285EF3F,2020-06-19 14:20:37.810000,2020-06-19 14:20:37.816000,2020-06-19 14:20:37.873000,2020-06-19 14:20:37.962000,2020-06-19 14:20:38.144000,2020-06-19 14:20:38.145000,
29,hs_client_hsdir,built,,C7326E1E665C2E773653C01D49B257A56A4871CB,2020-06-19 14:20:37.816000,2020-06-19 14:20:37.826000,2020-06-19 14:20:37.890000,2020-06-19 14:20:38.045000,2020-06-19 14:20:38.332000,2020-06-19 14:20:38.332000,
