circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_rend,built,,,2020-06-19 14:02:34.856000,2020-06-19 14:02:34.856000,2020-06-19 14:02:34.898000,2020-06-19 14:02:35.031000,,2020-06-19 14:02:35.031000,
7,hs_client_intro,built,,,2020-06-19 14:02:34.856000,2020-06-19 14:02:34.857000,2020-06-19 14:02:34.898000,2020-06-19 14:02:35.067000,2020-06-19 14:02:35.344000,2020-06-19 14:02:35.344000,
8,hs_client_hsdir,built,,4A12B58D153CEBC5BA1E05DCD9CFFE7C5ECF2D31,2020-06-19 14:02:35.023000,2020-06-19 14:02:35.031000,2020-06-19 14:02:35.103000,2020-06-19 14:02:35.739000,2020-06-19 14:02:36.023000,2020-06-19 14:02:36.024000,
9,hs_client_hsdir,built,,F30D92CA42B3D2DA88834CA8E2EAAFD528B55FF0,2020-06-19 14:02:35.245000,2020-06-19 14:02:35.259000,2020-06-19 14:02:35.316000,2020-06-19 14:02:35.461000,2020-06-19 14:02:35.678000,2020-06-19 14:02:35.678000,
10,hs_client_hsdir,built,,F42293743B0BC4A33C80A542A451EE6C64B27DE9,2020-06-19 14:02:35.408000,2020-06-19 14:02:35.414000,2020-06-19 14:02:35.470000,2020-06-19 14:02:35.596000,2020-06-19 14:02:35.940000,2020-06-19 14:02:35.940000,
11,hs_client_hsdir,built,,F4F92D8B840C2D053197AC3EF9C58F3DCFBB20FE,2020-06-19 14:02:35.434000,2020-06-19 14:02:35.447000,2020-06-19 14:02:35.491000,2020-06-19 14:02:35.543000,2020-06-19 14:02:35.643000,2020-06-19 14:02:35.543000,2020-06-19 14:02:35.643000
12,hs_client_hsdir,built,,3FEBFB6A491D30CACC2C2995EDB41717A6F94E95,2020-06-19 14:02:35.724000,2020-06-19 14:02:35.739000,2020-06-19 14:02:35.855000,2020-06-19 14:02:35.974000,2020-06-19 14:02:36.157000,2020-06-19 14:02:36.158000,
13,hs_client_hsdir,built,,270A305C1A775E09C654D113CD46E7770178F6A9,2020-06-19 14:02:35.799000,2020-06-19 14:02:35.810000,2020-06-19 14:02:35.896000,2020-06-19 14:02:35.974000,2020-06-19 14:02:36.103000,2020-06-19 14:02:36.103000,
14,hs_client_hsdir,built,,431EA69FC4089BE4304AAEC38FEAE8BC8F8711C5,2020-06-19 14:02:36.023000,2020-06-19 14:02:36.035000,2020-06-19 14:02:36.116000,2020-06-19 14:02:36.359000,2020-06-19 14:02:36.760000,2020-06-19 14:02:36.760000,
15,hs_client_hsdir,built,,23A022058948867659E69A5282AC4E367B2ACFBD,2020-06-19 14:02:36.173000,2020-06-19 14:02:36.220000,2020-06-19 14:02:36.264000,2020-06-19 14:02:36.382000,2020-06-19 14:02:37.297000,2020-06-19 14:02:37.298000,
