circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
5,general,built,,,2020-06-19 11:47:59.240000,2020-06-19 11:47:59.250000,2020-06-19 11:47:59.387000,2020-06-19 11:47:59.480000,,2020-06-19 11:47:59.481000,
6,hs_client_hsdir,built,,970CE6B17927F083ABF157E9BFA305FD39E062E5,2020-06-19 11:47:59.770000,2020-06-19 11:47:59.782000,2020-06-19 11:47:59.822000,2020-06-19 11:47:59.888000,2020-06-19 11:48:00.014000,2020-06-19 11:48:00.015000,
7,hs_client_hsdir,built,,76C819D7FFAA5F040EBCF56A049419D13FB02297,2020-06-19 11:48:00.046000,2020-06-19 11:48:00.057000,2020-06-19 11:48:00.115000,2020-06-19 11:48:00.273000,2020-06-19 11:48:00.482000,2020-06-19 11:48:00.482000,
8,hs_client_hsdir,built,,0AD3B16ADF3EED3E5962FA944CD501352E790814,2020-06-19 11:48:00.176000,2020-06-19 11:48:00.187000,2020-06-19 11:48:00.228000,2020-06-19 11:48:00.306000,2020-06-19 11:48:00.464000,2020-06-19 11:48:00.464000,
9,hs_client_hsdir,built,,DB7CCCF4C8FCAD445379523C8D3D4F50F4FCE57B,2020-06-19 11:48:00.248000,2020-06-19 11:48:00.286000,2020-06-19 11:48:00.355000,2020-06-19 11:48:00.492000,2020-06-19 11:48:00.803000,2020-06-19 11:48:00.492000,2020-06-19 11:48:00.803000
10,hs_client_hsdir,built,,E81D56AE3FE9919F3A42AB11100901E6BAEC4FCB,2020-06-19 11:48:00.379000,2020-06-19 11:48:00.402000,2020-06-19 11:48:00.537000,2020-06-19 11:48:00.639000,2020-06-19 11:48:00.848000,2020-06-19 11:48:00.848000,
11,hs_client_hsdir,built,,1BCEE15E217E74C20C11F820B6FAC98759F3FDE9,2020-06-19 11:48:00.751000,2020-06-19 11:48:00.769000,2020-06-19 11:48:00.802000,2020-06-19 11:48:00.879000,2020-06-19 11:48:01.210000,2020-06-19 11:48:01.210000,
12,hs_client_hsdir,built,,4A411DD8EBBD539AA0090A305856B9C838F7F2D6,2020-06-19 11:48:00.781000,2020-06-19 11:48:00.812000,2020-06-19 11:48:00.847000,2020-06-19 11:48:00.943000,2020-06-19 11:48:02.042000,2020-06-19 11:48:02.042000,
13,hs_client_hsdir,built,,6B9EA8927AB6E94E216067E65372182343A5AFA2,2020-06-19 11:48:01.018000,2020-06-19 11:48:01.031000,2020-06-19 11:48:01.063000,2020-06-19 11:48:01.191000,2020-06-19 11:48:01.311000,2020-06-19 11:48:01.312000,
14,hs_client_hsdir,built,,CDA2EA326E2272C57ACB26773D7252C211795B78,2020-06-19 11:48:01.046000,2020-06-19 11:48:01.074000,2020-06-19 11:48:01.190000,2020-06-19 11:48:01.223000,2020-06-19 11:48:01.429000,2020-06-19 11:48:01.429000,
15,hs_client_hsdir,built,,4B72C4E311C52D369A0A6FEF04E17AED35D24F3D,2020-06-19 11:48:01.152000,2020-06-19 11:48:01.190000,2020-06-19 11:48:01.223000,2020-06-19 11:48:01.297000,2020-06-19 11:48:01.467000,2020-06-19 11:48:01.468000,
16,hs_client_hsdir,built,,B6942C63F1A596E6557D13FC0ACF8475A0A2AD3F,2020-06-19 11:48:01.241000,2020-06-19 11:48:01.275000,2020-06-19 11:48:01.376000,2020-06-19 11:48:01.579000,2020-06-19 11:48:01.956000,2020-06-19 11:48:01.579000,2020-06-19 11:48:01.957000
17,hs_client_hsdir,built,,D80A50EF9BFD77CFCEA5326F389E24F932D6F9DA,2020-06-19 11:48:01.374000,2020-06-19 11:48:01.386000,2020-06-19 11:48:01.456000,2020-06-19 11:48:01.521000,2020-06-19 11:48:01.698000,2020-06-19 11:48:01.699000,
18,hs_client_hsdir,built,,B74DABBE248B935CDC1038CD5C9280878C8C94E7,2020-06-19 11:48:01.521000,2020-06-19 11:48:01.534000,2020-06-19 11:48:01.588000,2020-06-19 11:48:01.698000,2020-06-19 11:48:01.805000,2020-06-19 11:48:01.805000,
19,hs_client_hsdir,built,,9FB2A07867929EA404667247AEE9656F3DF72447,2020-06-19 11:48:01.521000,2020-06-19 11:48:01.534000,2020-06-19 11:48:01.637000,2020-06-19 11:48:01.792000,2020-06-19 11:48:02.802000,2020-06-19 11:48:02.802000,
20,hs_client_hsdir,built,,975DF2CA6288228044A9162FF0D38B3EE15298CD,2020-06-19 11:48:01.634000,2020-06-19 11:48:01.697000,2020-06-19 11:48:01.698000,2020-06-19 11:48:01.763000,2020-06-19 11:48:02.015000,2020-06-19 11:48:02.016000,
21,hs_client_rend,built,,,2020-06-19 11:48:01.696000,2020-06-19 11:48:01.697000,2020-06-19 11:48:01.739000,2020-06-19 11:48:01.887000,,2020-06-19 11:48:01.888000,
22,hs_client_intro,built,,,2020-06-19 11:48:01.697000,2020-06-19 11:48:01.697000,2020-06-19 11:48:01.740000,2020-06-19 11:48:01.877000,2020-06-19 11:48:02.099000,2020-06-19 11:48:02.099000,
23,hs_client_hsdir,built,,95B9052EECDB4B833F130ABD564E720643BA7952,2020-06-19 11:48:01.739000,2020-06-19 11:48:01.740000,2020-06-19 11:48:01.844000,2020-06-19 11:48:01.936000,2020-06-19 11:48:02.016000,2020-06-19 11:48:02.017000,
24,hs_client_hsdir,built,,F9914FBED50C9A3C7A2F222FC164632867C0498B,2020-06-19 11:48:01.973000,2020-06-19 11:48:01.979000,2020-06-19 11:48:02.089000,2020-06-19 11:48:02.341000,2020-06-19 11:48:02.668000,2020-06-19 11:48:02.669000,
25,hs_client_hsdir,built,,41507F56C8A0343BF4687198C7E90DF2EB7151D5,2020-06-19 11:48:02.015000,2020-06-19 11:48:02.019000,2020-06-19 11:48:02.084000,2020-06-19 11:48:02.212000,2020-06-19 11:48:02.646000,2020-06-19 11:48:02.646000,
26,hs_client_hsdir,built,,96E095D5CDBFC3988DEB708EC155346472402C32,2020-06-19 11:48:02.084000,2020-06-19 11:48:02.088000,2020-06-19 11:48:02.157000,2020-06-19 11:48:02.260000,2020-06-19 11:48:02.375000,2020-06-19 11:48:02.375000,
27,hs_client_hsdir,built,,CFDF99EE1923D870329F8DAE54398FD45409F01F,2020-06-19 11:48:02.211000,2020-06-19 11:48:02.216000,2020-06-19 11:48:02.363000,2020-06-19 11:48:02.435000,2020-06-19 11:48:02.535000,2020-06-19 11:48:02.535000,
28,hs_client_hsdir,built,,0CF8F3E6590F45D50B70F2F7DA6605ECA6CD408F,2020-06-19 11:48:02.248000,2020-06-19 11:48:02.260000,2020-06-19 11:48:02.310000,2020-06-19 11:48:02.375000,2020-06-19 11:48:02.485000,2020-06-19 11:48:02.375000,2020-06-19 11:48:02.486000
29,hs_client_hsdir,failed,destroyed,,2020-06-19 11:48:02.327000,2020-06-19 11:48:02.340000,,,,2020-06-19 11:48:02.342000,
30,hs_client_hsdir,built,,7B87EF57DAC332D7016C04AE82063E93B5162C44,2020-06-19 11:48:02.375000,2020-06-19 11:48:02.383000,2020-06-19 11:48:02.435000,2020-06-19 11:48:02.484000,2020-06-19 11:48:02.597000,2020-06-19 11:48:02.597000,
31,hs_client_hsdir,built,,40108FDFA40EDB013F7291F3B4DA3D412ED3A5EF,2020-06-19 11:48:02.375000,2020-06-19 11:48:02.383000,2020-06-19 11:48:02.452000,2020-06-19 11:48:02.544000,2020-06-19 11:48:02.803000,2020-06-19 11:48:02.804000,
32,hs_client_hsdir,built,,474648D2DFC1C060A5CA74C8A5976807B7FB5FE0,2020-06-19 11:48:02.452000,2020-06-19 11:48:02.462000,2020-06-19 11:48:02.535000,2020-06-19 11:48:02.709000,2020-06-19 11:48:02.884000,2020-06-19 11:48:02.885000,
33,hs_client_hsdir,built,,C5A6FEE5BC3BE19F5B9EB086CA95DAD393D8A4F6,2020-06-19 11:48:02.583000,2020-06-19 11:48:02.590000,2020-06-19 11:48:02.688000,2020-06-19 11:48:02.873000,2020-06-19 11:48:04.854000,2020-06-19 11:48:04.855000,
34,hs_client_hsdir,built,,4B4D7C727B603EF6777DC0BC3D169179CA977140,2020-06-19 11:48:02.593000,2020-06-19 11:48:02.597000,2020-06-19 11:48:02.668000,2020-06-19 11:48:02.779000,2020-06-19 11:48:03.105000,2020-06-19 11:48:03.105000,
35,hs_client_hsdir,built,,6A0DD7E9A11F0F7B3A0BCC2B86B970C28C1A6EF5,2020-06-19 11:48:02.728000,2020-06-19 11:48:02.772000,2020-06-19 11:48:02.959000,2020-06-19 11:48:03.321000,2020-06-19 11:48:03.658000,2020-06-19 11:48:03.659000,
36,hs_client_hsdir,built,,5519D9ADEC80894D3FFD564B58AC425AEB38CDB3,2020-06-19 11:48:02.735000,2020-06-19 11:48:02.779000,2020-06-19 11:48:02.884000,2020-06-19 11:48:02.987000,2020-06-19 11:48:03.242000,2020-06-19 11:48:03.242000,
37,hs_client_hsdir,built,,2B6F6F04140464E53180B940EEEC57BB7256B10D,2020-06-19 11:48:02.843000,2020-06-19 11:48:02.854000,2020-06-19 11:48:02.894000,2020-06-19 11:48:02.996000,2020-06-19 11:48:03.163000,2020-06-19 11:48:03.164000,
38,hs_client_hsdir,failed,destroyed,,2020-06-19 11:48:03.040000,2020-06-19 11:48:03.046000,2020-06-19 11:48:03.117000,2020-06-19 11:48:03.329000,,2020-06-19 11:48:03.391000,
39,hs_client_hsdir,built,,7F53898D85C1840063B2FE567B233C098402F758,2020-06-19 11:48:03.046000,2020-06-19 11:48:03.056000,2020-06-19 11:48:03.146000,2020-06-19 11:48:03.295000,2020-06-19 11:48:03.608000,2020-06-19 11:48:03.608000,
40,hs_client_hsdir,built,,1862DD6BEAFECEF1C5442E5362869F268533CD4F,2020-06-19 11:48:03.194000,2020-06-19 11:48:03.202000,2020-06-19 11:48:03.275000,2020-06-19 11:48:03.355000,2020-06-19 11:48:03.580000,2020-06-19 11:48:03.580000,
