2020-06-19 11:47:54:103 | [main] Events log file for victim clients.
2020-06-19 11:47:54:103 | [main] Will use the output directory: /home/gacar/dev/tor-dos-attack/experiments/2020-06-19-11-47-54_gacar-lnx-desktop_rate-3-v3-font-per-sec-over-60-sec
2020-06-19 11:47:54:108 | [tshark_capture] Launching PCAP capture for 70 seconds...
2020-06-19 11:47:59:145 | [tor_browser_worker0] Tor Browser will load the attack page: file:///home/gacar/dev/tor-dos-attack/src/guard-discovery/adv_website.html?autoStart=true&onionVer=3&mediaType=font&ratePerSec=3, SOCKS port: 9250, control port: 9251
2020-06-19 11:47:59:152 | [tor_browser_worker0] [EVENT] STREAM 10 NEW 0 cflarenuttlfuyn7imozr4atzvfbiw3ezgbdjdldmdx7srterayaozid.onion:443 SOURCE_ADDR=127.0.0.1:55816 PURPOSE=USER
2020-06-19 11:47:59:152 | [tor_browser_worker0] [EVENT] STREAM 12 NEW 0 147.139.129.110.$9D868AAD7745A9B17A4FE05B7EAF67976623628F.exit:9001 PURPOSE=DIR_FETCH
2020-06-19 11:47:59:152 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED cflarenuttlfuyn7imozr4atzvfbiw3ezgbdjdldmdx7srterayaozid NO_AUTH $9D868AAD7745A9B17A4FE05B7EAF67976623628F~FishermnChecklist /nABK72OrgQITR7euVj+UN38ZDgam1k3rSm7lR6G/8E HSDIR_INDEX=2CBC55EF8574FCB4D81A4E0AA2C0A4F07141C4064B39218780486CBE83C80465
2020-06-19 11:47:59:153 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$97858F013901B82097B89FE55A6C5A3FB0C3C8A3~archnoexit,$6D0504091A6F9C1481C62CEABEEA378338AEE625~gandalf BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T09:47:58.235516 OLD_PURPOSE=GENERAL
2020-06-19 11:47:59:153 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$97858F013901B82097B89FE55A6C5A3FB0C3C8A3~archnoexit,$6D0504091A6F9C1481C62CEABEEA378338AEE625~gandalf BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T09:47:58.235516 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T09:47:58.239416
2020-06-19 11:47:59:240 | [tor_browser_worker0] [EVENT] CIRC 5 LAUNCHED BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T09:47:59.235923
2020-06-19 11:47:59:250 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T09:47:59.235923
