2020-06-19 14:16:21:666 | [main] Events log file for victim clients.
2020-06-19 14:16:21:666 | [main] Will use the output directory: /home/gacar/dev/tor-dos-attack/experiments/2020-06-19-14-16-21_gacar-lnx-desktop_rate-10-v2-iframe-per-sec-over-60-sec
2020-06-19 14:16:21:671 | [tshark_capture] Launching PCAP capture for 70 seconds...
2020-06-19 14:16:26:914 | [tor_browser_worker0] Tor Browser will load the attack page: file:///home/gacar/dev/tor-dos-attack/src/guard-discovery/adv_website.html?autoStart=true&onionVer=2&mediaType=iframe&ratePerSec=10, SOCKS port: 9250, control port: 9251
2020-06-19 14:16:27:030 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$FD07D7AE11F39F7827BF6F24EA7A7AB4239B666D~KoRoDa66,$81B75D534F91BFB7C57AB67DA10BCEF622582AE8~hviv104 BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:16:26.812416
2020-06-19 14:16:27:030 | [tor_browser_worker0] [EVENT] CIRC 5 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$FD07D7AE11F39F7827BF6F24EA7A7AB4239B666D~KoRoDa66,$81B75D534F91BFB7C57AB67DA10BCEF622582AE8~hviv104 BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:16:26.812416
2020-06-19 14:16:27:171 | [tor_browser_worker0] [EVENT] STREAM 10 NEW 0 cflarenuttlfuyn7imozr4atzvfbiw3ezgbdjdldmdx7srterayaozid.onion:443 SOURCE_ADDR=127.0.0.1:43332 PURPOSE=USER
2020-06-19 14:16:27:171 | [tor_browser_worker0] [EVENT] STREAM 12 NEW 0 82.217.245.7.$DBED0F7418CFE5F20E9ECC4A4540D315D023AD7B.exit:9001 PURPOSE=DIR_FETCH
2020-06-19 14:16:27:172 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED cflarenuttlfuyn7imozr4atzvfbiw3ezgbdjdldmdx7srterayaozid NO_AUTH $DBED0F7418CFE5F20E9ECC4A4540D315D023AD7B~ikhebeenbootrelay /nABK72OrgQITR7euVj+UN38ZDgam1k3rSm7lR6G/8E HSDIR_INDEX=2CB9B1176E30220C4742C6DFE72E3B4734FEE62F91BCF0065C2381E96AE37737
2020-06-19 14:16:27:172 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$6315278A91710062D90B288199EFA06E4AAA9E8F~unnamed314,$D86BAD5ED54EBA055E796C87BE99BBC4B5A87E14~ULayerEdmonds BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:16:25.812670 OLD_PURPOSE=GENERAL
2020-06-19 14:16:27:172 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$6315278A91710062D90B288199EFA06E4AAA9E8F~unnamed314,$D86BAD5ED54EBA055E796C87BE99BBC4B5A87E14~ULayerEdmonds BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:16:25.812670 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T12:16:25.817038
