circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,06BBEAA6F73759A1795EB461D39D2AA168F305D1,2020-06-19 14:38:37.917000,2020-06-19 14:38:37.920000,2020-06-19 14:38:37.958000,2020-06-19 14:38:38.126000,2020-06-19 14:38:38.377000,2020-06-19 14:38:38.127000,2020-06-19 14:38:38.378000
7,hs_client_hsdir,built,,0FADA801B150261109DD1F492BB10CE39C83A782,2020-06-19 14:38:38.370000,2020-06-19 14:38:38.376000,2020-06-19 14:38:38.425000,2020-06-19 14:38:38.520000,2020-06-19 14:38:38.841000,2020-06-19 14:38:38.842000,
8,hs_client_hsdir,built,,9B1D013ECFC4E0FA474507B7CD96529E0F2D789A,2020-06-19 14:38:38.395000,2020-06-19 14:38:38.396000,2020-06-19 14:38:38.470000,2020-06-19 14:38:38.563000,2020-06-19 14:38:38.772000,2020-06-19 14:38:38.773000,
9,hs_client_hsdir,built,,68FBE72B0D411C314EC7F272CB5B3F14C2429246,2020-06-19 14:38:38.423000,2020-06-19 14:38:38.425000,2020-06-19 14:38:38.470000,2020-06-19 14:38:38.564000,2020-06-19 14:38:38.729000,2020-06-19 14:38:38.730000,
10,hs_client_rend,built,,,2020-06-19 14:38:38.728000,2020-06-19 14:38:38.730000,2020-06-19 14:38:38.771000,2020-06-19 14:38:38.840000,,2020-06-19 14:38:38.840000,
11,hs_client_intro,built,,,2020-06-19 14:38:38.729000,2020-06-19 14:38:38.730000,2020-06-19 14:38:38.774000,2020-06-19 14:38:38.903000,2020-06-19 14:38:39.069000,2020-06-19 14:38:39.070000,
12,hs_client_hsdir,built,,D67941BD3D32DD2963E4337E83CECA7A3504D4A1,2020-06-19 14:38:38.729000,2020-06-19 14:38:38.731000,2020-06-19 14:38:38.794000,2020-06-19 14:38:38.922000,2020-06-19 14:38:39.082000,2020-06-19 14:38:39.082000,
13,hs_client_hsdir,built,,F090D06DD908C91487F0A65DFFDFB1E4CD664288,2020-06-19 14:38:38.813000,2020-06-19 14:38:38.850000,2020-06-19 14:38:38.903000,2020-06-19 14:38:39.037000,2020-06-19 14:38:39.322000,2020-06-19 14:38:39.323000,
14,hs_client_hsdir,built,,9B22542BA085F8ECCC8B6D0F8897B8DB1C6E6D65,2020-06-19 14:38:38.879000,2020-06-19 14:38:38.902000,2020-06-19 14:38:38.944000,2020-06-19 14:38:39.081000,2020-06-19 14:38:39.333000,2020-06-19 14:38:39.333000,
15,hs_client_hsdir,built,,D6670FB54B21818CE7C13524AA003258B8E35D38,2020-06-19 14:38:38.910000,2020-06-19 14:38:38.934000,2020-06-19 14:38:39.037000,2020-06-19 14:38:39.131000,2020-06-19 14:38:39.491000,2020-06-19 14:38:39.132000,2020-06-19 14:38:39.492000
16,hs_client_hsdir,built,,0FB2EDAB99D10A2B708370E625323C76EB895FA2,2020-06-19 14:38:39.004000,2020-06-19 14:38:39.044000,2020-06-19 14:38:39.096000,2020-06-19 14:38:39.254000,2020-06-19 14:38:39.417000,2020-06-19 14:38:39.418000,
17,hs_client_hsdir,built,,8CCE57490F9752100F9B17E2192A2DAE5D061E06,2020-06-19 14:38:39.036000,2020-06-19 14:38:39.054000,2020-06-19 14:38:39.107000,2020-06-19 14:38:39.164000,2020-06-19 14:38:39.311000,2020-06-19 14:38:39.311000,
18,hs_client_hsdir,built,,50B787A9FB21417BFD7B5067707DBF82D71DB11C,2020-06-19 14:38:39.372000,2020-06-19 14:38:39.414000,2020-06-19 14:38:39.457000,2020-06-19 14:38:39.573000,2020-06-19 14:38:39.729000,2020-06-19 14:38:39.730000,
19,hs_client_hsdir,built,,F08A525ACA965CF6A55F0587BF4B7373D98B954E,2020-06-19 14:38:39.457000,2020-06-19 14:38:39.458000,2020-06-19 14:38:39.529000,2020-06-19 14:38:39.586000,2020-06-19 14:38:39.738000,2020-06-19 14:38:39.739000,
20,hs_client_hsdir,built,,A1699AF5D7E0294E45D42FFA697F762BA26340E9,2020-06-19 14:38:39.513000,2020-06-19 14:38:39.541000,2020-06-19 14:38:39.586000,2020-06-19 14:38:39.681000,2020-06-19 14:38:39.799000,2020-06-19 14:38:39.800000,
21,hs_client_hsdir,built,,0FBB3C61AB6D93E10ABDE69EB8CCC60518A8BF3A,2020-06-19 14:38:39.536000,2020-06-19 14:38:39.551000,2020-06-19 14:38:39.635000,2020-06-19 14:38:39.729000,2020-06-19 14:38:40.052000,2020-06-19 14:38:40.053000,
22,hs_client_hsdir,built,,8CCED391D2E1B6ED1E78769FBDCFB70E5C91849D,2020-06-19 14:38:39.634000,2020-06-19 14:38:39.638000,2020-06-19 14:38:39.703000,2020-06-19 14:38:39.832000,2020-06-19 14:38:39.980000,2020-06-19 14:38:39.981000,
23,hs_client_hsdir,failed,timeout,,2020-06-19 14:38:39.670000,2020-06-19 14:38:39.671000,,,,2020-06-19 14:38:45.954000,
24,hs_client_hsdir,built,,8A63E4CC86E4AFF54E07AF9D2340DFDFB8674312,2020-06-19 14:38:39.701000,2020-06-19 14:38:39.709000,2020-06-19 14:38:39.763000,2020-06-19 14:38:39.852000,2020-06-19 14:38:40.109000,2020-06-19 14:38:40.110000,
25,hs_client_hsdir,built,,68D2ABD936233A569E2B46D6228816149A16B4FA,2020-06-19 14:38:39.891000,2020-06-19 14:38:39.892000,2020-06-19 14:38:39.979000,2020-06-19 14:38:40.111000,2020-06-19 14:38:40.254000,2020-06-19 14:38:40.255000,
26,hs_client_hsdir,built,,AB73816E5D7BC52664CBB9D005FF579BAFEAFE87,2020-06-19 14:38:39.922000,2020-06-19 14:38:39.965000,2020-06-19 14:38:40.118000,2020-06-19 14:38:40.227000,2020-06-19 14:38:40.445000,2020-06-19 14:38:40.228000,2020-06-19 14:38:40.445000
27,hs_client_hsdir,built,,A14F90953AE9462CF3A862C4CA95F73BF94A6F8B,2020-06-19 14:38:39.965000,2020-06-19 14:38:39.979000,2020-06-19 14:38:40.037000,2020-06-19 14:38:40.141000,2020-06-19 14:38:40.255000,2020-06-19 14:38:40.255000,
28,hs_client_hsdir,built,,2CCC25E4908A0F35DB38F531754189E1FF51F95B,2020-06-19 14:38:40.037000,2020-06-19 14:38:40.052000,2020-06-19 14:38:40.204000,2020-06-19 14:38:40.393000,2020-06-19 14:38:40.606000,2020-06-19 14:38:40.607000,
29,hs_client_hsdir,built,,A18BF818557BD6C8A3546B157B7800B5F24A79A7,2020-06-19 14:38:40.051000,2020-06-19 14:38:40.063000,2020-06-19 14:38:40.213000,2020-06-19 14:38:40.422000,2020-06-19 14:38:40.997000,2020-06-19 14:38:40.997000,
30,hs_client_hsdir,built,,8CDF2F3A8ABD834CF9F3E8FC202DF64625BFB443,2020-06-19 14:38:40.169000,2020-06-19 14:38:40.173000,2020-06-19 14:38:40.214000,2020-06-19 14:38:40.286000,2020-06-19 14:38:40.404000,2020-06-19 14:38:40.405000,
31,hs_client_hsdir,built,,8A4D7D35FB4D3613DF0D264CAF16CF0DA2706763,2020-06-19 14:38:40.357000,2020-06-19 14:38:40.373000,2020-06-19 14:38:40.444000,2020-06-19 14:38:40.548000,2020-06-19 14:38:40.853000,2020-06-19 14:38:40.854000,
32,hs_client_hsdir,built,,C2EE40EE8451F27C2357E8B1EA1E8E6F642273EB,2020-06-19 14:38:40.373000,2020-06-19 14:38:40.384000,2020-06-19 14:38:40.415000,2020-06-19 14:38:40.561000,2020-06-19 14:38:40.659000,2020-06-19 14:38:40.660000,
33,hs_client_hsdir,built,,F0A3054C76604DC75D3F57F55C27F1BFB643F107,2020-06-19 14:38:40.421000,2020-06-19 14:38:40.434000,2020-06-19 14:38:40.560000,2020-06-19 14:38:40.805000,2020-06-19 14:38:41.097000,2020-06-19 14:38:41.098000,
34,hs_client_hsdir,built,,9B1BE5D20FB9069523EF4889027325CE89B42460,2020-06-19 14:38:40.439000,2020-06-19 14:38:40.454000,2020-06-19 14:38:40.532000,2020-06-19 14:38:40.649000,2020-06-19 14:38:40.816000,2020-06-19 14:38:40.817000,
35,hs_client_hsdir,built,,8E28C1EACFA2A64BA34DB8528F95F986E66D418F,2020-06-19 14:38:40.532000,2020-06-19 14:38:40.547000,2020-06-19 14:38:40.605000,2020-06-19 14:38:40.734000,2020-06-19 14:38:41.007000,2020-06-19 14:38:41.008000,
36,hs_client_hsdir,built,,525EE34C1A7B89AB9DF585246DE30E32702913F5,2020-06-19 14:38:40.688000,2020-06-19 14:38:40.733000,2020-06-19 14:38:40.764000,2020-06-19 14:38:40.853000,2020-06-19 14:38:40.942000,2020-06-19 14:38:40.942000,
37,hs_client_hsdir,built,,AB8A96AA4E0303D7D93AECCC1F5C7EE06515D611,2020-06-19 14:38:40.804000,2020-06-19 14:38:40.815000,2020-06-19 14:38:40.876000,2020-06-19 14:38:40.976000,2020-06-19 14:38:41.237000,2020-06-19 14:38:41.238000,
38,hs_client_hsdir,failed,destroyed,,2020-06-19 14:38:40.851000,2020-06-19 14:38:40.863000,2020-06-19 14:38:40.954000,,,2020-06-19 14:38:41.115000,
39,hs_client_hsdir,built,,BD439540C7B86367B7F279C9CDD4BD601A850787,2020-06-19 14:38:40.851000,2020-06-19 14:38:40.863000,2020-06-19 14:38:43.482000,2020-06-19 14:38:43.620000,2020-06-19 14:38:43.765000,2020-06-19 14:38:43.766000,
40,hs_client_hsdir,built,,6EB7F1EE448E5A282DCCE6AC6F7CA7EF4E2EAC4C,2020-06-19 14:38:40.916000,2020-06-19 14:38:40.931000,2020-06-19 14:38:40.986000,2020-06-19 14:38:41.099000,2020-06-19 14:38:41.447000,2020-06-19 14:38:41.100000,2020-06-19 14:38:41.447000
41,hs_client_hsdir,built,,25A7D73C4F5AC402BE7E7D313CECECF8963CF2A3,2020-06-19 14:38:41.039000,2020-06-19 14:38:41.082000,2020-06-19 14:38:41.141000,2020-06-19 14:38:41.228000,2020-06-19 14:38:41.468000,2020-06-19 14:38:41.468000,
42,hs_client_hsdir,built,,5262556D44A7F2434990FDE1AE7973C67DF49E58,2020-06-19 14:38:41.054000,2020-06-19 14:38:41.097000,2020-06-19 14:38:41.142000,2020-06-19 14:38:41.229000,2020-06-19 14:38:41.347000,2020-06-19 14:38:41.348000,
43,hs_client_hsdir,built,,75FB9A4469199F251581061391214ACFDC682EF4,2020-06-19 14:38:41.371000,2020-06-19 14:38:41.384000,2020-06-19 14:38:41.428000,2020-06-19 14:38:41.499000,2020-06-19 14:38:41.756000,2020-06-19 14:38:41.757000,
44,hs_client_hsdir,built,,8E38B11E849336D62AB6264FBAE9B03C70F07863,2020-06-19 14:38:41.414000,2020-06-19 14:38:41.415000,2020-06-19 14:38:41.468000,2020-06-19 14:38:42.032000,2020-06-19 14:38:42.866000,2020-06-19 14:38:42.866000,
45,hs_client_hsdir,built,,50A0CFB654D39F420F52D362B1DF50A12B33D5A0,2020-06-19 14:38:41.428000,2020-06-19 14:38:41.435000,2020-06-19 14:38:41.468000,2020-06-19 14:38:41.526000,2020-06-19 14:38:41.606000,2020-06-19 14:38:41.606000,
46,hs_client_hsdir,built,,5F48099D10E2E33608FF68DBD104D229E4B14F0C,2020-06-19 14:38:41.455000,2020-06-19 14:38:41.467000,2020-06-19 14:38:41.525000,2020-06-19 14:38:41.627000,2020-06-19 14:38:41.777000,2020-06-19 14:38:41.778000,
47,hs_client_hsdir,built,,7C22E89AB620E77DF1B4A33787A5EC3F2AB4A8D1,2020-06-19 14:38:41.487000,2020-06-19 14:38:41.490000,2020-06-19 14:38:41.605000,2020-06-19 14:38:41.832000,2020-06-19 14:38:42.162000,2020-06-19 14:38:42.162000,
48,hs_client_hsdir,built,,AB7690DF1C6BF4D427E168E9101C657EDDE9AEB0,2020-06-19 14:38:41.658000,2020-06-19 14:38:41.663000,2020-06-19 14:38:41.692000,2020-06-19 14:38:41.780000,2020-06-19 14:38:41.926000,2020-06-19 14:38:41.927000,
49,hs_client_hsdir,failed,timeout,,2020-06-19 14:38:41.683000,2020-06-19 14:38:41.692000,,,,2020-06-19 14:38:45.955000,
50,hs_client_hsdir,built,,2CD317C624803B77EAD32C96382884B0CAD4DB3F,2020-06-19 14:38:41.688000,2020-06-19 14:38:41.701000,2020-06-19 14:38:41.789000,2020-06-19 14:38:41.882000,2020-06-19 14:38:42.369000,2020-06-19 14:38:42.370000,
51,hs_client_hsdir,built,,A1B28D636A56AAFFE92ADCCA937AA4BD5333BB4C,2020-06-19 14:38:41.776000,2020-06-19 14:38:41.779000,2020-06-19 14:38:41.823000,2020-06-19 14:38:41.955000,2020-06-19 14:38:42.290000,2020-06-19 14:38:42.290000,
52,hs_client_hsdir,built,,25BB5182DE68DA6FC1BEE2C8A63454369587E95F,2020-06-19 14:38:41.864000,2020-06-19 14:38:41.873000,2020-06-19 14:38:41.925000,2020-06-19 14:38:42.032000,2020-06-19 14:38:42.188000,2020-06-19 14:38:42.189000,
53,hs_client_hsdir,built,,8636627422AA2B419A3FAF40B235361408AD3D65,2020-06-19 14:38:41.924000,2020-06-19 14:38:41.944000,2020-06-19 14:38:41.998000,2020-06-19 14:38:42.117000,2020-06-19 14:38:42.467000,2020-06-19 14:38:42.117000,2020-06-19 14:38:42.468000
54,hs_client_hsdir,built,,5F276A6F7AA74AFB2AF100EADA28C7A6F48BA50F,2020-06-19 14:38:41.943000,2020-06-19 14:38:41.955000,2020-06-19 14:38:42.051000,2020-06-19 14:38:42.163000,2020-06-19 14:38:42.371000,2020-06-19 14:38:42.371000,
55,hs_client_hsdir,built,,75CF0F66FE18C3116AAB7B678899151DB762B795,2020-06-19 14:38:41.953000,2020-06-19 14:38:41.997000,2020-06-19 14:38:42.063000,2020-06-19 14:38:42.161000,2020-06-19 14:38:42.357000,2020-06-19 14:38:42.358000,
56,hs_client_hsdir,built,,590136C13CC2747B8C48BF73D815454279F60C5D,2020-06-19 14:38:42.030000,2020-06-19 14:38:42.041000,2020-06-19 14:38:42.112000,2020-06-19 14:38:42.210000,2020-06-19 14:38:42.324000,2020-06-19 14:38:42.324000,
57,hs_client_hsdir,built,,25B694EA95F825F156C5DAE5607B3375E86C0C4E,2020-06-19 14:38:42.401000,2020-06-19 14:38:42.412000,2020-06-19 14:38:42.469000,2020-06-19 14:38:42.598000,2020-06-19 14:38:42.759000,2020-06-19 14:38:42.760000,
58,hs_client_hsdir,built,,50AA9FEA6A3A609686276C4CF0C2A1AFB2ECCA1B,2020-06-19 14:38:42.524000,2020-06-19 14:38:42.532000,2020-06-19 14:38:42.597000,2020-06-19 14:38:42.666000,2020-06-19 14:38:42.803000,2020-06-19 14:38:42.804000,
59,hs_client_hsdir,built,,58F3E2956EABB81F673E2FB90E16E001DB4AC3AE,2020-06-19 14:38:42.525000,2020-06-19 14:38:42.532000,2020-06-19 14:38:42.697000,2020-06-19 14:38:42.999000,2020-06-19 14:38:43.344000,2020-06-19 14:38:43.345000,
60,hs_client_hsdir,built,,5F4CD12099AF20FAF9ADFDCEC65316A376D0201C,2020-06-19 14:38:42.532000,2020-06-19 14:38:42.538000,2020-06-19 14:38:42.618000,2020-06-19 14:38:42.802000,2020-06-19 14:38:43.108000,2020-06-19 14:38:43.109000,
61,hs_client_hsdir,built,,85ED839A03D10C46219609625D7FEAE59EDCCFDD,2020-06-19 14:38:42.572000,2020-06-19 14:38:42.583000,2020-06-19 14:38:42.631000,2020-06-19 14:38:42.738000,2020-06-19 14:38:42.990000,2020-06-19 14:38:42.990000,
62,hs_client_hsdir,built,,F4F92D8B840C2D053197AC3EF9C58F3DCFBB20FE,2020-06-19 14:38:42.572000,2020-06-19 14:38:42.584000,2020-06-19 14:38:42.630000,2020-06-19 14:38:42.697000,2020-06-19 14:38:42.823000,2020-06-19 14:38:42.824000,
63,hs_client_hsdir,built,,2CAEC55A7854FE3CB37BE80328086FDF89E082C4,2020-06-19 14:38:42.618000,2020-06-19 14:38:42.630000,2020-06-19 14:38:42.778000,2020-06-19 14:38:43.195000,2020-06-19 14:38:43.552000,2020-06-19 14:38:43.552000,
64,hs_client_hsdir,built,,526D33BBDD3F4990C0BF710726DCE4653E5EF233,2020-06-19 14:38:42.629000,2020-06-19 14:38:42.640000,2020-06-19 14:38:42.717000,2020-06-19 14:38:42.831000,2020-06-19 14:38:42.956000,2020-06-19 14:38:42.956000,
65,hs_client_hsdir,built,,5B1F0DAF378A1FAFCFD5FA9CDC66D1023DC0276E,2020-06-19 14:38:42.688000,2020-06-19 14:38:42.707000,2020-06-19 14:38:42.747000,2020-06-19 14:38:42.906000,2020-06-19 14:38:43.047000,2020-06-19 14:38:43.047000,
66,hs_client_hsdir,built,,A1A13AFB16D3F7DB2881E32A760D39A9115FD722,2020-06-19 14:38:42.906000,2020-06-19 14:38:42.926000,2020-06-19 14:38:43.038000,2020-06-19 14:38:43.196000,2020-06-19 14:38:43.472000,2020-06-19 14:38:43.472000,
67,hs_client_hsdir,built,,F4FB9A80308AE71CA8057F4158DD6B3C8EE375F9,2020-06-19 14:38:42.921000,2020-06-19 14:38:42.934000,2020-06-19 14:38:42.990000,2020-06-19 14:38:43.075000,2020-06-19 14:38:43.315000,2020-06-19 14:38:43.316000,
