circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
5,general,built,,,2020-06-19 09:55:36.658000,2020-06-19 09:55:36.659000,2020-06-19 09:55:36.676000,2020-06-19 09:55:36.743000,,2020-06-19 09:55:36.743000,
6,hs_client_intro,built,,,2020-06-19 09:55:36.997000,2020-06-19 09:55:36.997000,2020-06-19 09:55:37.039000,2020-06-19 09:55:37.075000,2020-06-19 09:55:37.183000,2020-06-19 09:55:37.184000,
7,hs_client_hsdir,built,,C5B0D29AEA0A0568274AD67BA8E3C5D0864215DC,2020-06-19 09:55:37.055000,2020-06-19 09:55:37.074000,2020-06-19 09:55:37.111000,2020-06-19 09:55:37.173000,2020-06-19 09:55:37.292000,2020-06-19 09:55:37.293000,
8,hs_client_hsdir,built,,D52965DBB5620CA52EE94670E03301DB587ADB5F,2020-06-19 09:55:37.292000,2020-06-19 09:55:37.302000,2020-06-19 09:55:37.345000,2020-06-19 09:55:37.430000,2020-06-19 09:55:37.521000,2020-06-19 09:55:37.521000,
9,hs_client_hsdir,built,,B0C7D2BBB83835F30DE27C9C41482EC244D7E5E3,2020-06-19 09:55:37.394000,2020-06-19 09:55:37.406000,2020-06-19 09:55:37.449000,2020-06-19 09:55:37.575000,2020-06-19 09:55:37.704000,2020-06-19 09:55:37.705000,
10,hs_client_hsdir,built,,26F64EB36848F4C625718BDBEC8F0CB2688C5C52,2020-06-19 09:55:37.535000,2020-06-19 09:55:37.538000,2020-06-19 09:55:37.596000,2020-06-19 09:55:37.685000,2020-06-19 09:55:37.867000,2020-06-19 09:55:37.868000,
11,hs_client_hsdir,built,,699388030AFC5C110822C85DE97A51545B192987,2020-06-19 09:55:37.612000,2020-06-19 09:55:37.625000,2020-06-19 09:55:37.695000,2020-06-19 09:55:38.235000,2020-06-19 09:55:38.408000,2020-06-19 09:55:38.409000,
12,hs_client_hsdir,built,,C5AF11B595BE211E42D1A121ABEC89515D3B0CBC,2020-06-19 09:55:37.624000,2020-06-19 09:55:37.634000,2020-06-19 09:55:37.866000,2020-06-19 09:55:38.235000,2020-06-19 09:55:38.859000,2020-06-19 09:55:38.236000,2020-06-19 09:55:38.860000
13,measure_timeout,failed,timeout,,2020-06-19 09:55:37.807000,2020-06-19 09:55:37.818000,,,,2020-06-19 09:55:43.629000,2020-06-19 09:56:09.854000
14,hs_client_hsdir,built,,C5BF27560E4B007365FBA96D32F9E74614218C8E,2020-06-19 09:55:37.866000,2020-06-19 09:55:37.870000,2020-06-19 09:55:37.914000,2020-06-19 09:55:38.008000,2020-06-19 09:55:38.116000,2020-06-19 09:55:38.117000,
