circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_rend,built,,,2020-06-19 10:49:43.797000,2020-06-19 10:49:43.797000,2020-06-19 10:49:43.840000,2020-06-19 10:49:43.933000,,2020-06-19 10:49:43.934000,
7,hs_client_intro,built,,,2020-06-19 10:49:43.797000,2020-06-19 10:49:43.797000,2020-06-19 10:49:43.839000,2020-06-19 10:49:43.963000,2020-06-19 10:49:44.440000,2020-06-19 10:49:44.440000,
8,hs_client_hsdir,built,,208E965E695D64A4653BAC2119DECCA4B317EA3D,2020-06-19 10:49:44.070000,2020-06-19 10:49:44.096000,2020-06-19 10:49:44.131000,2020-06-19 10:49:44.197000,2020-06-19 10:49:44.367000,2020-06-19 10:49:44.367000,
9,hs_client_hsdir,built,,3C79702BCC4AA498CB8E9FEC8A51A72AE89169EA,2020-06-19 10:49:44.130000,2020-06-19 10:49:44.145000,2020-06-19 10:49:44.229000,2020-06-19 10:49:44.331000,2020-06-19 10:49:44.525000,2020-06-19 10:49:44.332000,2020-06-19 10:49:44.525000
10,hs_client_hsdir,built,,798076B288DACB03ADDA02810839925C0095485B,2020-06-19 10:49:44.405000,2020-06-19 10:49:44.417000,2020-06-19 10:49:44.476000,2020-06-19 10:49:44.579000,2020-06-19 10:49:44.738000,2020-06-19 10:49:44.739000,
11,hs_client_hsdir,built,,C0C4F339046EB824999F711D178472FDF53BE7F5,2020-06-19 10:49:44.556000,2020-06-19 10:49:44.578000,2020-06-19 10:49:44.620000,2020-06-19 10:49:44.705000,2020-06-19 10:49:44.925000,2020-06-19 10:49:44.926000,
12,hs_client_hsdir,built,,D5039E1EBFD96D9A3F9846BF99EC9F75EDDE902A,2020-06-19 10:49:44.724000,2020-06-19 10:49:44.738000,2020-06-19 10:49:44.787000,2020-06-19 10:49:44.873000,2020-06-19 10:49:44.992000,2020-06-19 10:49:44.992000,
13,hs_client_hsdir,built,,CC605FEC74F20D49995D8FAAFF7365954233B85D,2020-06-19 10:49:44.776000,2020-06-19 10:49:44.779000,2020-06-19 10:49:44.822000,2020-06-19 10:49:44.924000,2020-06-19 10:49:45.053000,2020-06-19 10:49:45.053000,
14,hs_client_hsdir,built,,E81993EA52B73285CFFD02FEC003569D21483001,2020-06-19 10:49:44.924000,2020-06-19 10:49:44.934000,2020-06-19 10:49:45.008000,2020-06-19 10:49:45.116000,2020-06-19 10:49:45.266000,2020-06-19 10:49:45.267000,
15,hs_client_hsdir,built,,1B5C9AA2DF96A8E6603D4EFA238AFE454A83CCCF,2020-06-19 10:49:45.110000,2020-06-19 10:49:45.130000,2020-06-19 10:49:45.207000,2020-06-19 10:49:45.298000,2020-06-19 10:49:45.410000,2020-06-19 10:49:45.411000,
16,hs_client_hsdir,built,,BE9B12FAAB7429842D643E2308390ECD8961E0A1,2020-06-19 10:49:45.124000,2020-06-19 10:49:45.144000,2020-06-19 10:49:45.207000,2020-06-19 10:49:45.322000,2020-06-19 10:49:45.464000,2020-06-19 10:49:45.464000,
17,hs_client_hsdir,built,,2B5E502536A436FE36DA2C6875F4C77F3593B37F,2020-06-19 10:49:45.128000,2020-06-19 10:49:45.144000,2020-06-19 10:49:45.309000,2020-06-19 10:49:45.398000,2020-06-19 10:49:45.485000,2020-06-19 10:49:45.399000,2020-06-19 10:49:45.485000
18,hs_client_hsdir,built,,288D7A8EA471B5D9635B6A8AC081764E3CD39798,2020-06-19 10:49:45.206000,2020-06-19 10:49:45.222000,2020-06-19 10:49:45.297000,2020-06-19 10:49:45.365000,2020-06-19 10:49:45.473000,2020-06-19 10:49:45.474000,
19,hs_client_hsdir,built,,6F647831035CDB891B33103A073AEB9028122129,2020-06-19 10:49:45.220000,2020-06-19 10:49:45.266000,2020-06-19 10:49:45.321000,2020-06-19 10:49:45.410000,2020-06-19 10:49:45.531000,2020-06-19 10:49:45.532000,
20,hs_client_hsdir,built,,3A4D13F52A4C9A13AD60D94615D4C0B2F5F69E3C,2020-06-19 10:49:45.441000,2020-06-19 10:49:45.452000,2020-06-19 10:49:45.494000,2020-06-19 10:49:45.574000,2020-06-19 10:49:45.850000,2020-06-19 10:49:45.850000,
21,hs_client_hsdir,built,,8737307DE84C2621E6399E99123967A9590297F2,2020-06-19 10:49:45.544000,2020-06-19 10:49:45.574000,2020-06-19 10:49:45.636000,2020-06-19 10:49:45.732000,2020-06-19 10:49:45.869000,2020-06-19 10:49:45.869000,
22,hs_client_hsdir,built,,7639877E13E8BA4EA8FC23A3824B9A02BC3ED4E0,2020-06-19 10:49:45.573000,2020-06-19 10:49:45.587000,2020-06-19 10:49:45.691000,2020-06-19 10:49:45.788000,2020-06-19 10:49:45.904000,2020-06-19 10:49:45.905000,
23,hs_client_hsdir,built,,FBC2856A48705F3ED17E504F8FC89EC6433ED25D,2020-06-19 10:49:45.585000,2020-06-19 10:49:45.633000,2020-06-19 10:49:45.687000,2020-06-19 10:49:45.825000,2020-06-19 10:49:46.089000,2020-06-19 10:49:46.089000,
24,hs_client_hsdir,built,,62F4994C6F3A5B3E590AEECE522591696C8DDEE2,2020-06-19 10:49:45.686000,2020-06-19 10:49:45.691000,2020-06-19 10:49:45.750000,2020-06-19 10:49:45.860000,2020-06-19 10:49:46.007000,2020-06-19 10:49:46.008000,
25,hs_client_hsdir,built,,42CEC4830393125347B2C6C7AF68C8B1C8C55793,2020-06-19 10:49:45.750000,2020-06-19 10:49:45.762000,2020-06-19 10:49:45.788000,2020-06-19 10:49:45.931000,2020-06-19 10:49:46.099000,2020-06-19 10:49:46.099000,
26,hs_client_hsdir,built,,00EDE5E5FC5EF92C946DC694C37D107D3597E903,2020-06-19 10:49:45.762000,2020-06-19 10:49:45.769000,2020-06-19 10:49:45.910000,2020-06-19 10:49:46.160000,2020-06-19 10:49:46.491000,2020-06-19 10:49:46.491000,
27,hs_client_hsdir,built,,964B4E8A75263A69769541F2764563DABDD995D2,2020-06-19 10:49:46.068000,2020-06-19 10:49:46.089000,2020-06-19 10:49:46.131000,2020-06-19 10:49:46.319000,2020-06-19 10:49:46.525000,2020-06-19 10:49:46.525000,
28,hs_client_hsdir,built,,025D485C072631B11D7FE80264932F4E305647F6,2020-06-19 10:49:46.088000,2020-06-19 10:49:46.100000,2020-06-19 10:49:46.225000,2020-06-19 10:49:46.394000,2020-06-19 10:49:46.534000,2020-06-19 10:49:46.535000,
29,hs_client_hsdir,built,,675F05FDECF1DCF836ED274D65EBE919C4743B91,2020-06-19 10:49:46.098000,2020-06-19 10:49:46.109000,2020-06-19 10:49:46.152000,2020-06-19 10:49:46.320000,2020-06-19 10:49:46.609000,2020-06-19 10:49:46.610000,
30,hs_client_hsdir,built,,00557E77278B845D21DF7EC8A0BF0DC6EA7B0AF9,2020-06-19 10:49:46.129000,2020-06-19 10:49:46.142000,2020-06-19 10:49:46.202000,2020-06-19 10:49:46.319000,2020-06-19 10:49:46.457000,2020-06-19 10:49:46.320000,2020-06-19 10:49:46.457000
31,hs_client_hsdir,built,,ADE92B0150C933FFE00683E7492F1D930AFABB6D,2020-06-19 10:49:46.304000,2020-06-19 10:49:46.320000,2020-06-19 10:49:46.394000,2020-06-19 10:49:46.498000,2020-06-19 10:49:46.764000,2020-06-19 10:49:46.764000,
32,hs_client_hsdir,built,,B1045E12FA4EA0D457A74013866CB41DC0D290BF,2020-06-19 10:49:46.319000,2020-06-19 10:49:46.329000,2020-06-19 10:49:46.404000,2020-06-19 10:49:46.490000,2020-06-19 10:49:46.611000,2020-06-19 10:49:46.612000,
