circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,745369332749021C6FAF100D327BC3BF1DF4707B,2020-06-19 10:16:27.604000,2020-06-19 10:16:27.754000,2020-06-19 10:16:27.800000,2020-06-19 10:16:27.911000,2020-06-19 10:16:28.184000,2020-06-19 10:16:27.912000,2020-06-19 10:16:28.185000
7,hs_client_hsdir,built,,F3889E2C68A673848CA9094F6F4A3653D7692109,2020-06-19 10:16:27.731000,2020-06-19 10:16:27.754000,2020-06-19 10:16:27.799000,2020-06-19 10:16:27.858000,2020-06-19 10:16:27.980000,2020-06-19 10:16:27.981000,
8,hs_client_hsdir,built,,E3264B98742B8088BDE9DD60C27A039820136332,2020-06-19 10:16:27.901000,2020-06-19 10:16:28.007000,2020-06-19 10:16:28.049000,2020-06-19 10:16:28.184000,2020-06-19 10:16:28.534000,2020-06-19 10:16:28.535000,
9,hs_client_hsdir,built,,954B221CFDC3F56A15FE3C29F85D5FE34BB144B2,2020-06-19 10:16:28.040000,2020-06-19 10:16:28.268000,2020-06-19 10:16:28.316000,2020-06-19 10:16:28.494000,2020-06-19 10:16:28.694000,2020-06-19 10:16:28.694000,
10,hs_client_hsdir,built,,3910C5CA0CC5AFE22C709DF471A2B5B6B4AEDC98,2020-06-19 10:16:28.116000,2020-06-19 10:16:28.269000,2020-06-19 10:16:28.305000,2020-06-19 10:16:28.374000,2020-06-19 10:16:28.453000,2020-06-19 10:16:28.453000,
11,hs_client_hsdir,built,,CC100DC017A25E244C35C964BB518E4308415ACC,2020-06-19 10:16:28.183000,2020-06-19 10:16:28.270000,2020-06-19 10:16:28.305000,2020-06-19 10:16:28.373000,2020-06-19 10:16:28.514000,2020-06-19 10:16:28.515000,
12,hs_client_hsdir,built,,CC977CAC791AC03BA742D61B9A4074E1A07509AC,2020-06-19 10:16:28.291000,2020-06-19 10:16:28.422000,2020-06-19 10:16:28.452000,2020-06-19 10:16:28.513000,2020-06-19 10:16:28.610000,2020-06-19 10:16:28.611000,
13,hs_client_hsdir,built,,CCF2FD0048FCC9A842BE881472CEC148BB4EF458,2020-06-19 10:16:28.421000,2020-06-19 10:16:28.585000,2020-06-19 10:16:28.641000,2020-06-19 10:16:28.818000,2020-06-19 10:16:28.952000,2020-06-19 10:16:28.953000,
14,hs_client_hsdir,built,,12F8E58310CF07EB3F2E9AAD6F78BCD5065D3930,2020-06-19 10:16:28.433000,2020-06-19 10:16:28.585000,2020-06-19 10:16:28.756000,2020-06-19 10:16:28.987000,2020-06-19 10:16:29.323000,2020-06-19 10:16:29.324000,
15,hs_client_hsdir,built,,1EFF2704D19BF45305BBCCA53E2B59A3D17A6EE3,2020-06-19 10:16:28.447000,2020-06-19 10:16:28.586000,2020-06-19 10:16:28.622000,2020-06-19 10:16:28.714000,2020-06-19 10:16:28.966000,2020-06-19 10:16:28.966000,
16,hs_client_hsdir,built,,098B3457ABA31AD65A3AF47F61B623E35B3FAB2D,2020-06-19 10:16:28.571000,2020-06-19 10:16:28.586000,2020-06-19 10:16:28.687000,2020-06-19 10:16:28.900000,2020-06-19 10:16:29.162000,2020-06-19 10:16:29.162000,
17,hs_client_hsdir,built,,1B9FACF25E17D26E307EA7CFA7D455B144B032E5,2020-06-19 10:16:28.576000,2020-06-19 10:16:28.687000,2020-06-19 10:16:28.768000,2020-06-19 10:16:28.857000,2020-06-19 10:16:28.967000,2020-06-19 10:16:28.967000,
18,hs_client_hsdir,built,,01A1D15F9FC67ED05FA2966FF883067ED502CF08,2020-06-19 10:16:28.609000,2020-06-19 10:16:28.687000,2020-06-19 10:16:28.765000,2020-06-19 10:16:28.942000,2020-06-19 10:16:29.845000,2020-06-19 10:16:28.943000,2020-06-19 10:16:29.846000
19,hs_client_hsdir,failed,destroyed,,2020-06-19 10:16:28.682000,2020-06-19 10:16:28.847000,,,,2020-06-19 10:16:28.858000,
20,hs_client_hsdir,built,,DAEF8B8B799C711A86350FDC4337B2B3A75B97C9,2020-06-19 10:16:28.749000,2020-06-19 10:16:29.252000,2020-06-19 10:16:29.283000,2020-06-19 10:16:29.365000,2020-06-19 10:16:29.497000,2020-06-19 10:16:29.497000,
21,hs_client_hsdir,built,,46BC57CFDC91DE75CBDA7D264A1FD4684A048B5C,2020-06-19 10:16:28.765000,2020-06-19 10:16:29.252000,2020-06-19 10:16:29.323000,2020-06-19 10:16:29.470000,2020-06-19 10:16:29.627000,2020-06-19 10:16:29.628000,
22,hs_client_hsdir,built,,EE76A07632C5081AC1F3BF7EA3B9D40C6F24E180,2020-06-19 10:16:28.880000,2020-06-19 10:16:29.253000,2020-06-19 10:16:29.322000,2020-06-19 10:16:29.469000,2020-06-19 10:16:31.628000,2020-06-19 10:16:31.628000,
23,measure_timeout,failed,timeout,,2020-06-19 10:16:28.880000,2020-06-19 10:16:29.252000,2020-06-19 10:16:43.314000,2020-06-19 10:17:23.255000,,2020-06-19 10:16:32.609000,
24,hs_client_hsdir,built,,288D7A8EA471B5D9635B6A8AC081764E3CD39798,2020-06-19 10:16:28.885000,2020-06-19 10:16:29.253000,2020-06-19 10:16:29.282000,2020-06-19 10:16:29.354000,2020-06-19 10:16:29.487000,2020-06-19 10:16:29.488000,
25,hs_client_hsdir,built,,B5CCA5A4521F60DDB596C1A6404D8DEECDD85BFB,2020-06-19 10:16:28.918000,2020-06-19 10:16:29.252000,2020-06-19 10:16:29.374000,2020-06-19 10:16:29.627000,2020-06-19 10:16:29.917000,2020-06-19 10:16:29.918000,
26,hs_client_hsdir,built,,28ADDFB4F18B73B883EAC55A5576831432EC15A7,2020-06-19 10:16:29.103000,2020-06-19 10:16:29.261000,2020-06-19 10:16:29.325000,2020-06-19 10:16:29.420000,2020-06-19 10:16:29.637000,2020-06-19 10:16:29.638000,
27,hs_client_hsdir,built,,021047C51A57254D263DDB8B9277CA1C286D600E,2020-06-19 10:16:29.162000,2020-06-19 10:16:29.262000,2020-06-19 10:16:29.323000,2020-06-19 10:16:29.426000,2020-06-19 10:16:29.574000,2020-06-19 10:16:29.575000,
28,hs_client_hsdir,built,,E747773C61CF671A222EB913DE17DA33074A6D76,2020-06-19 10:16:29.167000,2020-06-19 10:16:29.262000,2020-06-19 10:16:29.323000,2020-06-19 10:16:29.404000,2020-06-19 10:16:29.685000,2020-06-19 10:16:29.685000,
29,hs_client_hsdir,built,,7C22E89AB620E77DF1B4A33787A5EC3F2AB4A8D1,2020-06-19 10:16:29.211000,2020-06-19 10:16:29.262000,2020-06-19 10:16:29.324000,2020-06-19 10:16:29.420000,2020-06-19 10:16:29.586000,2020-06-19 10:16:29.586000,
30,hs_client_hsdir,built,,1E4F40CCEC8EE72DB1E89D3D3FC45E873CDA2134,2020-06-19 10:16:29.320000,2020-06-19 10:16:29.419000,2020-06-19 10:16:29.468000,2020-06-19 10:16:29.573000,2020-06-19 10:16:29.714000,2020-06-19 10:16:29.714000,
31,hs_client_hsdir,built,,288D7A8EA471B5D9635B6A8AC081764E3CD39798,2020-06-19 10:16:29.468000,2020-06-19 10:16:29.469000,2020-06-19 10:16:29.574000,2020-06-19 10:16:29.703000,2020-06-19 10:16:29.955000,2020-06-19 10:16:29.955000,
32,hs_client_hsdir,built,,BC5F00B573D277C4BFA8F0FBAA47E074D0994C1C,2020-06-19 10:16:29.573000,2020-06-19 10:16:29.585000,2020-06-19 10:16:29.640000,2020-06-19 10:16:29.757000,2020-06-19 10:16:30.178000,2020-06-19 10:16:30.178000,
33,hs_client_hsdir,built,,65315B05CC65CF4ED06FE8121C6EB929512C2455,2020-06-19 10:16:29.585000,2020-06-19 10:16:29.592000,2020-06-19 10:16:29.637000,2020-06-19 10:16:29.752000,2020-06-19 10:16:29.919000,2020-06-19 10:16:29.920000,
34,hs_client_hsdir,built,,26F64EB36848F4C625718BDBEC8F0CB2688C5C52,2020-06-19 10:16:29.610000,2020-06-19 10:16:29.631000,2020-06-19 10:16:29.703000,2020-06-19 10:16:29.832000,2020-06-19 10:16:29.971000,2020-06-19 10:16:29.832000,2020-06-19 10:16:29.971000
35,hs_client_hsdir,built,,1C84C89198911D0C8962AA65C3E4E6530075396E,2020-06-19 10:16:29.627000,2020-06-19 10:16:29.637000,2020-06-19 10:16:29.751000,2020-06-19 10:16:29.988000,2020-06-19 10:16:30.255000,2020-06-19 10:16:30.255000,
36,hs_client_hsdir,built,,D568EAA2A7017AFCD3FBAD64111C92CB8FD3A418,2020-06-19 10:16:29.637000,2020-06-19 10:16:29.652000,2020-06-19 10:16:29.742000,2020-06-19 10:16:29.832000,2020-06-19 10:16:29.972000,2020-06-19 10:16:29.972000,
37,hs_client_hsdir,built,,1795DFEA62DCBFE0309601A3D26F0D114100FAE5,2020-06-19 10:16:29.713000,2020-06-19 10:16:29.729000,2020-06-19 10:16:29.845000,2020-06-19 10:16:30.104000,2020-06-19 10:16:30.343000,2020-06-19 10:16:30.344000,
38,hs_client_hsdir,built,,D1D4BA21EA2B195826656E237FDEC669CABA4D5C,2020-06-19 10:16:29.729000,2020-06-19 10:16:29.741000,2020-06-19 10:16:29.800000,2020-06-19 10:16:29.885000,2020-06-19 10:16:29.989000,2020-06-19 10:16:29.989000,
39,hs_client_hsdir,built,,FDE395B13932579B608E06B7341AA64C9DA89A51,2020-06-19 10:16:29.739000,2020-06-19 10:16:29.751000,2020-06-19 10:16:29.832000,2020-06-19 10:16:29.963000,2020-06-19 10:16:30.243000,2020-06-19 10:16:30.243000,
40,hs_client_hsdir,built,,883F49ECDF48809308C0E5409E5A264B94050140,2020-06-19 10:16:29.746000,2020-06-19 10:16:29.757000,2020-06-19 10:16:29.845000,2020-06-19 10:16:29.955000,2020-06-19 10:16:30.104000,2020-06-19 10:16:30.104000,
41,hs_client_hsdir,built,,71026B999E15ECC0BCCA56B972E210CCA76AD96A,2020-06-19 10:16:29.755000,2020-06-19 10:16:29.800000,2020-06-19 10:16:29.853000,2020-06-19 10:16:29.964000,2020-06-19 10:16:30.104000,2020-06-19 10:16:30.104000,
42,hs_client_hsdir,built,,FD2F9B881AC640100C428DF47DC9A863DC2F2536,2020-06-19 10:16:29.870000,2020-06-19 10:16:29.894000,2020-06-19 10:16:29.963000,2020-06-19 10:16:30.147000,2020-06-19 10:16:30.284000,2020-06-19 10:16:30.284000,
43,hs_client_hsdir,built,,FC627D21D5AFB33C146F77474ACC33CF119A60FB,2020-06-19 10:16:29.933000,2020-06-19 10:16:29.955000,2020-06-19 10:16:29.999000,2020-06-19 10:16:30.104000,2020-06-19 10:16:30.334000,2020-06-19 10:16:30.334000,
44,hs_client_hsdir,built,,13557448AD1632BF080757C2FF7769BB23DF1DF3,2020-06-19 10:16:29.954000,2020-06-19 10:16:29.962000,2020-06-19 10:16:30.029000,2020-06-19 10:16:30.165000,2020-06-19 10:16:30.336000,2020-06-19 10:16:30.336000,
