circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,F4C0EDAA0BF0F7EC138746F8FEF1CE26C7860265,2020-06-19 12:10:12.874000,2020-06-19 12:10:12.885000,2020-06-19 12:10:12.933000,2020-06-19 12:10:13.035000,2020-06-19 12:10:13.255000,2020-06-19 12:10:13.256000,
7,hs_client_hsdir,built,,5B9BB7A543C2C035A423A6B411780E50645782C0,2020-06-19 12:10:13.015000,2020-06-19 12:10:13.023000,2020-06-19 12:10:13.123000,2020-06-19 12:10:13.237000,2020-06-19 12:10:13.368000,2020-06-19 12:10:13.369000,
8,hs_client_hsdir,built,,E6FAC9A7F33EE66F03C55C119770B2D45D3C576B,2020-06-19 12:10:13.018000,2020-06-19 12:10:13.035000,2020-06-19 12:10:13.085000,2020-06-19 12:10:13.166000,2020-06-19 12:10:13.258000,2020-06-19 12:10:13.259000,
9,hs_client_rend,failed,,,2020-06-19 12:10:13.122000,2020-06-19 12:10:13.127000,2020-06-19 12:10:13.151000,,,2020-06-19 12:10:13.187000,
10,hs_client_intro,built,,,2020-06-19 12:10:13.123000,2020-06-19 12:10:13.128000,2020-06-19 12:10:13.176000,2020-06-19 12:10:13.258000,2020-06-19 12:10:13.407000,2020-06-19 12:10:13.408000,
11,hs_client_hsdir,built,,B7F60A81737CE635E751C5BCA67BFD20DAF2615C,2020-06-19 12:10:13.151000,2020-06-19 12:10:13.156000,2020-06-19 12:10:13.207000,2020-06-19 12:10:13.319000,2020-06-19 12:10:13.452000,2020-06-19 12:10:13.452000,
12,hs_client_rend,built,,,2020-06-19 12:10:13.256000,2020-06-19 12:10:13.270000,2020-06-19 12:10:13.318000,2020-06-19 12:10:13.405000,,2020-06-19 12:10:13.406000,
13,hs_client_hsdir,built,,8D093C9C2B42BC224A5319A660A6CF5EDEFE839F,2020-06-19 12:10:13.280000,2020-06-19 12:10:13.331000,2020-06-19 12:10:13.367000,2020-06-19 12:10:13.440000,2020-06-19 12:10:13.555000,2020-06-19 12:10:13.555000,
14,general,built,,,2020-06-19 12:10:13.286000,2020-06-19 12:10:13.331000,2020-06-19 12:10:13.367000,2020-06-19 12:10:13.451000,,2020-06-19 12:10:13.452000,
15,hs_client_hsdir,built,,E747773C61CF671A222EB913DE17DA33074A6D76,2020-06-19 12:10:13.357000,2020-06-19 12:10:13.366000,2020-06-19 12:10:13.405000,2020-06-19 12:10:13.472000,2020-06-19 12:10:13.682000,2020-06-19 12:10:13.683000,
