circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_intro,built,,,2020-06-19 09:59:47.092000,2020-06-19 09:59:47.092000,2020-06-19 09:59:47.172000,2020-06-19 09:59:47.398000,2020-06-19 09:59:47.732000,2020-06-19 09:59:47.733000,
7,hs_client_hsdir,built,,567221DD586D0E388A6859FB33C09696BD20151B,2020-06-19 09:59:47.135000,2020-06-19 09:59:47.136000,2020-06-19 09:59:47.173000,2020-06-19 09:59:47.254000,2020-06-19 09:59:47.487000,2020-06-19 09:59:47.487000,
8,hs_client_hsdir,built,,A0C59410B9030AC1385C4CA44C8DBFE13AF4BC9B,2020-06-19 09:59:47.328000,2020-06-19 09:59:47.338000,2020-06-19 09:59:47.373000,2020-06-19 09:59:47.451000,2020-06-19 09:59:47.566000,2020-06-19 09:59:47.566000,
9,hs_client_hsdir,built,,D2A609578BBE69A4CD7C1DEC104B3CD704023534,2020-06-19 09:59:47.540000,2020-06-19 09:59:47.547000,2020-06-19 09:59:47.597000,2020-06-19 09:59:47.687000,2020-06-19 09:59:47.798000,2020-06-19 09:59:47.688000,2020-06-19 09:59:47.798000
10,hs_client_hsdir,built,,F55E866AD4CB00B671B8A315AD3A9289B6E8C02C,2020-06-19 09:59:47.579000,2020-06-19 09:59:47.607000,2020-06-19 09:59:47.687000,2020-06-19 09:59:48.513000,2020-06-19 09:59:49.053000,2020-06-19 09:59:49.053000,
11,hs_client_hsdir,built,,C33B36DBD576D4DE141443D28122575DA159D1B3,2020-06-19 09:59:47.765000,2020-06-19 09:59:47.808000,2020-06-19 09:59:47.970000,2020-06-19 09:59:48.258000,2020-06-19 09:59:48.569000,2020-06-19 09:59:48.570000,
12,hs_client_hsdir,built,,B00B6BA943600447CF72D58DB7A35B16754E43C8,2020-06-19 09:59:47.829000,2020-06-19 09:59:47.862000,2020-06-19 09:59:47.893000,2020-06-19 09:59:47.959000,2020-06-19 09:59:48.079000,2020-06-19 09:59:48.080000,
13,hs_client_hsdir,built,,4031460683AE9E0512D3620C2758D98758AC6C93,2020-06-19 09:59:48.091000,2020-06-19 09:59:48.137000,2020-06-19 09:59:48.193000,2020-06-19 09:59:48.337000,2020-06-19 09:59:48.494000,2020-06-19 09:59:48.495000,
14,hs_client_hsdir,built,,98F0DC374AB8156BD12A03E25DEBCCD5DB85A1C4,2020-06-19 09:59:48.192000,2020-06-19 09:59:48.203000,2020-06-19 09:59:48.257000,2020-06-19 09:59:48.338000,2020-06-19 09:59:48.450000,2020-06-19 09:59:48.451000,
15,hs_client_hsdir,built,,7A6EC43FD4CD5990230FCE48EC37AFC578E36CE6,2020-06-19 09:59:48.274000,2020-06-19 09:59:48.289000,2020-06-19 09:59:48.336000,2020-06-19 09:59:48.418000,2020-06-19 09:59:48.524000,2020-06-19 09:59:48.525000,
16,hs_client_hsdir,built,,C430BEEE70248FE080E8FDE856437917B314CD38,2020-06-19 09:59:48.367000,2020-06-19 09:59:48.374000,2020-06-19 09:59:48.430000,2020-06-19 09:59:48.667000,2020-06-19 09:59:48.991000,2020-06-19 09:59:48.991000,
17,hs_client_hsdir,built,,08CA459608873805EB88CCD5EF0175247AD66118,2020-06-19 09:59:48.550000,2020-06-19 09:59:48.570000,2020-06-19 09:59:48.625000,2020-06-19 09:59:48.711000,2020-06-19 09:59:48.969000,2020-06-19 09:59:48.712000,2020-06-19 09:59:48.970000
