circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_intro,built,,,2020-06-19 11:38:17.206000,2020-06-19 11:38:17.207000,2020-06-19 11:38:17.304000,2020-06-19 11:38:17.559000,2020-06-19 11:38:17.856000,2020-06-19 11:38:17.856000,
7,hs_client_hsdir,built,,EB60A3BD25E01AF2564EF0397D8508E5D2AFD58A,2020-06-19 11:38:17.572000,2020-06-19 11:38:17.577000,2020-06-19 11:38:17.635000,2020-06-19 11:38:17.749000,2020-06-19 11:38:17.913000,2020-06-19 11:38:17.913000,
8,hs_client_hsdir,built,,B36006D88E2CCEF2E1EF0826C7F1B0EDC8DE6C06,2020-06-19 11:38:17.708000,2020-06-19 11:38:17.719000,2020-06-19 11:38:17.759000,2020-06-19 11:38:17.809000,2020-06-19 11:38:18.201000,2020-06-19 11:38:17.810000,2020-06-19 11:38:18.201000
9,hs_client_hsdir,built,,58224E8E5344ECB0E6FFBB470C53F2C71DBE6341,2020-06-19 11:38:18.081000,2020-06-19 11:38:18.095000,2020-06-19 11:38:18.163000,2020-06-19 11:38:18.247000,2020-06-19 11:38:18.429000,2020-06-19 11:38:18.430000,
10,hs_client_hsdir,built,,B3D56C1E0AD84BA93AF6DC533A8569C3D0E8A58B,2020-06-19 11:38:18.348000,2020-06-19 11:38:18.355000,2020-06-19 11:38:18.428000,2020-06-19 11:38:18.547000,2020-06-19 11:38:18.796000,2020-06-19 11:38:18.796000,
11,hs_client_hsdir,built,,56DCA89A6B41ADA30E891EF65FDCC071DC05079B,2020-06-19 11:38:18.584000,2020-06-19 11:38:18.594000,2020-06-19 11:38:18.640000,2020-06-19 11:38:18.712000,2020-06-19 11:38:18.969000,2020-06-19 11:38:18.970000,
12,hs_client_hsdir,built,,580C51E028513A15CAC370FBEB40BE09D9488613,2020-06-19 11:38:18.671000,2020-06-19 11:38:18.672000,2020-06-19 11:38:18.711000,2020-06-19 11:38:18.784000,2020-06-19 11:38:18.859000,2020-06-19 11:38:18.859000,
13,hs_client_hsdir,built,,58332DDDA15415CB3D13F5ECA3D54BE961B8C458,2020-06-19 11:38:18.710000,2020-06-19 11:38:18.723000,2020-06-19 11:38:18.752000,2020-06-19 11:38:18.878000,2020-06-19 11:38:19.075000,2020-06-19 11:38:18.879000,2020-06-19 11:38:19.075000
14,hs_client_hsdir,built,,E747773C61CF671A222EB913DE17DA33074A6D76,2020-06-19 11:38:19.075000,2020-06-19 11:38:19.082000,2020-06-19 11:38:19.128000,2020-06-19 11:38:19.230000,2020-06-19 11:38:19.632000,2020-06-19 11:38:19.632000,
15,hs_client_hsdir,built,,25C5206EE19969289F291F22B23052DA48F948A5,2020-06-19 11:38:19.078000,2020-06-19 11:38:19.094000,2020-06-19 11:38:19.138000,2020-06-19 11:38:19.221000,2020-06-19 11:38:19.347000,2020-06-19 11:38:19.348000,
16,hs_client_hsdir,failed,timeout,,2020-06-19 11:38:19.220000,2020-06-19 11:38:19.233000,2020-06-19 11:38:19.367000,,,2020-06-19 11:38:29.743000,
17,hs_client_hsdir,built,,EB6A879331A20D3D39874960E1076A8421F5A44C,2020-06-19 11:38:19.252000,2020-06-19 11:38:19.262000,2020-06-19 11:38:19.319000,2020-06-19 11:38:19.421000,2020-06-19 11:38:19.580000,2020-06-19 11:38:19.581000,
18,hs_client_hsdir,failed,timeout,,2020-06-19 11:38:19.554000,2020-06-19 11:38:19.556000,,,,2020-06-19 11:38:29.743000,
