circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,431EA69FC4089BE4304AAEC38FEAE8BC8F8711C5,2020-06-19 11:10:33.968000,2020-06-19 11:10:34.008000,2020-06-19 11:10:34.044000,2020-06-19 11:10:34.116000,2020-06-19 11:10:34.215000,2020-06-19 11:10:34.216000,
7,hs_client_hsdir,built,,2F64EA527C4AA6F99E261318DD1FF127828E2525,2020-06-19 11:10:34.102000,2020-06-19 11:10:34.116000,2020-06-19 11:10:34.148000,2020-06-19 11:10:34.222000,2020-06-19 11:10:34.403000,2020-06-19 11:10:34.403000,
8,hs_client_hsdir,built,,D60C2D85EAD93D23F1C00874D334BBF8A96CD529,2020-06-19 11:10:34.105000,2020-06-19 11:10:34.116000,2020-06-19 11:10:34.168000,2020-06-19 11:10:34.333000,2020-06-19 11:10:34.627000,2020-06-19 11:10:34.628000,
9,hs_client_hsdir,built,,5D263037FC175596B3A344132B0B755EB8FB1D1C,2020-06-19 11:10:34.201000,2020-06-19 11:10:34.222000,2020-06-19 11:10:34.254000,2020-06-19 11:10:34.334000,2020-06-19 11:10:34.568000,2020-06-19 11:10:34.335000,2020-06-19 11:10:34.569000
10,hs_client_hsdir,built,,C8DE26D2D119BE7F509E672EE1A3D5FB25DCBA97,2020-06-19 11:10:34.240000,2020-06-19 11:10:34.264000,2020-06-19 11:10:34.342000,2020-06-19 11:10:34.404000,2020-06-19 11:10:34.523000,2020-06-19 11:10:34.523000,
11,hs_client_rend,built,,,2020-06-19 11:10:34.521000,2020-06-19 11:10:34.522000,2020-06-19 11:10:34.566000,2020-06-19 11:10:34.686000,,2020-06-19 11:10:34.687000,
12,hs_client_intro,built,,,2020-06-19 11:10:34.521000,2020-06-19 11:10:34.523000,2020-06-19 11:10:34.567000,2020-06-19 11:10:34.778000,2020-06-19 11:10:34.917000,2020-06-19 11:10:34.918000,
13,hs_client_hsdir,built,,2F612CDD8362B007B3341395016501FD9A761B1E,2020-06-19 11:10:34.522000,2020-06-19 11:10:34.523000,2020-06-19 11:10:34.568000,2020-06-19 11:10:34.687000,2020-06-19 11:10:34.855000,2020-06-19 11:10:34.856000,
14,hs_client_hsdir,built,,2507E6A97AC52DC09FA519D31340156EEC626A5B,2020-06-19 11:10:34.565000,2020-06-19 11:10:34.567000,2020-06-19 11:10:34.597000,2020-06-19 11:10:34.687000,2020-06-19 11:10:34.832000,2020-06-19 11:10:34.833000,
15,hs_client_hsdir,built,,5099AA94537F2ECEB5E4F2B05E142BEC138076DA,2020-06-19 11:10:34.626000,2020-06-19 11:10:34.639000,2020-06-19 11:10:34.711000,2020-06-19 11:10:34.760000,2020-06-19 11:10:36.410000,2020-06-19 11:10:36.410000,
16,hs_client_hsdir,built,,C8ED86BBF165E8DBCCEDCC1443E1AEB58CB1ED00,2020-06-19 11:10:34.656000,2020-06-19 11:10:34.692000,2020-06-19 11:10:34.759000,2020-06-19 11:10:34.848000,2020-06-19 11:10:35.273000,2020-06-19 11:10:35.274000,
17,hs_client_hsdir,built,,29B1FF46029E21D60C9C544E22E8453CC461EF7D,2020-06-19 11:10:34.686000,2020-06-19 11:10:34.693000,2020-06-19 11:10:34.748000,2020-06-19 11:10:34.847000,2020-06-19 11:10:35.143000,2020-06-19 11:10:35.144000,
18,hs_client_hsdir,built,,5CFC486780CBD4446B764E51608D6574003B350D,2020-06-19 11:10:34.701000,2020-06-19 11:10:34.710000,2020-06-19 11:10:34.749000,2020-06-19 11:10:34.834000,2020-06-19 11:10:34.973000,2020-06-19 11:10:34.973000,
19,hs_client_hsdir,built,,51A8A22944F228EA2D601434D127864B1B0B0F8C,2020-06-19 11:10:34.831000,2020-06-19 11:10:34.846000,2020-06-19 11:10:34.887000,2020-06-19 11:10:35.655000,2020-06-19 11:10:36.034000,2020-06-19 11:10:36.034000,
20,hs_client_hsdir,built,,D5D8C31E1F845B46564B112233EECFB539060915,2020-06-19 11:10:34.915000,2020-06-19 11:10:34.919000,2020-06-19 11:10:34.972000,2020-06-19 11:10:35.143000,2020-06-19 11:10:35.428000,2020-06-19 11:10:35.429000,
21,hs_client_hsdir,built,,F1A800765664CA7D983897D133C825945C288745,2020-06-19 11:10:34.971000,2020-06-19 11:10:34.978000,2020-06-19 11:10:35.110000,2020-06-19 11:10:35.317000,2020-06-19 11:10:35.693000,2020-06-19 11:10:35.693000,
