circ_id,final_purpose,final_status,reason,hsdir_fp,start,extended_1,extended_2,extended_3,extended_4,end,rebuilt
6,hs_client_hsdir,built,,A6277ACC55DB0A488F615B9672427E0DD1B4F87C,2020-06-19 12:50:25.863000,2020-06-19 12:50:25.877000,2020-06-19 12:50:25.943000,2020-06-19 12:50:26.094000,2020-06-19 12:50:26.222000,2020-06-19 12:50:26.222000,
7,hs_client_hsdir,built,,37535409102DFFE92F3DAC809E470E62BC27F1DF,2020-06-19 12:50:25.877000,2020-06-19 12:50:25.890000,2020-06-19 12:50:25.963000,2020-06-19 12:50:26.095000,2020-06-19 12:50:26.187000,2020-06-19 12:50:26.188000,
8,hs_client_rend,built,,,2020-06-19 12:50:26.093000,2020-06-19 12:50:26.094000,2020-06-19 12:50:26.138000,2020-06-19 12:50:26.232000,,2020-06-19 12:50:26.232000,
9,hs_client_intro,built,,,2020-06-19 12:50:26.093000,2020-06-19 12:50:26.094000,2020-06-19 12:50:26.095000,2020-06-19 12:50:26.222000,2020-06-19 12:50:26.343000,2020-06-19 12:50:26.344000,
10,hs_client_hsdir,built,,B8F7B162963287D2199D075BBAB2C4FB941BB390,2020-06-19 12:50:26.094000,2020-06-19 12:50:26.095000,2020-06-19 12:50:26.168000,2020-06-19 12:50:26.414000,2020-06-19 12:50:26.739000,2020-06-19 12:50:26.414000,2020-06-19 12:50:26.740000
11,hs_client_hsdir,built,,CC977CAC791AC03BA742D61B9A4074E1A07509AC,2020-06-19 12:50:26.137000,2020-06-19 12:50:26.138000,2020-06-19 12:50:26.267000,2020-06-19 12:50:26.748000,2020-06-19 12:50:27.019000,2020-06-19 12:50:27.020000,
12,hs_client_hsdir,built,,375AAFD4E280B95136969E191AF4D9A1FA7C4FD9,2020-06-19 12:50:26.320000,2020-06-19 12:50:26.332000,2020-06-19 12:50:27.171000,2020-06-19 12:50:27.447000,2020-06-19 12:50:27.890000,2020-06-19 12:50:27.891000,
13,hs_client_hsdir,built,,B8F7B162963287D2199D075BBAB2C4FB941BB390,2020-06-19 12:50:26.364000,2020-06-19 12:50:26.391000,2020-06-19 12:50:26.434000,2020-06-19 12:50:26.538000,2020-06-19 12:50:26.730000,2020-06-19 12:50:26.731000,
14,hs_client_hsdir,built,,53D79BBFEDB5DE1C3CF4839B2875859CE54D7BB1,2020-06-19 12:50:26.613000,2020-06-19 12:50:26.628000,2020-06-19 12:50:26.660000,2020-06-19 12:50:26.760000,2020-06-19 12:50:27.159000,2020-06-19 12:50:27.159000,
15,hs_client_hsdir,built,,DA870A2F894E933EC391C29B4E9FAA9070EFAFB2,2020-06-19 12:50:26.857000,2020-06-19 12:50:26.861000,2020-06-19 12:50:27.011000,2020-06-19 12:50:27.250000,2020-06-19 12:50:27.480000,2020-06-19 12:50:27.481000,
16,hs_client_hsdir,failed,destroyed,,2020-06-19 12:50:26.931000,2020-06-19 12:50:26.943000,,,,2020-06-19 12:50:26.946000,
17,hs_client_hsdir,built,,5786D04C5A2885D19E606F13C4203F60AEE38110,2020-06-19 12:50:27.009000,2020-06-19 12:50:27.028000,2020-06-19 12:50:27.063000,2020-06-19 12:50:27.197000,2020-06-19 12:50:27.472000,2020-06-19 12:50:27.473000,
18,hs_client_hsdir,built,,CCAA620D5CAB34CE95FE3C863D9E6520C07451D8,2020-06-19 12:50:27.062000,2020-06-19 12:50:27.071000,2020-06-19 12:50:27.153000,2020-06-19 12:50:27.218000,2020-06-19 12:50:27.420000,2020-06-19 12:50:27.218000,2020-06-19 12:50:27.420000
19,hs_client_hsdir,built,,29FA511E67A31A1A874AABFB2B624AD122AE4ED4,2020-06-19 12:50:27.099000,2020-06-19 12:50:27.153000,2020-06-19 12:50:27.218000,2020-06-19 12:50:27.324000,2020-06-19 12:50:27.474000,2020-06-19 12:50:27.475000,
